time,gyro x,gyro y,gyro z,accel x,accel y,accel z
90.508136,0.132667542,-3.288879395,-1.161994934,0.133803949,1.002570868,0.410192013
90.518058,0.636207581,-2.426757812,-1.795234680,0.130996332,1.013190985,0.453649044
90.518865,0.826942444,-2.236022949,-1.779975891,0.130752191,1.013923407,0.456822872
90.519491,0.811683655,-2.182617188,-1.856269836,0.133437738,1.014411688,0.458898067
90.520118,0.865089417,-1.976623535,-1.909675598,0.134292230,1.014167547,0.456090450
90.520743,0.857460022,-1.686706543,-2.069892883,0.135146722,1.009528875,0.456334591
90.521368,1.147377014,-1.503601074,-1.932563782,0.135635003,1.007087469,0.455724239
90.521994,1.124488831,-1.190795898,-2.146186829,0.133803949,1.009406805,0.456822872
90.522621,1.307594299,-0.824584961,-2.138557434,0.137588128,1.004035711,0.452428341
90.523246,1.246559143,-0.855102539,-2.321662903,0.135146722,1.007819891,0.450597286
90.523873,1.216041565,-0.282897949,-2.314033508,0.136367425,1.009528875,0.451573849
90.524498,1.330482483,-0.137939453,-2.321662903,0.139419183,1.010017157,0.448277950
90.525124,1.292335510,0.167236328,-2.451362610,0.141372308,1.010017157,0.449254513
90.525749,1.208412170,0.541076660,-2.573432922,0.141006097,1.006477118,0.448400021
90.526376,0.964271545,0.792846680,-2.573432922,0.138198480,1.007453680,0.444493771
90.527001,0.956642151,1.014099121,-2.817573547,0.140029535,1.010017157,0.440465450
90.527628,0.857460022,1.349792480,-2.878608704,0.137954339,1.007209539,0.437413692
90.528255,0.750648499,1.647338867,-2.756538391,0.135146722,1.004157782,0.435826778
90.528881,0.735389709,1.983032227,-2.939643860,0.136001214,1.004401922,0.433385372
90.529508,0.460731506,2.105102539,-2.825202942,0.135512933,1.002937078,0.431188107
90.530133,0.414955139,2.311096191,-3.099861145,0.132461175,1.002448797,0.428014278
90.530759,0.262367249,2.707824707,-3.076972961,0.134048089,0.998786747,0.424840450
90.531385,0.445472717,2.639160156,-3.000679016,0.133071527,0.996833622,0.419957638
90.532011,0.178443909,2.707824707,-3.252449036,0.136855707,0.992439091,0.419347286
90.532636,0.102149963,3.272399902,-3.351631165,0.131484613,0.986945927,0.419469357
90.533262,0.269996643,3.150329590,-3.168525696,0.130385980,0.985481083,0.414708614
90.533887,0.338661194,3.188476562,-3.481330872,0.129409418,0.986457646,0.409947872
90.534512,0.178443909,3.592834473,-3.305854797,0.124648683,0.980232060,0.409337521
90.535137,0.247108459,3.501281738,-3.649177551,0.121352784,0.980354130,0.405309200
90.535762,0.537025452,3.623352051,-3.519477844,0.123550050,0.972053349,0.399938107
90.536388,0.720130920,3.371582031,-3.618659973,0.120498292,0.970100224,0.401402950
90.537013,0.559913635,3.562316895,-3.473701477,0.120742433,0.965339482,0.393590450
90.537638,0.720130920,3.394470215,-3.656806946,0.120986573,0.963630497,0.393224239
90.538264,0.674354553,3.463134766,-3.374519348,0.121230714,0.962409794,0.390660763
90.538890,0.926124573,3.486022949,-3.679695129,0.120254152,0.962653935,0.383580685
90.539517,0.895606995,3.417358398,-3.519477844,0.117202394,0.957160771,0.380650997
90.540143,1.078712463,3.257141113,-3.542366028,0.118423097,0.953376591,0.377843380
90.540768,0.788795471,3.524169922,-3.504219055,0.116347902,0.951789677,0.376378536
90.541394,0.765907288,3.234252930,-3.580513000,0.116347902,0.949958622,0.375035763
90.542020,0.910865784,3.318176270,-3.336372375,0.120010011,0.948005497,0.367467403
90.542645,0.781166077,3.295288086,-3.527107239,0.117812745,0.945075810,0.364171505
90.543271,1.040565491,3.409729004,-3.359260559,0.118911378,0.943122685,0.359410763
90.543898,0.849830627,3.333435059,-3.504219055,0.121230714,0.941901982,0.355504513
90.544524,0.765907288,3.470764160,-3.168525696,0.124526612,0.937141240,0.352452755
90.545149,0.605690002,3.455505371,-3.122749329,0.124770753,0.932014287,0.346227169
90.545775,0.437843323,3.592834473,-3.130378723,0.118545167,0.929084599,0.344151974
90.546402,0.216590881,3.623352051,-2.993049622,0.123305909,0.922126591,0.336949825
90.547027,0.170814514,3.646240234,-2.855720520,0.123305909,0.917487919,0.335240841
90.547652,0.315773010,3.615722656,-2.832832336,0.120010011,0.913459599,0.334752560
90.548279,0.163185120,3.569946289,-2.802314758,0.121596925,0.911750615,0.333287716
90.561441,-1.339805603,0.144348145,0.196037292,0.113174073,0.898933232,0.271886349
90.562144,-1.461875916,-0.084533691,0.424919128,0.115737550,0.904548466,0.266637325
90.562769,-1.614463806,-0.450744629,0.569877625,0.119399659,0.905280888,0.267491817
90.563395,-1.950157166,-0.397338867,0.714836121,0.119399659,0.910407841,0.268712521
90.564020,-2.217185974,-0.641479492,0.875053406,0.123061769,0.914436162,0.265294552
90.564647,-2.301109314,-0.794067383,0.882682800,0.124404542,0.917732060,0.263951778
90.565272,-2.804649353,-0.801696777,1.081047058,0.126845941,0.924323857,0.262731075
90.565898,-2.964866638,-0.687255859,0.859794617,0.128432855,0.924812138,0.257359982
90.566524,-3.369224548,-0.801696777,1.195487976,0.126113519,0.928108037,0.260411739
90.568324,-3.949058533,-1.335754395,1.699028015,0.120254152,0.926887333,0.269078732
90.568949,-4.010093689,-1.595153809,1.515922546,0.119765870,0.922248662,0.270177364
90.569574,-4.139793396,-1.900329590,1.668510437,0.121718995,0.921516240,0.271031857
90.570201,-3.903282166,-2.190246582,1.805839539,0.126479730,0.925300419,0.267491817
90.570826,-4.284751892,-2.373352051,1.775321960,0.131484613,0.930305302,0.263463497
90.571451,-4.643333435,-2.327575684,1.737174988,0.139297113,0.935676396,0.257970333
90.572076,-4.948509216,-2.449645996,1.798210144,0.131484613,0.923469365,0.267003536
