time,gyro x,gyro y,gyro z,accel x,accel y,accel z
64.966846,0.080726624,-2.736076355,3.697803497,0.093970276,0.081770018,1.009241104
64.981093,1.362464905,-2.690299988,1.592090607,0.099585511,0.094221190,1.007776260
64.996386,2.918861389,-4.307731628,1.355579376,0.082007386,0.071516111,0.989953995
65.034664,-2.826072693,0.117317200,2.622058868,0.092139222,0.081525877,0.987024307
65.072956,3.468177795,2.795234680,-1.429149628,0.085425355,0.125959471,0.987268448
65.087192,4.208229065,0.475898743,-1.535961151,0.048071839,0.114729002,0.944543839
65.102510,-1.338340759,-3.872856140,6.192615509,0.055518128,0.081647947,0.934289932
65.140819,-1.918174744,-1.271232605,3.056934357,0.099585511,0.082624510,0.993249893
65.179132,-0.155784607,3.321662903,0.699451447,0.054175355,0.084333494,0.942956924
65.210492,-4.023887634,2.963081360,1.866748810,0.091040589,0.091657713,0.963708878
65.224827,-0.926353455,0.460639954,2.088001251,0.086035706,0.085187986,0.980920792
65.263015,-4.374839783,-4.826530457,3.598621368,0.070776917,0.098493651,0.954065323
65.301319,-0.285484314,-5.673393250,2.118518829,0.090552308,0.108625486,1.009363174
65.315572,1.949928284,-5.459770203,1.134326935,0.084204651,0.123518065,0.994470596
65.330867,3.376625061,-5.887016296,1.462390900,0.064063050,0.114606932,0.968469620
65.369161,-1.284934998,-8.458122253,5.368640900,0.100073792,0.077131346,0.965539932
65.407463,1.309059143,-1.393302917,-2.260753632,0.103247620,0.089704588,0.942590714
65.421701,-4.947044373,1.826301575,2.973011017,0.077124573,0.067121580,0.941370010
65.437014,-6.648399353,3.062263489,2.164295197,0.104468323,0.092268065,0.966638565
65.475308,-1.857139587,5.442634583,-0.742504120,0.130713433,0.058576658,0.999231339
65.513657,-5.145408630,4.313484192,-0.109264374,0.103857972,0.067731932,0.998620987
65.527911,-2.429344177,2.871528625,-1.864025116,0.101904847,0.073957518,1.005456924
65.543223,1.858375549,-0.889762878,0.157764435,0.086279847,0.023908691,0.983972549
65.581510,-5.313255310,-0.180229187,0.211170197,0.070044495,0.022565918,0.940149307
65.619837,-4.443504333,8.669868469,-3.641674042,0.099951722,0.065900877,1.010095596
65.634083,-1.887657166,9.837165833,-4.015514374,0.089575745,0.073713377,0.991662979
65.649378,-2.292015076,8.265510559,-1.490184784,0.058814026,0.050642088,0.938074112
65.687671,-6.839134216,4.549995422,-2.489635468,0.122778870,0.085065916,0.988977432
65.725986,-1.727439880,1.940742493,-4.107067108,0.065527894,0.079572752,0.951257706
65.740216,-7.396080017,1.513496399,-0.895092010,0.088232972,0.080061033,0.977380753
65.755527,-7.510520935,0.903144836,-1.558849335,0.098486878,0.103742674,1.005090714
