time,vx,vy,vz,px,py,pz
11.812206,1.1542891058056504,0.9899287891885239,-0.015183392228528159,-0.9104220237835225,3.7478941797157757,0.29359867191146805
11.82475,1.1643566634095985,0.9876367911039817,-0.011485348023129033,-0.8958163337977124,3.760283095623384,0.2934545997058659
11.825453,1.1650104930697385,0.9874563677080546,-0.011239923653988126,-0.8949973314210847,3.7609772774498826,0.29344669803953716
11.826078,1.165592548337865,0.9872871584696978,-0.01104085631934315,-0.8942688360783722,3.7615943319239276,0.2934397975043376
11.826703,1.1661605529173955,0.9871164709383624,-0.010874712582540969,-0.8935399857327995,3.7622112797182634,0.2934330008089735
11.827329,1.1667148219690835,0.9869426172521041,-0.010742207825671285,-0.8928096222542463,3.762829105796664,0.2934262761868746
11.827954,1.1672499048767464,0.9867698613352867,-0.010646287087838296,-0.892080091063699,3.7634458369599977,0.2934196222574447
11.828581,1.1677640835779521,0.9865944029548245,-0.010585751942778776,-0.891347902983296,3.76406443165065,0.2934129849909766
11.829206,1.16825318594458,0.9864169509715157,-0.010560937307263263,-0.8906177447420813,3.7646809422450067,0.2934063844051596
11.829831,1.1687191014133496,0.9862354292361468,-0.010573428211221897,-0.8898872953036966,3.7652973393882805,0.2933997760125276
11.830456,1.1691586981569198,0.9860504579266653,-0.010624457703391155,-0.8891565711173491,3.765913620924484,0.293393135726463
11.831081,1.1695841208880227,0.9858649806044835,-0.010689006493380004,-0.8884255810417948,3.7665297865373613,0.29338645509740463
11.831708,1.1699973497910297,0.985678980540575,-0.010770568695619903,-0.8876919927034741,3.7671478072581617,0.29337970195083246
11.832333,1.1703978067534526,0.9854949845065057,-0.010868063038915188,-0.8869604940742538,3.7677637416234777,0.2933729094114331
11.832959,1.170788483421303,0.9853113865460097,-0.01098185475599886,-0.8862275804836316,3.768380546551456,0.2933660347703559
11.833585,1.1711681812811605,0.9851305243721546,-0.011110983072270958,-0.8854944292021512,3.7689972382597117,0.29335907929495264
11.834212,1.1715387204519645,0.9849495502397729,-0.011254866690809329,-0.884759874424426,3.7696148016277133,0.2933520224935375
