time,type,distance
107.071174,L,70.23
107.114157,U,93.54
107.156379,R,84.57
107.197821,L,67.69
107.240915,U,93.62
107.283172,R,84.55
107.324606,L,70.24
107.367555,U,93.52
107.409803,R,84.60
107.451513,L,77.86
107.494286,U,93.50
107.536418,R,82.10
107.578221,L,80.49
107.620964,U,93.45
107.663134,R,82.05
107.704711,L,70.24
107.747717,U,93.50
107.789905,R,82.05
107.831347,L,67.65
107.874321,U,90.98
107.916531,R,82.18
107.958106,L,70.23
108.000983,U,90.96
108.043133,R,79.56
108.084771,L,70.24
108.127685,U,91.07
108.169834,R,79.56
108.211427,L,70.24
108.254330,U,90.98
108.296545,R,79.57
108.338143,L,70.26
108.381107,U,93.50
108.423162,R,79.56
108.464774,L,70.33
108.507654,U,91.00
108.549835,R,79.57
108.591492,L,70.23
108.634451,U,93.52
108.676588,R,82.17
108.718156,L,70.21
108.761156,U,93.57
108.803356,R,82.08
108.844805,L,67.69
108.887911,U,93.50
108.971554,L,67.74
108.930068,R,82.10
109.014571,U,91.05
109.056778,R,82.05
109.098439,L,75.31
109.141174,U,91.03
109.183537,R,84.50
109.225342,L,82.91
109.267871,U,90.96
109.310156,R,84.67
109.351733,L,75.38
109.394485,U,90.95
109.436708,R,82.08
109.478298,L,70.23
109.521246,U,91.01
109.563476,R,82.17
109.604975,L,70.21
109.647861,U,90.96
109.690098,R,82.08
109.731698,L,72.68
109.774537,U,90.96
109.858417,L,72.82
109.816784,R,82.17
109.901234,U,90.93
109.985106,L,72.82
109.943461,R,82.08
110.027988,U,90.98
110.070247,R,82.05
110.111901,L,72.77
110.154772,U,91.07
110.197010,R,82.08
110.238586,L,72.78
110.281539,U,93.50
110.323645,R,79.68
110.365363,L,72.92
110.408242,U,93.50
110.450267,R,77.09
110.492050,L,72.77
110.534928,U,90.96
110.577027,R,77.05
110.618805,L,72.92
110.661683,U,90.95
110.703758,R,77.03
110.745517,L,72.75
110.788442,U,93.54
110.830493,R,77.09
110.872335,L,75.36
110.915163,U,93.52
110.957168,R,77.00
110.998925,L,72.75
111.041829,U,93.55
111.083815,R,77.03
111.125549,L,72.75
111.210489,R,77.07
111.168496,U,93.57
111.252296,L,72.80
111.295301,U,96.04
111.337218,R,77.07
111.379078,L,75.32
111.421891,U,93.52
111.463890,R,77.07
111.505741,L,75.29
111.548559,U,93.49
111.590563,R,77.14
111.632358,L,72.82
111.675256,U,93.54
111.717269,R,77.16
111.758970,L,70.23
111.801986,U,93.52
111.844048,R,79.56
111.885821,L,75.31
111.928652,U,93.52
111.970720,R,79.57
112.012675,L,82.91
112.055321,U,93.52
112.097539,R,84.66
112.139245,L,77.93
112.182049,U,93.59
112.224200,R,82.12
112.265785,L,72.77
112.308719,U,93.52
112.350913,R,82.10
112.392415,L,67.72
112.477757,R,84.64
112.435477,U,93.62
112.519266,L,70.26
112.562296,U,93.52
112.604582,R,84.60
112.646033,L,70.21
112.688983,U,91.00
112.731339,R,84.72
112.772790,L,70.21
112.815611,U,88.53
112.857966,R,84.57
112.899473,L,70.24
112.942386,U,91.00
112.984712,R,84.60
113.026212,L,70.28
113.069122,U,90.95
113.152922,L,70.26
113.111485,R,84.74
113.195826,U,91.03
113.238138,R,84.60
113.279577,L,70.24
113.322522,U,90.93
113.364703,R,79.61
113.406431,L,72.78
113.449307,U,90.96
113.491463,R,79.54
113.533191,L,72.84
113.576063,U,90.96
113.618194,R,79.57
113.659855,L,72.75
113.702675,U,90.98
113.744867,R,79.57
113.786545,L,72.77
113.829364,U,88.47
113.871703,R,82.08
113.913247,L,70.24
113.956163,U,91.08
113.998448,R,82.06
114.040021,L,70.23
114.082982,U,91.03
114.125317,R,84.57
114.166751,L,67.67
114.209767,U,90.98
114.252161,R,87.11
114.293459,L,65.11
114.336450,U,88.39
114.378904,R,87.09
114.420146,L,65.25
114.463148,U,88.41
114.505583,R,87.11
114.546811,L,65.15
114.589818,U,88.44
114.632369,R,89.74
114.673431,L,62.61
114.716486,U,88.42
114.759028,R,89.63
114.800093,L,62.66
114.843154,U,88.44
114.885654,R,89.60
114.926795,L,62.64
114.969881,U,88.53
115.012496,R,92.12
115.053580,L,62.69
115.096607,U,88.49
115.139309,R,94.61
115.180251,L,62.61
115.223367,U,88.42
115.266023,R,94.75
115.306763,L,54.99
115.350062,U,88.37
115.392762,R,94.63
115.433409,L,52.46
115.476819,U,88.42
115.519538,R,94.90
115.560371,L,57.51
115.603636,U,88.39
115.646302,R,94.73
115.687071,L,57.51
115.730276,U,88.39
115.772979,R,94.61
115.813941,L,62.66
115.857109,U,91.00
115.899747,R,94.64
115.940896,L,70.35
115.983776,U,90.96
116.026348,R,94.63
116.067720,L,75.31
116.110540,U,90.95
116.153113,R,94.68
116.194385,L,72.73
116.237243,U,90.96
116.279850,R,94.64
116.321127,L,72.85
116.364074,U,93.52
116.406638,R,94.63
116.447855,L,72.77
116.490812,U,93.52
116.533389,R,97.27
116.574531,L,72.73
116.617458,U,93.50
116.660135,R,99.67
116.701204,L,72.75
116.744131,U,93.50
116.792728,R,303.27
116.827963,L,72.73
116.870920,U,93.74
116.955063,L,70.28
116.929270,R,641.13
116.998156,U,96.11
117.082104,L,67.76
117.056476,R,641.13
117.125230,U,96.06
117.183494,R,641.09
117.208905,L,62.71
117.252223,U,96.06
117.336012,L,60.07
117.310552,R,641.07
117.379275,U,93.54
117.463020,L,57.59
117.437681,R,641.11
117.506450,U,96.09
117.590087,L,57.58
117.564692,R,641.02
117.633487,U,96.18
117.717210,L,60.15
117.691815,R,641.01
117.760629,U,98.72
117.844261,L,62.67
117.818839,R,641.06
117.887672,U,98.63
117.945945,R,641.11
117.971496,L,65.23
118.014770,U,98.60
118.072939,R,641.11
118.098638,L,67.72
118.141914,U,101.14
118.225826,L,72.85
118.200050,R,641.14
118.269021,U,101.23
118.354092,L,110.96
118.327194,R,641.18
118.396182,U,101.18
118.481342,L,113.48
118.454339,R,641.13
118.522987,U,90.96
118.609031,L,136.34
118.581365,R,641.18
118.650353,U,101.18
118.697273,R,253.07
118.735490,L,126.13
118.776984,U,98.65
118.823768,R,247.95
118.862350,L,133.68
118.903654,U,98.72
118.950378,R,245.52
118.989529,L,151.53
119.030318,U,98.62
119.077002,R,242.91
119.116797,L,169.36
119.156971,U,96.08
119.203678,R,240.37
119.243541,L,171.94
119.283705,U,96.08
119.330294,R,238.05
119.370298,L,171.82
119.410464,U,96.06
119.457097,R,238.00
119.496830,L,164.23
119.537231,U,98.62
119.583736,R,237.90
119.623378,L,159.20
119.663937,U,98.72
119.706461,R,99.67
119.750166,L,161.69
119.790664,U,98.63
119.837286,R,240.44
119.876709,L,156.71
119.917293,U,96.03
119.959904,R,99.67
120.003575,L,161.69
120.043987,U,96.08
120.086570,R,99.67
120.129407,L,133.73
120.170685,U,96.09
120.213274,R,99.76
120.256180,L,133.80
120.297344,U,93.54
120.340038,R,99.64
120.382854,L,131.23
120.424108,U,93.62
120.466848,R,102.18
120.517845,L,418.23
120.550678,U,90.96
120.593604,R,104.70
120.636734,L,146.41
120.677488,U,90.98
120.720375,R,104.79
120.763355,L,141.47
120.804221,U,90.96
120.847178,R,107.21
120.889992,L,138.81
120.930952,U,90.96
120.973933,R,107.27
121.016626,L,136.25
121.057628,U,90.96
121.100618,R,107.22
121.143332,L,136.25
121.184354,U,91.00
121.227407,R,109.71
121.270069,L,136.39
121.311088,U,91.10
121.354099,R,109.71
121.396787,L,136.29
121.437808,U,90.96
121.480816,R,109.75
121.523474,L,136.39
121.564449,U,90.93
121.607536,R,109.73
121.650156,L,136.20
121.691196,U,90.95
121.734258,R,109.69
121.776797,L,133.75
121.817862,U,90.95
121.861018,R,112.23
121.903477,L,131.33
121.944620,U,91.12
121.987734,R,112.20
122.030161,L,131.16
122.071247,U,88.42
122.114452,R,112.23
122.156932,L,131.24
122.198053,U,90.96
122.241169,R,112.22
122.283650,L,131.16
122.324816,U,91.05
122.367973,R,112.30
122.410469,L,133.89
122.451441,U,88.42
122.494626,R,112.22
122.537166,L,133.73
122.578141,U,88.42
122.621340,R,112.36
122.663823,L,133.87
122.704879,U,88.49
122.748082,R,112.30
122.790625,L,133.75
122.831730,U,90.93
122.874881,R,112.23
122.917365,L,133.75
122.958455,U,90.96
123.001532,R,112.23
123.043965,L,131.24
123.085090,U,91.10
123.128220,R,112.22
123.170674,L,131.17
123.211771,U,88.44
123.255074,R,114.84
123.297413,L,131.17
123.338546,U,91.00
123.381768,R,114.74
123.424156,L,131.23
123.465303,U,91.03
123.508464,R,112.23
