time,type,distance
96.953546,L,492.12
96.969848,R,107.33
96.968373,U,147.21
97.052332,L,479.37
97.018838,R,107.33
97.018093,U,147.05
97.041382,L,100.93
97.067786,R,104.86
97.067737,U,144.62
97.101346,L,461.67
97.116848,R,107.33
97.117164,U,134.30
97.200183,L,451.46
97.165841,R,107.17
97.166511,U,121.62
97.199891,L,441.37
97.214832,R,107.19
97.215866,U,108.88
97.249194,L,433.64
97.263925,R,109.87
97.265292,U,98.62
97.298418,L,423.54
97.312987,R,112.29
97.314640,U,85.93
97.347718,L,415.86
97.361833,R,107.31
97.366209,U,149.82
97.396944,L,405.75
97.410822,R,107.21
97.413343,U,60.39
97.493262,L,306.67
97.460028,R,114.81
97.465579,U,147.05
97.493193,L,304.29
97.508798,R,107.29
97.515295,U,147.12
97.544946,L,372.61
97.557792,R,107.17
97.565017,U,147.05
97.646901,L,474.22
97.655768,R,107.29
97.664475,U,147.16
97.648746,L,537.96
97.664476,U,147.19
97.696663,L,479.30
97.704833,R,109.64
97.714197,U,147.16
97.748287,L,540.28
97.753820,R,109.78
97.763915,U,147.19
97.841764,L,339.61
97.802814,R,109.75
97.813638,U,147.16
97.841767,L,339.69
97.851809,R,109.75
97.863358,U,147.16
97.889337,L,265.96
97.900798,R,109.82
97.913107,U,147.04
97.991078,L,339.68
97.949793,R,109.69
97.962753,U,144.63
97.988801,L,260.98
97.998785,R,109.71
98.012547,U,147.21
98.095970,L,535.37
98.047703,R,107.38
98.062264,U,147.14
98.087881,L,255.83
98.096692,R,107.21
98.112013,U,147.07
98.137556,L,260.86
98.145753,R,109.78
98.161736,U,147.02
98.192444,L,446.43
98.194673,R,107.40
98.211453,U,147.30
98.236454,L,255.71
98.243660,R,107.27
98.292721,R,109.78
98.261101,U,144.72
98.294063,L,535.34
98.310824,U,144.53
98.341265,L,443.81
98.341711,R,109.68
98.360538,U,144.62
98.384328,L,215.07
98.390702,R,109.73
98.410265,U,144.74
98.484251,L,245.69
98.488826,R,114.83
98.509703,U,144.58
98.532747,L,210.02
98.537819,R,114.81
98.559426,U,144.70
98.583228,L,243.04
98.586815,R,114.95
98.609144,U,144.62
98.631723,L,207.47
98.635876,R,117.31
