time,deltaX,deltaY
94.026891,-7,-1,113,255
94.065335,-4,-3,112,255
94.095193,0,-1,117,255
94.133592,1,-1,124,255
94.181184,7,-2,117,255
94.210993,4,-1,126,255
94.249227,4,-2,124,255
94.287736,0,-3,127,255
94.317526,0,-3,125,255
94.355781,-4,-4,113,255
94.394279,-1,-2,115,255
94.421478,0,-2,114,255
94.486030,4,-2,121,255
94.524611,0,-2,122,255
94.554487,-3,-1,119,255
94.592780,-6,-1,122,255
94.631276,-3,0,112,255
94.661125,0,1,117,255
94.699375,-1,3,115,255
94.737865,2,4,125,255
94.767675,0,3,117,255
94.806094,1,6,117,255
94.844538,-2,6,113,255
94.874329,-2,7,124,255
94.915316,-2,7,121,255
94.953860,2,9,117,255
94.983732,4,9,115,255
95.022145,3,12,116,255
95.060615,-2,11,116,255
95.090508,-3,7,120,255
95.128888,5,11,116,255
95.182654,11,15,121,255
95.212585,4,11,120,255
95.250994,-1,12,112,255
95.289426,-4,12,120,255
95.319225,-4,11,116,255
95.357605,2,16,121,255
95.396071,6,15,120,255
95.425987,6,16,111,255
95.464281,2,22,113,255
95.502733,0,22,113,255
95.544846,1,22,114,255
95.583321,3,23,120,255
95.621814,9,20,118,255
95.651622,11,14,113,255
95.690011,15,19,109,255
95.728473,10,16,113,255
95.758268,3,12,116,255
95.796602,0,20,116,255
95.848770,-4,26,108,255
95.878721,-1,14,110,255
95.917107,-2,23,112,255
95.971413,-4,34,119,255
96.001411,0,14,112,255
96.039777,-2,24,112,255
96.078246,1,21,114,255
96.108142,3,14,111,255
96.146401,1,23,117,255
96.184860,-1,22,120,255
96.214726,0,15,124,255
96.253096,-2,20,120,255
96.291604,-8,21,112,255
96.321503,-9,14,121,255
96.359776,-8,21,120,255
96.405914,0,24,120,255
96.435693,6,17,115,255
96.474083,7,20,120,255
96.512539,4,16,116,255
96.556350,9,25,115,255
96.594814,6,23,114,255
96.633331,10,23,123,255
96.663213,7,14,116,255
96.701575,11,18,115,255
96.756354,7,26,118,255
96.786344,0,15,108,255
96.824775,-7,19,115,255
96.863317,-4,19,112,255
96.893181,2,18,113,255
96.931483,11,23,113,255
96.969915,9,23,118,255
96.999776,1,14,120,255
97.038083,-5,20,111,255
97.076550,-8,22,105,255
97.106356,-2,16,113,255
97.153876,3,28,114,255
97.192310,8,22,116,255
97.222180,4,18,116,255
97.260698,0,20,120,255
97.299115,0,20,114,255
97.328987,-4,17,109,255
97.367407,-9,21,109,255
97.405859,-7,19,117,255
97.435749,-2,20,121,255
97.490225,2,31,119,255
97.528797,1,22,116,255
97.558597,0,20,115,255
97.596920,0,19,123,255
97.660269,0,40,117,255
97.690282,4,16,116,255
97.728548,5,23,116,255
97.767031,8,24,113,255
97.796855,3,22,115,255
97.835101,0,20,111,255
97.873587,-5,25,114,255
97.903372,-5,21,117,255
97.941779,-3,21,124,255
97.980190,1,27,120,255
98.009962,2,23,119,255
98.048358,1,27,125,255
98.086732,0,23,121,255
98.116663,-1,24,117,255
98.155044,0,27,109,255
98.193600,4,23,113,255
