time,deltaX,deltaY
49.696924,13,4
49.735219,12,0
49.764861,13,-3
49.803172,15,-1
49.841445,16,-2
49.871091,9,-3
49.909377,15,-2
49.947654,13,2
49.977297,9,3
50.015596,15,2
50.053893,13,-1
50.083568,9,-3
50.121872,14,-7
50.160153,16,-6
50.189812,11,-1
50.228105,15,0
50.279988,23,8
50.309688,10,4
50.348020,19,7
50.386304,20,9
50.415987,12,5
50.454273,20,3
50.492557,17,-6
50.521821,12,-7
50.574335,22,-9
50.612633,16,4
50.642324,11,10
50.680657,16,15
50.718959,10,13
50.748624,11,11
50.786938,13,7
50.825237,15,0
50.854915,11,-2
50.893245,21,-9
50.931535,13,-5
50.961200,18,-2
50.999479,20,5
51.037785,27,10
51.067469,14,7
51.105784,24,7
51.158009,33,0
51.187737,19,-1
51.226048,26,-4
51.264366,26,-4
51.294018,20,-2
51.332295,26,0
51.370606,28,0
51.400264,18,1
51.438551,29,8
51.476853,27,8
51.506483,19,3
51.544791,28,3
51.583089,30,2
51.612782,22,2
51.651066,24,5
51.689343,24,10
51.719006,20,9
51.757277,21,9
51.795589,23,8
51.826331,20,7
51.878850,28,10
51.917126,23,5
51.946784,17,3
51.985064,24,3
52.023322,24,3
52.053008,15,3
52.091294,24,2
52.145136,33,1
52.174818,23,0
52.213117,21,-1
52.251427,26,-3
52.281085,19,-1
52.319404,24,-2
52.357694,25,0
52.387387,24,-2
52.425689,21,0
52.463992,28,-1
52.493658,24,-2
52.531973,29,-2
52.570259,25,0
52.599904,23,3
52.638235,31,6
52.676516,26,5
52.706182,27,7
52.744488,27,7
52.782785,30,7
52.812442,18,5
52.850757,27,5
52.889037,26,5
52.918675,17,2
52.972707,36,10
53.011028,26,9
53.040706,23,9
53.079063,23,7
53.117324,28,8
53.162956,31,1
53.201353,29,-1
53.239662,31,-4
53.269395,18,-2
53.307740,29,0
53.346033,28,3
53.375698,14,2
53.414054,28,4
53.452341,24,4
53.482012,18,0
53.520342,25,-4
53.558649,27,-6
53.588344,19,-3
53.626696,26,0
53.665016,28,3
53.706007,28,5
53.744395,29,3
53.782694,29,2
53.812341,19,1
53.850667,26,0
53.888979,30,1
53.918610,17,2
53.956941,23,8
53.995238,25,11
54.024907,15,8
54.063254,24,12
54.101543,22,12
54.131216,16,7
54.169531,23,6
54.207839,28,4
54.237487,21,0
54.275851,23,0
54.314141,27,-2
54.343807,25,0
54.393647,32,2
54.432033,30,1
54.473423,25,6
54.511868,26,6
54.550206,24,8
54.579871,16,2
54.618219,25,2
54.656519,27,0
54.686186,19,-1
54.724525,26,-4
54.762853,26,-3
54.792523,18,-2
54.830885,28,1
54.869209,28,3
54.898882,22,2
54.937244,23,1
54.975543,25,0
55.005212,24,5
55.043556,20,4
55.081861,25,3
55.123522,29,1
55.161927,20,3
55.200239,24,4
55.230440,23,2
55.268769,20,-1
55.307087,28,-6
55.336773,23,-3
55.375089,28,-4
55.413414,25,-3
55.443056,23,0
55.481362,29,-1
55.519657,23,-2
55.549293,21,-1
55.587653,25,0
55.625972,22,2
55.655612,21,2
55.693951,27,3
55.732235,23,0
55.760937,18,0
55.813482,34,2
55.865342,33,5
55.895031,17,4
55.933350,24,1
55.971632,27,0
56.001322,16,-2
56.039675,25,4
56.077980,24,12
56.107661,15,7
56.146006,21,9
56.184282,27,7
56.213977,15,1
56.252291,26,-2
56.290606,25,0
56.320290,17,4
56.358639,27,4
56.396920,24,0
56.426583,20,-3
56.464901,22,-2
56.503203,23,-2
56.532852,20,-1
56.584957,29,1
56.623295,19,2
56.652994,17,6
56.691324,20,6
56.729636,16,2
56.759296,21,-5
56.797665,16,-10
56.835979,19,-6
56.865615,17,-1
56.918079,30,2
56.956421,19,-3
56.986116,16,-8
57.024473,24,-8
57.062817,20,-10
57.093740,17,-3
57.146333,23,-2
57.184641,24,6
57.214299,13,6
57.252669,23,5
57.290970,11,11
57.336181,26,9
57.374560,14,8
57.412900,21,11
57.442575,10,4
57.480898,21,7
57.519219,17,7
57.548887,13,-1
57.587262,23,-5
57.625594,18,-1
57.655281,19,1
57.693633,16,6
57.731947,26,10
57.761602,11,1
57.799940,21,-3
57.838236,18,-7
57.867891,19,-7
57.906255,18,-5
57.944549,21,-1
57.974221,15,5
58.012544,15,10
58.066581,28,14
58.096285,11,-2
58.134655,18,-11
58.172968,21,-19
58.202627,13,-14
58.240964,18,-20
58.279264,19,-8
58.308925,10,2
58.347259,14,10
58.401542,18,19
58.431301,7,8
58.469623,13,-3
58.507934,11,-10
58.537621,8,-10
58.575954,10,-8
58.614249,7,-2
58.643920,7,-1
58.682240,7,1
58.720521,6,1
58.750194,5,0
58.788487,8,-4
58.826807,5,-2
58.856468,5,1
58.906035,7,14
58.944414,6,7
58.974084,3,-4
59.012388,5,-7
59.050671,4,-6
59.080297,2,-2
59.118594,1,-1
59.156896,0,0
59.186583,-6,0
59.224890,-3,1
59.263216,0,2
59.292864,0,0
59.331140,4,-4
59.369433,6,-2
59.399085,1,3
59.437385,0,0
59.475668,-4,-9
59.505331,0,-5
59.543642,2,-4
59.581945,-1,-1
59.611604,0,2
59.661441,23,0
59.699835,0,2
59.729517,-1,6
59.767855,-3,7
59.806140,-4,1
59.847632,-3,2
59.886042,-9,7
59.924381,-7,7
59.954052,-5,0
59.992361,-8,-9
60.030650,-2,-19
60.060338,-1,-15
60.098677,-1,-19
60.136992,0,-20
60.166648,3,-15
60.204986,5,-15
60.243279,6,2
60.272971,5,11
60.311307,5,17
60.349630,8,13
60.379303,5,8
60.417659,8,12
60.455968,7,1
60.485621,8,-2
60.523964,10,-7
60.562253,14,-6
60.591914,11,0
60.642229,13,5
60.680619,15,0
60.710315,9,-5
60.748664,14,-12
60.786988,17,-10
60.816653,14,0
60.854994,14,4
60.893280,18,8
60.936278,21,13
60.974684,10,15
61.013008,14,8
61.042684,14,-10
61.081051,17,-16
61.119332,11,-8
61.148992,13,0
61.187316,16,4
61.225625,13,2
61.255280,13,1
61.293622,15,1
61.331912,14,0
61.361611,13,-3
61.413518,19,-9
61.451892,12,-3
61.481580,7,4
61.519884,10,10
61.558203,13,9
61.587877,8,4
61.626186,11,1
61.664463,10,-4
61.694118,8,-6
61.732441,13,-5
61.770727,14,0
61.800395,8,5
61.838684,15,15
61.876998,12,18
61.906643,9,11
61.944946,14,6
61.983235,14,-6
62.012878,7,0
62.051167,7,2
62.089439,12,-10
62.119098,9,-14
62.157427,7,-8
62.195704,8,2
62.224962,6,8
62.277497,7,7
62.329746,12,-6
62.359452,9,-12
62.397784,8,-16
62.436092,6,-12
62.465786,6,-13
62.504090,4,-10
62.542395,4,-1
62.572061,1,3
62.610328,3,3
62.648632,5,3
62.678296,-1,7
62.716621,-4,8
62.754922,-1,-4
62.784598,0,-11
62.822912,3,-21
62.861223,4,-15
62.890892,3,-6
62.929208,6,-1
62.967502,6,9
62.997179,3,10
63.035469,5,18
63.073785,4,16
63.103447,3,3
63.141726,2,-1
63.180032,5,-7
63.209686,5,-5
63.263252,-3,-12
63.301630,0,-1
63.331328,0,-2
63.369636,-1,0
63.407940,-3,0
63.437593,-4,23
63.475910,-1,-7
63.529749,1,-8
63.559479,0,3
63.597791,0,13
63.636110,0,15
63.665816,0,6
63.704111,1,0
63.742429,0,-12
63.772105,2,-9
63.810434,3,1
63.848724,0,3
63.878397,4,0
63.916680,8,0
63.954967,9,-3
63.984627,11,0
64.022942,7,4
64.061245,12,7
64.090916,12,3
64.129234,15,-1
64.183278,21,-13
64.213007,12,-5
64.251303,21,0
64.289632,21,-1
64.319325,13,0
64.357641,19,10
64.395957,21,19
64.425638,15,8
64.463935,22,-1
64.502249,21,-19
64.531932,14,-20
64.570240,19,-28
64.608553,17,-14
64.638225,12,0
64.676511,16,5
64.714843,16,13
64.744511,13,20
64.798746,20,30
64.837131,21,2
64.866818,14,-8
64.905119,17,-13
64.943445,16,-1
64.973109,15,2
65.011433,22,0
65.049733,19,-3
65.076554,12,2
65.129097,25,8
65.167434,22,1
65.197084,14,0
65.235364,22,5
65.273673,20,4
65.303320,15,0
65.341633,25,-5
65.379962,28,-5
65.409645,17,-5
65.447948,23,-4
65.486258,18,16
65.515946,14,21
65.554240,22,25
65.592540,19,8
65.622201,12,-1
65.660493,21,-11
65.698849,20,-19
65.728531,19,-16
65.766850,17,-6
65.805188,21,9
65.834884,19,17
65.873202,18,14
65.923137,27,3
65.952858,15,-5
65.991177,24,-13
66.029495,23,-11
66.059179,16,-4
66.097464,15,3
66.147572,24,9
66.177291,14,6
66.215609,21,4
66.253937,20,-4
66.283633,19,-6
66.321951,19,-2
66.360271,23,0
66.389926,20,0
66.428241,20,0
66.466541,23,2
66.496197,19,0
66.534475,19,0
66.572796,24,3
66.600390,16,-2
66.652894,27,-11
66.691226,22,-1
66.720878,18,0
66.772543,29,2
66.810929,19,6
66.840614,18,7
66.878925,24,9
66.917253,19,5
66.946906,19,2
66.985217,22,-2
67.023529,18,-5
67.053193,18,-6
67.091483,23,2
67.129834,19,9
67.159517,14,8
67.197846,18,7
67.236161,20,-8
67.265841,15,-5
67.304134,21,-1
67.342459,19,-4
67.372109,12,-2
67.410434,21,0
67.462244,30,-2
67.491972,16,-2
67.530269,24,0
67.568582,26,-1
67.611995,29,-2
67.650404,24,-1
67.688742,25,-8
67.718396,19,-4
67.756681,20,2
67.794985,23,1
67.824624,19,1
67.862912,20,3
67.901238,23,7
67.930902,22,6
67.969213,26,1
68.007506,23,-1
68.037154,22,-1
68.075446,25,0
68.113740,22,-2
68.143382,24,-1
68.181674,24,0
68.219984,21,6
68.249647,13,8
68.287949,22,8
68.326251,24,-2
68.355901,15,-2
68.394220,24,-1
68.432509,23,-2
68.461994,14,-2
68.514497,34,0
68.552788,25,0
68.582425,17,1
68.620715,25,4
68.659031,27,1
68.688660,18,0
68.726966,27,7
68.780485,32,9
68.810192,18,3
68.848496,23,6
68.886813,18,0
68.916457,18,-1
68.954752,22,1
68.993041,19,3
69.022713,21,0
69.061036,25,-2
69.099329,25,3
69.129017,16,8
69.167312,26,14
69.205647,26,3
69.235337,16,-1
69.273648,30,-5
69.327537,30,-3
69.357263,19,3
69.395580,19,2
69.433911,24,-4
69.463575,20,0
69.501864,18,2
69.540178,21,5
69.569831,18,4
69.608113,24,1
69.646439,19,-1
69.676083,20,-2
69.714388,25,-2
69.752689,20,-2
69.782365,22,1
69.820651,27,6
69.858986,21,0
69.888645,16,0
69.926943,19,6
69.965252,23,8
69.994898,15,0
70.033196,20,-2
70.071498,21,-4
70.102654,13,0
70.155179,30,0
70.193479,22,0
70.224963,20,4
70.277467,31,15
70.315774,22,2
70.345429,17,-3
70.383727,25,-7
70.422032,20,0
70.451698,12,1
70.490016,18,3
70.528303,22,0
70.557981,15,1
70.596266,23,3
70.634563,22,1
70.664199,15,0
70.702484,23,-2
70.740789,24,-3
70.770439,16,-3
70.808729,23,-2
70.847037,23,-2
70.876684,17,0
70.915002,27,6
70.953291,24,5
70.982982,18,-3
71.021278,13,-4
71.059592,18,2
71.089272,16,2
71.138928,21,3
71.177289,21,8
71.206987,13,7
71.245281,21,7
71.283578,21,0
71.313213,19,0
71.351492,20,-1
71.389795,25,-7
71.416929,16,-8
71.469450,37,-18
71.507747,20,-15
71.537431,11,-3
71.575742,15,12
71.614040,20,17
71.643716,17,18
71.682031,15,15
71.720321,21,8
71.749989,17,0
71.788278,16,-3
71.826603,23,-9
71.856295,18,-8
71.894624,20,-11
71.932939,22,-11
71.962617,20,-10
72.000933,24,-10
72.039242,18,-2
72.068893,15,3
72.119031,21,15
72.157410,18,15
72.187094,15,8
72.225410,17,7
72.263689,14,3
72.293343,14,0
72.331642,19,-2
72.369940,15,-6
72.399586,15,0
72.437879,19,3
72.476194,18,-2
72.505856,12,-3
72.544146,18,-4
72.582450,18,-3
72.612100,10,0
72.650421,15,1
72.688713,17,-1
72.716253,10,1
72.768831,18,16
72.807130,14,11
72.836826,10,3
72.875122,14,-3
72.913440,15,-11
72.943115,10,-9
72.981436,16,-13
73.019734,16,-13
73.049416,10,-7
73.101042,22,-6
73.139413,16,-1
73.169088,10,-4
