time,Channel 0 (Roll),Channel 1 (Pitch),Channel 2 (Throttle),Channel 3 (Yaw),Aux 1 (Arm),Aux 2 (Angle/Horizon),Aux 3 (Failsafe)
23372,1500,1500,1500,1500,1500,1200,1500
23472,1500,1500,1500,1500,1500,1200,1500
23572,1500,1500,1500,1500,1500,1200,1500
23672,1500,1500,1500,1500,1500,1200,1500
23772,1500,1500,1500,1500,1500,1200,1500
23872,1500,1500,1500,1500,1500,1200,1500
23972,1500,1500,1500,1500,1500,1200,1500
24072,1500,1500,1500,1500,1500,1200,1500
24172,1500,1500,1500,1500,1500,1200,1500
24272,1500,1500,1500,1500,1500,1200,1500
24372,1500,1500,1500,1500,1500,1200,1500
24472,1500,1500,1500,1500,1500,1200,1500
24572,1500,1500,1500,1500,1500,1200,1500
24672,1500,1500,1500,1500,1500,1200,1500
24772,1500,1500,1500,1500,1500,1200,1500
24872,1500,1500,1500,1500,1500,1200,1500
24972,1500,1500,1500,1500,1500,1200,1500
25072,1500,1500,1500,1500,1500,1200,1500
25172,1500,1500,1500,1500,1500,1200,1500
25272,1500,1500,1500,1500,1500,1200,1500
25472,1500,1500,1771,1544,1500,1200,1500
25572,1500,1500,1954,1533,1500,1200,1500
25672,1500,1500,2115,1323,1500,1200,1500
25772,1500,1500,1962,1156,1500,1200,1500
25872,1500,1500,1410,998,1500,1200,1500
25972,1500,1500,1100,2021,1500,1200,1500
26072,1500,1500,1163,2064,1500,1200,1500
26172,1500,1500,1416,2115,1500,1200,1500
26372,1500,1500,2048,1121,1500,1200,1500
26472,1500,1500,1938,1003,1500,1200,1500
26572,1496,1499,1565,916,1500,1200,1500
26672,1487,1493,1081,2010,1500,1200,1500
26772,1463,1504,1192,2084,1500,1200,1500
26872,1733,2115,1783,1489,1500,1200,1500
26972,2115,1570,1937,999,1500,1200,1500
27072,2115,1348,1941,1002,1500,1200,1500
27172,1901,885,1984,1518,1500,1200,1500
27272,885,1373,1683,2115,1500,1200,1500
27372,911,1891,1637,2115,1500,1200,1500
27472,1931,2115,1530,1107,1500,1200,1500
27572,2115,1584,1490,885,1500,1200,1500
27672,2115,1157,1305,1231,1500,1200,1500
27772,973,1063,1343,2115,1500,1200,1500
27872,885,1488,1349,2115,1500,1200,1500
27972,1855,2115,1876,1318,1500,1200,1500
28072,2115,1623,1899,1096,1500,1200,1500
28172,2115,1304,1771,1120,1500,1200,1500
28272,977,1433,1235,2105,1500,1200,1500
28372,1036,2023,1725,1498,1500,1200,1500
28472,1500,1500,1996,1293,1500,1200,1500
28572,1500,1500,2073,1156,1500,1200,1500
28672,1500,1500,1962,1017,1500,1200,1500
28772,1500,1500,1663,1411,1500,1200,1500
28872,1500,1500,1398,1497,1500,1200,1500
28972,1500,1500,1258,1561,1500,1200,1500
29072,1500,1500,981,1906,1500,1200,1500
29172,1500,1500,1376,2115,1500,1200,1500
29272,1500,1500,1544,2115,1500,1200,1500
29372,1500,1500,1854,1518,1500,1200,1500
29472,1500,1500,1947,1118,1500,1200,1500
29572,1509,1492,1606,951,1500,1200,1500
29672,1532,1472,1223,1206,1500,1200,1500
29772,1512,1479,1112,1930,1500,1200,1500
29872,1498,1497,1350,2115,1500,1200,1500
29972,1429,1544,1460,2115,1500,1200,1500
30072,1093,2115,1632,2115,1500,1200,1500
30172,1093,2115,1647,2115,1500,1200,1500
30272,2088,1960,2115,1424,1500,1200,1500
30372,2115,1484,2115,1253,1500,1200,1500
30472,2115,1334,2093,1231,1500,1200,1500
30572,1867,885,1688,1859,1500,1200,1500
30672,1324,885,1608,2115,1500,1200,1500
30772,1189,885,1608,2115,1500,1200,1500
30872,903,1222,1607,2115,1500,1200,1500
30972,885,1777,1635,2115,1500,1200,1500
31072,1788,2115,2115,1343,1500,1200,1500
31172,2084,1967,2115,1281,1500,1200,1500
31272,2115,1567,2095,1211,1500,1200,1500
31372,1999,885,2090,1206,1500,1200,1500
31472,1578,885,1814,1567,1500,1200,1500
31572,1086,942,1411,2115,1500,1200,1500
31672,1099,1364,1401,2115,1500,1200,1500
31772,1258,2075,1401,2115,1500,1200,1500
31872,1833,2115,1453,2058,1500,1200,1500
31972,2031,2068,1513,1499,1500,1200,1500
32072,2113,1898,1479,1480,1500,1200,1500
32172,2115,1757,980,1096,1500,1200,1500
32272,2115,1722,979,1096,1500,1200,1500
32372,2115,1569,979,1096,1500,1200,1500
32472,2115,1121,976,1098,1500,1200,1500
32572,2044,953,976,1098,1500,1200,1500
32672,1999,885,976,1098,1500,1200,1500
32772,1910,885,977,1094,1500,1200,1500
32872,1748,885,1798,1496,1500,1200,1500
32972,1533,885,1950,1562,1500,1200,1500
33072,1442,885,1965,1647,1500,1200,1500
33172,1077,887,1879,1963,1500,1200,1500
33272,885,1499,1586,2115,1500,1200,1500
33372,964,2006,1303,2115,1500,1200,1500
33472,1314,2115,1152,2037,1500,1200,1500
33572,1880,2115,1495,1465,1500,1200,1500
33672,2048,2038,1542,1319,1500,1200,1500
33772,2115,1652,1831,994,1500,1200,1500
33872,2115,1331,1878,958,1500,1200,1500
33972,1879,885,1968,1026,1500,1200,1500
34072,1634,885,2002,1175,1500,1200,1500
34172,1489,885,1921,1410,1500,1200,1500
34272,1299,885,1698,1950,1500,1200,1500
34372,1234,885,1620,2115,1500,1200,1500
34472,985,1027,1468,2115,1500,1200,1500
34572,900,1718,1300,1981,1500,1200,1500
34672,1183,1857,1500,1500,1500,1200,1500
34772,1500,1500,1500,1500,1500,1200,1500
34872,1500,1500,1500,1500,1500,1200,1500
34972,1500,1500,1500,1500,1500,1200,1500
35072,1500,1500,1500,1500,1500,1200,1500
35172,1500,1500,1500,1500,1500,1200,1500
35272,1500,1500,1484,1495,1500,1200,1500
35372,1500,1500,1438,1486,1500,1200,1500
35472,1500,1500,1163,1468,1500,1200,1500
35572,1500,1500,890,1484,1500,1200,1500
35672,1500,1500,885,1485,1500,1200,1500
35772,1500,1500,885,1587,1500,1200,1500
35872,1500,1500,1023,1950,1500,1200,1500
35972,1500,1499,1307,2115,1500,1200,1500
36072,1498,1498,1465,2115,1500,1200,1500
36172,1498,1498,1567,2115,1500,1200,1500
36272,1496,1497,1792,2112,1500,1200,1500
36372,1499,1499,1916,2032,1500,1200,1500
36472,1500,1500,2040,1892,1500,1200,1500
36572,1500,1500,2053,1869,1500,1200,1500
36672,1500,1500,2073,1830,1500,1200,1500
36772,1509,1493,2105,1756,1500,1200,1500
36872,1536,1476,2090,1248,1500,1200,1500
36972,1539,1473,2094,1214,1500,1200,1500
37072,1555,1451,2094,1207,1500,1200,1500
37172,1620,1346,2081,1175,1500,1200,1500
37272,1744,1192,2007,1245,1500,1200,1500
37372,1916,944,1490,1863,1500,1200,1500
37472,1886,946,1350,1964,1500,1200,1500
37572,1759,1004,930,1719,1500,1200,1500
37672,1607,1408,885,1424,1500,1200,1500
37772,1535,1478,885,1362,1500,1200,1500
37872,1500,1500,1103,971,1500,1200,1500
37972,1500,1500,1103,971,1500,1200,1500
38072,1500,1500,1777,911,1500,1200,1500
38172,1500,1500,2000,1064,1500,1200,1500
38272,1500,1500,2115,1513,1500,1200,1500
38372,1500,1500,2115,1691,1500,1200,1500
38472,1500,1500,2115,1754,1500,1200,1500
38572,1500,1500,1976,1979,1500,1200,1500
38672,1500,1500,1661,2115,1500,1200,1500
38772,1500,1500,1246,2104,1500,1200,1500
38872,1500,1500,1074,1998,1500,1200,1500
38972,1500,1500,932,1815,1500,1200,1500
39072,1500,1500,885,1406,1500,1200,1500
39172,1500,1500,949,1129,1500,1200,1500
39272,1500,1500,1000,1061,1500,1200,1500
39372,1500,1500,1367,893,1500,1200,1500
39472,1500,1500,1577,945,1500,1200,1500
39572,1500,1500,1722,1075,1500,1200,1500
39672,1500,1500,1723,1094,1500,1200,1500
39772,1500,1500,1543,1356,1500,1200,1500
39872,1500,1500,1054,1332,1500,1200,1500
39972,1500,1500,891,1274,1500,1200,1500
40072,1500,1500,891,1274,1500,1200,1500
40172,1500,1500,891,1274,1500,1200,1500
40272,1500,1500,891,1274,1500,1200,1500
40372,1500,1500,885,1294,1500,1200,1500
40472,1500,1500,885,1342,1500,1200,1500
40572,1500,1500,885,1377,1500,1200,1500
40672,1500,1500,885,1400,1500,1200,1500
40772,1500,1500,885,1400,1500,1200,1500
40872,1500,1500,885,1402,1500,1200,1500
40972,1500,1500,885,1402,1500,1200,1500
41072,1500,1500,885,1397,1500,1200,1500
41172,1500,1500,885,1394,1800,1200,1500
41272,1500,1500,885,1399,1800,1200,1500
41372,1500,1500,890,1404,1800,1200,1500
41472,1500,1500,890,1410,1800,1200,1500
41572,1500,1500,890,1419,1800,1200,1500
41672,1500,1500,894,1419,1800,1200,1500
41772,1500,1500,900,1421,1800,1200,1500
41872,1500,1500,911,1424,1800,1200,1500
41972,1500,1500,981,1453,1800,1200,1500
42072,1500,1500,982,1459,1800,1200,1500
42172,1500,1500,986,1464,1800,1200,1500
42272,1500,1500,1001,1471,1800,1200,1500
42372,1500,1500,1005,1472,1800,1200,1500
42472,1500,1500,1006,1472,1800,1200,1500
42572,1500,1500,1001,1471,1800,1200,1500
42672,1500,1500,945,1462,1800,1200,1500
42772,1500,1500,914,1459,1800,1200,1500
42872,1500,1500,885,1454,1800,1200,1500
42973,1500,1500,885,1452,1800,1200,1500
43072,1500,1500,885,1452,1800,1200,1500
43172,1500,1500,885,1452,1800,1200,1500
43272,1500,1500,885,1452,1800,1200,1500
43372,1500,1500,885,1452,1800,1200,1500
43472,1500,1500,885,1454,1800,1200,1500
43572,1500,1500,885,1458,1800,1200,1500
43672,1500,1500,885,1462,1800,1200,1500
43772,1500,1500,885,1464,1500,1200,1500
43872,1500,1500,885,1466,1500,1200,1500
43972,1500,1500,885,1466,1500,1200,1500
44072,1500,1500,885,1466,1500,1200,1500
44172,1500,1500,909,1477,1800,1200,1500
44272,1500,1500,987,1504,1800,1200,1500
44372,1500,1500,997,1507,1800,1200,1500
44472,1500,1500,997,1507,1800,1200,1500
44572,1500,1500,997,1507,1800,1200,1500
44672,1500,1500,997,1507,1800,1200,1500
44772,1500,1500,997,1507,1800,1200,1500
44872,1500,1500,997,1507,1800,1200,1500
44972,1500,1500,997,1507,1800,1200,1500
45072,1500,1500,995,1509,1500,1200,1500
45172,1500,1500,992,1507,1500,1200,1500
45272,1500,1500,992,1507,1500,1200,1500
45372,1500,1500,992,1507,1500,1200,1500
45472,1500,1500,1004,1513,1800,1200,1500
45572,1500,1500,1078,1546,1800,1200,1500
45672,1500,1500,1078,1546,1800,1200,1500
45772,1500,1500,1066,1539,1800,1200,1500
45872,1500,1500,1019,1537,1500,1200,1500
45972,1500,1500,1019,1536,1500,1200,1500
46072,1500,1500,1059,1556,1800,1200,1500
46172,1500,1500,1061,1558,1800,1200,1500
46272,1500,1500,1043,1552,1500,1200,1500
46372,1500,1500,1038,1550,1500,1200,1500
46472,1500,1500,1054,1558,1800,1200,1500
46572,1500,1500,1114,1576,1800,1200,1500
46672,1500,1500,1092,1569,1500,1200,1500
46772,1500,1500,1071,1567,1800,1200,1500
46872,1500,1500,1092,1585,1800,1200,1500
46972,1500,1500,1112,1589,1800,1200,1500
47072,1500,1500,1116,1589,1800,1200,1500
47172,1500,1500,1116,1589,1800,1200,1500
47272,1500,1500,1116,1589,1800,1200,1500
47372,1500,1500,1116,1589,1800,1200,1500
47472,1500,1500,1116,1588,1800,1200,1500
47572,1500,1500,1116,1588,1800,1200,1500
47672,1500,1500,1114,1584,1800,1200,1500
47772,1500,1500,1114,1581,1800,1200,1500
47872,1500,1500,1093,1566,1500,1200,1500
47972,1500,1500,1073,1560,1500,1200,1500
48072,1500,1500,1086,1570,1800,1200,1500
48172,1500,1500,1098,1583,1800,1200,1500
48272,1500,1500,1108,1585,1800,1200,1500
48372,1500,1500,1111,1585,1800,1200,1500
48472,1500,1500,885,1478,1800,1200,1500
48572,1500,1500,885,1431,1800,1200,1500
48672,1500,1500,885,1430,1800,1200,1500
48772,1500,1500,885,1430,1800,1200,1500
48872,1500,1500,885,1450,1800,1200,1500
48972,1500,1500,885,1484,1800,1200,1500
49072,1500,1500,885,1493,1500,1200,1500
49172,1500,1500,885,1493,1500,1200,1500
49272,1500,1500,885,1493,1500,1200,1500
49372,1500,1500,885,1493,1800,1200,1500
49472,1500,1500,885,1499,1800,1200,1500
49572,1500,1500,885,1500,1500,1200,1500
49672,1500,1500,885,1519,1800,1200,1500
49772,1500,1500,885,1547,1800,1200,1500
49872,1500,1500,885,1547,1800,1200,1500
49972,1500,1500,885,1547,1500,1200,1500
50072,1500,1500,885,1547,1800,1200,1500
50172,1500,1500,885,1547,1800,1200,1500
50272,1500,1500,885,1549,1800,1200,1500
50372,1500,1500,885,1549,1500,1200,1500
50472,1500,1500,885,1549,1800,1200,1500
50572,1500,1500,885,1576,1800,1200,1500
50672,1500,1500,885,1576,1800,1200,1500
50772,1500,1500,885,1575,1500,1200,1500
50872,1500,1500,885,1575,1500,1200,1500
50972,1500,1500,885,1589,1800,1200,1500
51072,1500,1500,885,1588,1500,1200,1500
51172,1500,1500,885,1588,1800,1200,1500
51272,1500,1500,911,1590,1800,1200,1500
51372,1500,1500,912,1592,1800,1200,1500
51472,1500,1500,907,1592,1500,1200,1500
51572,1500,1500,909,1592,1500,1200,1500
51672,1500,1500,962,1605,1800,1200,1500
51772,1500,1500,987,1611,1800,1200,1500
51872,1500,1500,987,1611,1500,1200,1500
51972,1500,1500,987,1611,1500,1200,1500
52072,1500,1500,985,1611,1500,1200,1500
52172,1500,1500,981,1608,1500,1200,1500
52272,1500,1500,1028,1633,1500,1200,1500
52372,1500,1500,1030,1633,1500,1200,1500
52472,1500,1500,1028,1636,1500,1200,1500
52572,1500,1500,1028,1639,1500,1200,1500
52672,1500,1500,1165,1670,1800,1200,1500
52772,1500,1500,1158,1662,1500,1200,1500
52872,1500,1500,1108,1651,1500,1200,1500
52972,1500,1500,1108,1651,1500,1200,1500
53072,1500,1500,1112,1652,1500,1200,1500
53172,1500,1500,1122,1664,1800,1200,1500
53272,1500,1500,1112,1659,1500,1200,1500
53372,1500,1500,1071,1651,1500,1200,1500
53472,1500,1500,885,1525,1500,1200,1500
53572,1500,1500,885,1362,1500,1200,1500
53672,1500,1500,986,1080,1500,1200,1500
53772,1500,1500,986,1080,1500,1200,1500
53872,1500,1500,1468,885,1500,1200,1500
53972,1500,1500,1117,1189,1500,1200,1500
54072,1500,1500,906,1241,1500,1200,1500
54172,1500,1500,889,1290,1500,1200,1500
54272,1500,1500,885,1406,1500,1200,1500
54372,1500,1500,885,1464,1500,1200,1500
54472,1500,1500,885,1464,1500,1200,1500
54572,1500,1500,885,1464,1500,1200,1500
54672,1500,1500,885,1485,1500,1200,1500
54772,1500,1500,885,1519,1500,1200,1500
54872,1500,1500,885,1535,1500,1200,1500
54972,1500,1500,897,1559,1500,1200,1500
55072,1500,1500,949,1562,1500,1200,1500
55172,1500,1500,987,1565,1500,1200,1500
55272,1500,1500,987,1565,1500,1200,1500
55372,1500,1500,1001,1564,1500,1200,1500
55472,1500,1500,1001,1564,1500,1200,1500
55572,1500,1500,1013,1564,1500,1200,1500
55672,1500,1500,1056,1564,1500,1200,1500
55772,1500,1500,1085,1564,1500,1200,1500
55872,1500,1500,1097,1564,1500,1200,1500
55972,1500,1500,1103,1564,1500,1200,1500
56072,1500,1500,1112,1564,1500,1200,1500
56172,1500,1500,1120,1564,1500,1200,1500
56272,1500,1500,1128,1564,1500,1200,1500
56372,1500,1500,1180,1562,1500,1200,1500
56472,1500,1500,1195,1562,1500,1200,1500
56572,1500,1500,1280,1558,1500,1200,1500
56672,1500,1500,1297,1556,1500,1200,1500
56772,1500,1500,1333,1550,1500,1200,1500
56872,1500,1500,1413,1524,1500,1200,1500
56972,1500,1500,1430,1521,1500,1200,1500
57072,1500,1500,1471,1513,1500,1200,1500
57172,1500,1500,1499,1506,1500,1200,1500
57272,1500,1500,1500,1507,1500,1200,1500
57372,1500,1500,1510,1515,1500,1200,1500
57472,1500,1500,1510,1514,1500,1200,1500
57572,1500,1500,1501,1500,1500,1200,1500
57672,1500,1500,1500,1500,1500,1200,1500
57772,1500,1500,1500,1500,1500,1200,1500
57872,1500,1500,1500,1500,1500,1200,1500
57972,1500,1500,1500,1500,1500,1200,1500
58072,1500,1500,1500,1500,1500,1200,1500
58172,1500,1500,1500,1500,1500,1200,1500
58272,1500,1500,1500,1500,1500,1200,1500
58372,1500,1500,1500,1500,1500,1200,1500
58472,1500,1500,1500,1500,1500,1200,1500
58572,1500,1500,1500,1500,1500,1200,1500
58672,1500,1500,1500,1500,1500,1200,1500
58772,1500,1500,1500,1500,1500,1200,1500
58872,1500,1500,1500,1500,1500,1200,1500
58972,1500,1500,1500,1500,1500,1200,1500
59072,1500,1500,1500,1500,1500,1200,1500
59172,1500,1500,1500,1500,1500,1200,1500
59272,1500,1500,1500,1500,1500,1200,1500
59372,1500,1500,1500,1500,1500,1200,1500
59472,1500,1500,1500,1500,1500,1200,1500
59572,1500,1500,1500,1500,1500,1200,1500
59672,1500,1500,1500,1500,1500,1200,1500
59772,1500,1500,1500,1500,1500,1200,1500
59872,1500,1500,1500,1500,1500,1200,1500
59972,1500,1500,1500,1500,1500,1200,1500
60072,1500,1500,1500,1500,1500,1200,1500
60172,1500,1500,1500,1500,1500,1200,1500
60272,1500,1500,1500,1500,1500,1200,1500
60372,1500,1500,1500,1500,1500,1200,1500
60472,1500,1500,1500,1500,1500,1200,1500
60572,1500,1500,1500,1500,1500,1200,1500
60672,1500,1500,1500,1500,1500,1200,1500
60772,1500,1500,1500,1500,1500,1200,1500
60872,1500,1500,1500,1500,1500,1200,1500
60972,1500,1500,1500,1500,1500,1200,1500
61072,1500,1500,1500,1500,1500,1200,1500
61172,1500,1500,1500,1500,1500,1200,1500
61272,1500,1500,1500,1500,1500,1200,1500
61372,1500,1500,1500,1500,1500,1200,1500
61472,1500,1500,1500,1500,1500,1200,1500
61572,1500,1500,1500,1500,1500,1200,1500
61672,1500,1500,1500,1500,1500,1200,1500
61772,1500,1500,1500,1500,1500,1200,1500
61872,1500,1500,1500,1500,1500,1200,1500
61972,1500,1500,1500,1500,1500,1200,1500
62072,1500,1500,1500,1500,1500,1200,1500
62172,1500,1500,1500,1500,1500,1200,1500
62272,1500,1500,1500,1500,1500,1200,1500
62372,1500,1500,1500,1500,1500,1200,1500
62472,1500,1500,1500,1500,1500,1200,1500
62572,1500,1500,1500,1500,1500,1200,1500
62672,1500,1500,1500,1500,1500,1200,1500
62772,1500,1500,1500,1500,1500,1200,1500
62872,1500,1500,1500,1500,1500,1200,1500
62972,1500,1500,1500,1500,1500,1200,1500
63072,1500,1500,1500,1500,1500,1200,1500
63172,1500,1500,1500,1500,1500,1200,1500
63272,1500,1500,1500,1500,1500,1200,1500
63372,1500,1500,1500,1500,1500,1200,1500
63472,1500,1500,1500,1500,1500,1200,1500
63572,1500,1500,1500,1500,1500,1200,1500
63672,1500,1500,1500,1500,1500,1200,1500
63772,1500,1500,1500,1500,1500,1200,1500
63872,1500,1500,1500,1500,1500,1200,1500
63972,1500,1500,1500,1500,1500,1200,1500
64072,1500,1500,1500,1500,1500,1200,1500
64172,1500,1500,1500,1500,1500,1200,1500
64272,1500,1500,1500,1500,1500,1200,1500
64372,1500,1500,1500,1500,1500,1200,1500
64472,1500,1500,1500,1500,1500,1200,1500
64572,1500,1500,1500,1500,1500,1200,1500
64672,1500,1500,1500,1500,1500,1200,1500
64772,1500,1500,1500,1500,1500,1200,1500
64872,1500,1500,1500,1500,1500,1200,1500
64972,1500,1500,1500,1500,1500,1200,1500
65072,1500,1500,1500,1500,1500,1200,1500
65172,1500,1500,1500,1500,1500,1200,1500
65272,1500,1500,1500,1500,1500,1200,1500
65372,1500,1500,1500,1500,1500,1200,1500
65472,1500,1500,1500,1500,1500,1200,1500
65572,1500,1500,1500,1500,1500,1200,1500
65672,1500,1500,1500,1500,1500,1200,1500
65772,1500,1500,1500,1500,1500,1200,1500
65872,1500,1500,1500,1500,1500,1200,1500
65972,1500,1500,1500,1500,1500,1200,1500
66072,1500,1500,1500,1500,1500,1200,1500
66172,1500,1500,1500,1500,1500,1200,1500
66272,1500,1500,1500,1500,1500,1200,1500
66372,1500,1500,1500,1500,1500,1200,1500
66472,1500,1500,1500,1500,1500,1200,1500
66572,1500,1500,1500,1500,1500,1200,1500
66672,1500,1500,1500,1500,1500,1200,1500
66772,1500,1500,1500,1500,1500,1200,1500
66872,1500,1500,1500,1500,1500,1200,1500
66972,1500,1500,1500,1500,1500,1200,1500
67072,1500,1500,1500,1500,1500,1200,1500
67172,1500,1500,1500,1500,1500,1200,1500
67272,1500,1500,1500,1500,1500,1200,1500
67372,1500,1500,1500,1500,1500,1200,1500
67472,1500,1500,1500,1500,1500,1200,1500
67572,1500,1500,1500,1500,1500,1200,1500
67672,1500,1500,1500,1500,1500,1200,1500
67772,1500,1500,1500,1500,1500,1200,1500
67872,1500,1500,1500,1500,1500,1200,1500
67972,1500,1500,1500,1500,1500,1200,1500
68072,1500,1500,1500,1500,1500,1200,1500
68172,1500,1500,1500,1500,1500,1200,1500
68272,1500,1500,1500,1500,1500,1200,1500
68372,1500,1500,1500,1500,1500,1200,1500
68472,1500,1500,1500,1500,1500,1200,1500
68572,1500,1500,1500,1500,1500,1200,1500
68672,1500,1500,1500,1500,1500,1200,1500
68772,1500,1500,1500,1500,1500,1200,1500
68872,1500,1500,1500,1500,1500,1200,1500
68972,1500,1500,1500,1500,1500,1200,1500
69072,1500,1500,1500,1500,1500,1200,1500
69172,1500,1500,1500,1500,1500,1200,1500
69272,1500,1500,1500,1500,1500,1200,1500
69372,1500,1500,1500,1500,1500,1200,1500
69472,1500,1500,1500,1500,1500,1200,1500
69572,1500,1500,1500,1500,1500,1200,1500
69672,1500,1500,1500,1500,1500,1200,1500
69772,1500,1500,1500,1500,1500,1200,1500
69872,1500,1500,1500,1500,1500,1200,1500
69972,1500,1500,1500,1500,1500,1200,1500
70072,1500,1500,1500,1500,1500,1200,1500
70172,1500,1500,1500,1500,1500,1200,1500
70272,1500,1500,1500,1500,1500,1200,1500
70372,1500,1500,1500,1500,1500,1200,1500
70472,1500,1500,1500,1500,1500,1200,1500
70572,1500,1500,1500,1500,1500,1200,1500
70672,1500,1500,1500,1500,1500,1200,1500
70772,1500,1500,1500,1500,1500,1200,1500
70872,1500,1500,1500,1500,1500,1200,1500
70972,1500,1500,1500,1500,1500,1200,1500
71072,1500,1500,1500,1500,1500,1200,1500
71172,1500,1500,1500,1500,1500,1200,1500
71272,1500,1500,1500,1500,1500,1200,1500
71372,1500,1500,1500,1500,1500,1200,1500
71472,1500,1500,1500,1500,1500,1200,1500
71572,1500,1500,1500,1500,1500,1200,1500
71672,1500,1500,1500,1500,1500,1200,1500
71772,1500,1500,1500,1500,1500,1200,1500
71872,1500,1500,1500,1500,1500,1200,1500
71972,1500,1500,1500,1500,1500,1200,1500
72072,1500,1500,1500,1500,1500,1200,1500
72172,1500,1500,1500,1500,1500,1200,1500
72272,1500,1500,1500,1500,1500,1200,1500
72372,1500,1500,1500,1500,1500,1200,1500
72472,1500,1500,1500,1500,1500,1200,1500
72572,1500,1500,1500,1500,1500,1200,1500
72672,1500,1500,1500,1500,1500,1200,1500
