time,Channel 0 (Roll),Channel 1 (Pitch),Channel 2 (Throttle),Channel 3 (Yaw),Aux 1 (Arm),Aux 2 (Angle/Horizon),Aux 3 (Failsafe)
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,885,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1513,1515,1500,1200,1500
0,1500,1500,1526,1521,1500,1200,1500
0,1500,1500,1642,1595,1500,1200,1500
0,1500,1500,1924,1911,1500,1200,1500
0,1500,1500,1932,1963,1500,1200,1500
0,1500,1500,1932,1963,1500,1200,1500
0,1500,1500,1870,2070,1500,1200,1500
0,1500,1500,1704,2115,1500,1200,1500
0,1500,1500,1483,2115,1500,1200,1500
0,1500,1500,1191,1627,1500,1200,1500
0,1500,1500,1047,1396,1500,1200,1500
0,1500,1500,946,1260,1500,1200,1500
0,1500,1500,971,1100,1500,1200,1500
0,1500,1500,1075,995,1500,1200,1500
0,1500,1500,1447,1002,1500,1200,1500
0,1500,1500,1589,1031,1500,1200,1500
0,1500,1500,1690,1040,1500,1200,1500
0,1500,1500,1763,1253,1500,1200,1500
0,1500,1500,1834,1286,1500,1200,1500
0,1500,1500,1889,1242,1500,1200,1500
0,1500,1500,1729,893,1500,1200,1500
0,1500,1500,1441,885,1500,1200,1500
0,1500,1500,1424,885,1500,1200,1500
0,1500,1500,1480,1507,1500,1200,1500
0,1500,1500,1487,1740,1500,1200,1500
0,1500,1500,1449,2115,1500,1200,1500
0,1500,1500,1449,2115,1500,1200,1500
0,1500,1500,1312,2115,1500,1200,1500
0,1500,1500,1031,1951,1500,1200,1500
0,1500,1500,897,1733,1500,1200,1500
0,1500,1500,885,1298,1500,1200,1500
0,1500,1500,899,1226,1500,1200,1500
0,1500,1500,991,1071,1500,1200,1500
0,1500,1500,1481,943,1500,1200,1500
0,1500,1500,1779,912,1500,1200,1500
0,1500,1500,1937,999,1500,1200,1500
0,1500,1500,2102,1229,1500,1200,1500
0,1500,1500,2115,1543,1500,1200,1500
0,1500,1500,2111,1771,1500,1200,1500
0,1500,1500,1926,2024,1500,1200,1500
0,1500,1500,1574,2115,1500,1200,1500
0,1500,1500,1452,2115,1500,1200,1500
0,1500,1500,1160,2055,1500,1200,1500
0,1500,1500,964,1518,1500,1200,1500
0,1500,1500,885,1313,1500,1200,1500
0,1500,1500,950,1127,1500,1200,1500
0,1500,1500,1413,1117,1500,1200,1500
0,1500,1500,1671,1121,1500,1200,1500
0,1500,1500,1891,1114,1500,1200,1500
0,1500,1500,1979,1110,1500,1200,1500
0,1500,1500,2115,1276,1500,1200,1500
0,1500,1500,2115,1439,1500,1200,1500
0,1500,1500,2115,1625,1500,1200,1500
0,1500,1500,2111,1771,1500,1200,1500
0,1500,1500,1959,1938,1500,1200,1500
0,1500,1500,1870,1972,1500,1200,1500
0,1500,1500,1651,2032,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1463,1483,1500,1200,1500
0,1500,1500,1318,1435,1500,1200,1500
0,1500,1500,902,1235,1500,1200,1500
0,1500,1500,902,1234,1500,1200,1500
0,1500,1500,1385,909,1500,1200,1500
0,1500,1500,1472,888,1500,1200,1500
0,1500,1500,1676,885,1500,1200,1500
0,1500,1500,1806,927,1500,1200,1500
0,1500,1500,1852,953,1500,1200,1500
0,1500,1500,2019,1085,1500,1200,1500
0,1500,1500,2099,1220,1500,1200,1500
0,1500,1500,2115,1341,1500,1200,1500
0,1500,1500,2115,1704,1500,1200,1500
0,1500,1500,2076,1847,1500,1200,1500
0,1500,1500,2021,1927,1500,1200,1500
0,1500,1500,1947,2008,1500,1200,1500
0,1500,1500,1528,2115,1500,1200,1500
0,1500,1500,1528,2115,1500,1200,1500
0,1500,1500,1290,2115,1500,1200,1500
0,1500,1500,885,1465,1500,1200,1500
0,1500,1500,885,1412,1500,1200,1500
0,1500,1500,1247,1073,1500,1200,1500
0,1500,1500,1247,1073,1500,1200,1500
0,1500,1500,1576,943,1500,1200,1500
0,1500,1500,1696,913,1500,1200,1500
0,1500,1500,2003,1065,1500,1200,1500
0,1500,1500,2076,1169,1500,1200,1500
0,1500,1500,2115,1425,1500,1200,1500
0,1500,1500,2115,1619,1500,1200,1500
0,1500,1500,2115,1682,1500,1200,1500
0,1500,1500,2115,1761,1500,1200,1500
0,1500,1500,1861,2071,1500,1200,1500
0,1500,1500,1608,2115,1500,1200,1500
0,1500,1500,1188,2064,1500,1200,1500
0,1500,1500,1035,1795,1500,1200,1500
0,1500,1500,885,1480,1500,1200,1500
0,1500,1500,885,1373,1500,1200,1500
0,1500,1500,885,1354,1500,1200,1500
0,1500,1500,955,1280,1500,1200,1500
0,1500,1500,1452,1319,1500,1200,1500
0,1500,1500,1514,1461,1500,1200,1500
0,1500,1500,1535,1479,1500,1200,1500
0,1500,1500,1600,1523,1500,1200,1500
0,1500,1500,1735,1585,1500,1200,1500
0,1500,1500,2012,1668,1500,1200,1500
0,1500,1500,2115,1719,1500,1200,1500
0,1500,1500,2115,1722,1500,1200,1500
0,1500,1500,2115,1721,1500,1200,1500
0,1500,1500,2066,1329,1500,1200,1500
0,1500,1500,2025,1255,1500,1200,1500
0,1500,1500,1861,947,1500,1200,1500
0,1500,1500,1803,918,1500,1200,1500
0,1500,1500,1549,885,1500,1200,1500
0,1500,1500,1301,885,1500,1200,1500
0,1500,1500,1080,994,1500,1200,1500
0,1500,1500,948,1149,1500,1200,1500
0,1500,1500,885,1405,1500,1200,1500
0,1500,1500,907,1782,1500,1200,1500
0,1500,1500,926,1822,1500,1200,1500
0,1500,1500,1043,1973,1500,1200,1500
0,1500,1500,1203,2083,1500,1200,1500
0,1500,1500,1203,2083,1500,1200,1500
0,1500,1500,1409,2115,1500,1200,1500
0,1500,1500,1585,2115,1500,1200,1500
0,1500,1500,1617,2115,1500,1200,1500
0,1500,1500,1733,2115,1500,1200,1500
0,1500,1500,1799,2108,1500,1200,1500
0,1500,1500,1846,2084,1500,1200,1500
0,1500,1500,1913,2037,1500,1200,1500
0,1500,1500,1992,1955,1500,1200,1500
0,1500,1500,2044,1881,1500,1200,1500
0,1500,1500,2058,1859,1500,1200,1500
0,1500,1500,2115,1681,1500,1200,1500
0,1500,1500,2115,1623,1500,1200,1500
0,1500,1500,2115,1576,1500,1200,1500
0,1500,1500,2115,1529,1500,1200,1500
0,1500,1500,2115,1430,1500,1200,1500
0,1500,1500,2115,1388,1500,1200,1500
0,1500,1500,2077,1160,1500,1200,1500
0,1500,1500,2050,1116,1500,1200,1500
0,1500,1500,1984,1036,1500,1200,1500
0,1500,1500,1860,945,1500,1200,1500
0,1500,1500,1756,899,1500,1200,1500
0,1500,1500,1533,885,1500,1200,1500
0,1500,1500,1467,885,1500,1200,1500
0,1500,1500,1455,885,1500,1200,1500
0,1500,1500,1526,885,1500,1200,1500
0,1500,1500,1526,885,1500,1200,1500
0,1500,1500,1823,1086,1500,1200,1500
0,1500,1500,1873,1375,1500,1200,1500
0,1500,1500,1922,1429,1500,1200,1500
0,1500,1500,2043,1895,1500,1200,1500
0,1500,1500,1922,2029,1500,1200,1500
0,1500,1500,1777,2111,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1498,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1541,1519,1500,1500,1500,1200,1500
0,2115,1823,1502,1489,1500,1200,1500
0,2115,1550,1506,1192,1500,1200,1500
0,2115,1550,1506,1192,1500,1200,1500
0,2115,1242,1734,1027,1500,1200,1500
0,885,1499,2115,1713,1500,1200,1500
0,1023,2094,2079,1841,1500,1200,1500
0,1916,2115,2052,1887,1500,1200,1500
0,2115,1693,2050,1887,1500,1200,1500
0,2115,1545,2049,1889,1500,1200,1500
0,2115,1416,2003,1951,1500,1200,1500
0,2115,1360,1837,2084,1500,1200,1500
0,2115,1358,1817,2094,1500,1200,1500
0,2115,1306,1535,2115,1500,1200,1500
0,2115,1260,1195,2078,1500,1200,1500
0,2115,1187,1061,1985,1500,1200,1500
0,2115,1177,1048,1970,1500,1200,1500
0,2115,1115,1530,1520,1500,1200,1500
0,2065,991,2104,1646,1500,1200,1500
0,1985,885,2115,1697,1500,1200,1500
0,1980,885,2115,1704,1500,1200,1500
0,1461,885,1967,1995,1500,1200,1500
0,1428,885,1884,2062,1500,1200,1500
0,1500,1500,1436,2115,1500,1200,1500
0,1496,1503,1240,2101,1500,1200,1500
0,1495,1509,1100,1973,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1797,1535,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
0,1500,1500,1500,1500,1500,1200,1500
