time,Channel 0 (Roll),Channel 1 (Pitch),Channel 2 (Throttle),Channel 3 (Yaw),Aux 1 (Arm),Aux 2 (Angle/Horizon),Aux 3 (Failsafe)
20822,1500,1500,1500,1500,1500,1200,1500
20922,1500,1500,1500,1500,1500,1200,1500
21022,1500,1500,1500,1500,1500,1200,1500
21122,1500,1500,1500,1500,1500,1200,1500
21222,1500,1500,1500,1500,1500,1200,1500
21322,1500,1500,1500,1500,1500,1200,1500
21422,1500,1500,1500,1500,1500,1200,1500
21522,1500,1500,1500,1500,1500,1200,1500
21622,1500,1500,1500,1500,1500,1200,1500
21722,1500,1500,1500,1500,1500,1200,1500
21822,1500,1500,1500,1500,1500,1200,1500
21922,1500,1500,1500,1500,1500,1200,1500
22022,1500,1500,1500,1500,1500,1200,1500
22122,1500,1500,1500,1500,1500,1200,1500
22222,1500,1500,1500,1500,1500,1200,1500
22322,1500,1500,1500,1500,1500,1200,1500
22422,1500,1500,1500,1500,1500,1200,1500
22522,1500,1500,1500,1500,1500,1200,1500
22622,1500,1500,1500,1500,1500,1200,1500
37922,1500,1500,1500,1500,1500,1200,1500
38022,1500,1500,1500,1500,1500,1200,1500
38122,1500,1500,1500,1500,1500,1200,1500
38222,1500,1500,1500,1500,1500,1200,1500
38322,1500,1500,1500,1500,1500,1200,1500
38422,1500,1500,1500,1500,1500,1200,1500
38522,1500,1500,1500,1500,1500,1200,1500
38622,1500,1500,1500,1500,1500,1200,1500
38722,1500,1500,1500,1500,1500,1200,1500
38822,1500,1500,1500,1500,1500,1200,1500
38922,1500,1500,1500,1500,1500,1200,1500
39022,1500,1500,1500,1500,1500,1200,1500
39122,1500,1500,1500,1500,1500,1200,1500
39222,1500,1500,1500,1500,1500,1200,1500
39322,1500,1500,1500,1500,1500,1200,1500
39422,1500,1500,1500,1500,1500,1200,1500
39522,1500,1500,1500,1500,1500,1200,1500
39622,1500,1500,1500,1500,1500,1200,1500
39722,1500,1500,1500,1500,1500,1200,1500
39822,1500,1500,1500,1500,1500,1200,1500
39922,1500,1500,1500,1500,1500,1200,1500
40022,1500,1500,1500,1500,1500,1200,1500
40122,1500,1500,1500,1500,1500,1200,1500
40222,1500,1500,1500,1500,1500,1200,1500
40322,1500,1500,1500,1500,1500,1200,1500
40422,1500,1500,1500,1500,1500,1200,1500
40522,1500,1500,1500,1500,1500,1200,1500
40622,1500,1500,1500,1500,1500,1200,1500
40722,1500,1500,1500,1500,1500,1200,1500
40822,1500,1500,1500,1500,1500,1200,1500
40922,1500,1500,1500,1500,1500,1200,1500
41022,1500,1500,1500,1500,1500,1200,1500
41122,1500,1500,1500,1500,1500,1200,1500
41222,1500,1500,1500,1500,1500,1200,1500
41322,1500,1500,1500,1500,1500,1200,1500
41422,1500,1500,1500,1500,1500,1200,1500
41522,1500,1500,1500,1500,1500,1200,1500
41622,1500,1500,1500,1500,1500,1200,1500
41722,1500,1500,1500,1500,1500,1200,1500
41822,1500,1500,1500,1500,1500,1200,1500
41922,1500,1500,1500,1500,1500,1200,1500
42022,1500,1500,1500,1500,1500,1200,1500
42122,1500,1500,1500,1500,1500,1200,1500
42222,1500,1500,1500,1500,1500,1200,1500
42322,1500,1500,1500,1500,1500,1200,1500
42422,1500,1500,1500,1500,1500,1200,1500
42522,1500,1500,1500,1500,1500,1200,1500
42623,1500,1500,1500,1500,1500,1200,1500
42722,1500,1500,1500,1500,1500,1200,1500
42822,1500,1500,1500,1500,1500,1200,1500
42922,1500,1500,1500,1500,1500,1200,1500
43022,1500,1500,1500,1500,1500,1200,1500
43122,1500,1500,1500,1500,1500,1200,1500
43222,1500,1500,1500,1500,1500,1200,1500
43322,1500,1500,1500,1500,1500,1200,1500
43422,1500,1500,1500,1500,1500,1200,1500
43522,1500,1500,1500,1500,1500,1200,1500
43622,1500,1500,1500,1500,1500,1200,1500
43722,1500,1500,1500,1500,1500,1200,1500
43822,1500,1500,1500,1500,1500,1200,1500
43922,1500,1500,1500,1500,1500,1200,1500
44022,1500,1500,1500,1500,1500,1200,1500
44122,1500,1500,1585,1710,1500,1200,1500
44222,1500,1500,1744,2115,1500,1200,1500
44322,1500,1500,1744,2115,1500,1200,1500
44422,1500,1500,1584,2115,1500,1200,1500
44522,1500,1500,1352,2115,1500,1200,1500
44622,1500,1500,1250,2102,1500,1200,1500
44722,1500,1500,960,1860,1500,1200,1500
44822,1500,1500,939,1826,1500,1200,1500
44922,1500,1500,909,1763,1500,1200,1500
45022,1500,1500,885,1587,1500,1200,1500
45122,1500,1500,890,1416,1500,1200,1500
45222,1500,1500,940,1261,1500,1200,1500
45322,1500,1500,963,1238,1500,1200,1500
45422,1500,1500,1020,1188,1500,1200,1500
45522,1500,1500,1165,1229,1500,1200,1500
45622,1500,1500,1301,1317,1500,1200,1500
45722,1500,1500,1500,1500,1500,1200,1500
45822,1500,1500,1500,1500,1500,1200,1500
45922,1500,1500,1516,1503,1500,1200,1500
46022,1500,1500,1500,1500,1500,1200,1500
46122,1500,1500,1500,1500,1500,1200,1500
46222,1500,1500,1496,1497,1500,1200,1500
46322,1500,1500,1465,1479,1500,1200,1500
46422,1500,1500,1376,1434,1500,1200,1500
46522,1500,1500,1026,1315,1500,1200,1500
46622,1500,1500,1025,1301,1500,1200,1500
46722,1500,1500,1108,1234,1500,1200,1500
46822,1500,1500,1404,1030,1500,1200,1500
46922,1500,1500,1452,968,1500,1200,1500
47022,1500,1500,1495,944,1500,1200,1500
47122,1500,1500,1638,928,1500,1200,1500
47222,1500,1500,1671,943,1500,1200,1500
47322,1500,1500,1754,1039,1500,1200,1500
47422,1500,1500,1803,1070,1500,1200,1500
47522,1500,1500,1928,1106,1500,1200,1500
47622,1500,1500,1977,1105,1500,1200,1500
47722,1500,1500,2040,1110,1500,1200,1500
47822,1500,1500,2057,1133,1500,1200,1500
47922,1500,1500,2101,1223,1500,1200,1500
48022,1500,1500,2115,1284,1500,1200,1500
48122,1500,1500,2115,1375,1500,1200,1500
48222,1500,1500,2115,1436,1500,1200,1500
48322,1500,1500,2115,1507,1500,1200,1500
48422,1500,1500,2115,1524,1500,1200,1500
48522,1500,1500,2115,1571,1500,1200,1500
48622,1500,1500,2115,1681,1500,1200,1500
48722,1500,1500,2112,1774,1500,1200,1500
48822,1500,1500,2110,1779,1500,1200,1500
48922,1500,1500,2086,1834,1500,1200,1500
49022,1500,1500,2079,1847,1500,1200,1500
49122,1500,1500,2076,1852,1500,1200,1500
49222,1500,1500,2066,1858,1500,1200,1500
49322,1500,1500,1717,2031,1500,1200,1500
49422,1500,1500,1664,2033,1500,1200,1500
49522,1500,1500,1386,2015,1500,1200,1500
49622,1500,1500,1324,1981,1500,1200,1500
49722,1500,1500,1276,1927,1500,1200,1500
49822,1500,1500,1178,1813,1500,1200,1500
49922,1500,1500,1097,1650,1500,1200,1500
50022,1500,1500,1074,1587,1500,1200,1500
50122,1500,1500,1054,1509,1500,1200,1500
50222,1500,1500,1054,1485,1500,1200,1500
50322,1500,1500,1054,1483,1500,1200,1500
50422,1500,1500,1086,1475,1500,1200,1500
50522,1500,1500,1128,1383,1500,1200,1500
50622,1500,1500,1129,1372,1500,1200,1500
