time,Channel 0 (Roll),Channel 1 (Pitch),Channel 2 (Throttle),Channel 3 (Yaw),Aux 1 (Arm),Aux 2 (Angle/Horizon),Aux 3 (Failsafe)
27141,1500,1500,1500,1500,1500,1200,1500
27341,1500,1500,1500,1500,1500,1200,1500
27541,1500,1500,1500,1500,1500,1200,1500
27741,1500,1500,1500,1500,1500,1200,1500
27941,1500,1500,1500,1500,1500,1200,1500
28141,1500,1500,1500,1500,1500,1200,1500
28341,1500,1500,1500,1500,1500,1200,1500
28541,1500,1500,1500,1500,1500,1200,1500
28741,1500,1500,1500,1500,1500,1200,1500
28941,1500,1500,1500,1500,1500,1200,1500
29141,1500,1500,1500,1500,1500,1200,1500
29341,1500,1500,1500,1500,1500,1200,1500
29541,1500,1500,1500,1500,1500,1200,1500
29741,1500,1500,1500,1500,1500,1200,1500
29941,1500,1500,1500,1500,1500,1200,1500
30141,1500,1500,1500,1500,1500,1200,1500
30341,1500,1500,1500,1500,1500,1200,1500
30541,1500,1500,1500,1500,1500,1200,1500
30741,1500,1500,1500,1500,1500,1200,1500
30941,1500,1500,1500,1500,1500,1200,1500
31141,1500,1500,1500,1500,1500,1200,1500
31341,1500,1500,1500,1500,1500,1200,1500
31541,1500,1500,1500,1500,1500,1200,1500
31741,1500,1500,1500,1500,1500,1200,1500
31941,1500,1500,1500,1500,1500,1200,1500
32141,1500,1500,1500,1500,1500,1200,1500
32341,1500,1500,1500,1500,1500,1200,1500
32541,1500,1500,1500,1500,1500,1200,1500
32741,1500,1500,1500,1500,1500,1200,1500
32941,1500,1500,1500,1500,1500,1200,1500
33141,1500,1500,1500,1500,1500,1200,1500
33341,1500,1500,1500,1500,1500,1200,1500
33541,1500,1500,1500,1500,1500,1200,1500
33741,1500,1500,1500,1500,1500,1200,1500
33941,1500,1500,1500,1500,1500,1200,1500
34141,1500,1500,1500,1500,1500,1200,1500
34341,1500,1500,1500,1500,1500,1200,1500
34541,1500,1500,1500,1500,1500,1200,1500
34741,1500,1500,1500,1500,1500,1200,1500
34941,1500,1500,1500,1500,1500,1200,1500
35141,1500,1500,1500,1500,1500,1200,1500
35341,1500,1500,1500,1500,1500,1200,1500
35541,1500,1500,1500,1500,1500,1200,1500
35741,1500,1500,1500,1500,1500,1200,1500
35941,1500,1500,1500,1500,1500,1200,1500
36141,1500,1500,1500,1500,1500,1200,1500
36341,1500,1500,1500,1500,1500,1200,1500
36541,1500,1500,1500,1500,1500,1200,1500
36741,1500,1500,1500,1500,1500,1200,1500
36941,1500,1500,1500,1500,1500,1200,1500
37141,1500,1500,1500,1500,1500,1200,1500
37341,1500,1500,1500,1500,1500,1200,1500
37541,1500,1500,1500,1500,1500,1200,1500
37741,1500,1500,1500,1500,1500,1200,1500
37941,1500,1500,1500,1500,1500,1200,1500
38141,1500,1500,1500,1500,1500,1200,1500
38341,1500,1500,1500,1500,1500,1200,1500
38541,1500,1500,1500,1500,1500,1200,1500
38741,1500,1500,1500,1500,1500,1200,1500
38941,1500,1500,1500,1500,1500,1200,1500
39141,1500,1500,1500,1500,1500,1200,1500
39341,1500,1500,1500,1500,1500,1200,1500
39541,1500,1500,1500,1500,1500,1200,1500
39741,1500,1500,1500,1500,1500,1200,1500
39941,1500,1500,1500,1500,1500,1200,1500
40141,1500,1500,1500,1500,1500,1200,1500
40341,1500,1500,1500,1500,1500,1200,1500
40541,1500,1500,1500,1500,1500,1200,1500
40741,1500,1500,1500,1500,1500,1200,1500
40941,1500,1500,1500,1500,1500,1200,1500
41141,1500,1500,1500,1500,1500,1200,1500
41341,1500,1500,1500,1500,1500,1200,1500
41541,1500,1500,1500,1500,1500,1200,1500
41741,1500,1500,1500,1500,1500,1200,1500
41941,1500,1500,1500,1500,1500,1200,1500
42141,1500,1500,1500,1500,1500,1200,1500
42341,1500,1500,1500,1500,1500,1200,1500
42541,1500,1500,1500,1500,1500,1200,1500
42741,1500,1500,1500,1500,1500,1200,1500
42941,1500,1500,1500,1500,1500,1200,1500
43141,1500,1500,1500,1500,1500,1200,1500
43341,1500,1500,1500,1500,1500,1200,1500
43541,1500,1500,1500,1500,1500,1200,1500
43741,1500,1500,1500,1500,1500,1200,1500
43941,1500,1500,1500,1500,1500,1200,1500
44141,1500,1500,1500,1500,1500,1200,1500
44341,1500,1500,1500,1500,1500,1200,1500
44541,1500,1500,1500,1500,1500,1200,1500
44741,1500,1500,1500,1500,1500,1200,1500
44941,1500,1500,1500,1500,1500,1200,1500
45141,1500,1500,1500,1500,1500,1200,1500
45341,1500,1500,1485,2115,1500,1200,1500
45541,1500,1500,1379,2115,1500,1200,1500
45741,1500,1500,1158,1652,1500,1200,1500
45941,1500,1500,1019,1533,1500,1200,1500
46141,1500,1500,1412,1497,1500,1200,1500
46541,1500,1500,1501,1486,1500,1200,1500
46741,1500,1500,1500,1484,1500,1200,1500
46941,1500,1500,1262,1155,1500,1200,1500
47141,1500,1500,1314,1088,1500,1200,1500
47341,1500,1500,1591,885,1500,1200,1500
47541,1500,1500,1796,914,1500,1200,1500
47741,1500,1500,1941,1002,1500,1200,1500
47941,1500,1500,1730,1489,1500,1200,1500
48341,1500,1500,1500,1500,1500,1200,1500
48541,1500,1500,1500,1500,1500,1200,1500
48741,1500,1500,1500,1500,1500,1200,1500
48941,1500,1500,1500,1500,1500,1200,1500
49141,1500,1500,1500,1500,1500,1200,1500
49341,1500,1500,1277,1448,1500,1200,1500
49541,1500,1500,885,1430,1500,1200,1500
49741,1500,1500,885,1403,1500,1200,1500
49941,1500,1500,885,1381,1500,1200,1500
50141,1500,1500,885,1379,1500,1200,1500
50341,1500,1500,885,1379,1500,1200,1500
50541,1500,1500,885,1379,1500,1200,1500
50741,1500,1500,885,1379,1500,1200,1500
50941,1500,1500,885,1375,1500,1200,1500
51141,1500,1500,885,1374,1500,1200,1500
51341,1500,1500,885,1374,1500,1200,1500
51541,1500,1500,885,1374,1500,1200,1500
51741,1500,1500,885,1374,1500,1200,1500
51941,1500,1500,890,1374,1500,1200,1500
52141,1500,1500,895,1374,1500,1200,1500
52341,1500,1500,900,1371,1500,1200,1500
52541,1500,1500,906,1369,1500,1200,1500
52741,1500,1500,917,1368,1500,1200,1500
52941,1500,1500,919,1368,1500,1200,1500
53141,1500,1500,928,1367,1500,1200,1500
53341,1500,1500,939,1367,1500,1200,1500
53541,1500,1500,955,1366,1500,1200,1500
53741,1500,1500,969,1366,1500,1200,1500
53941,1500,1500,976,1366,1500,1200,1500
54141,1500,1500,993,1366,1500,1200,1500
54341,1500,1500,1006,1366,1500,1200,1500
54541,1500,1500,1007,1366,1500,1200,1500
54741,1500,1500,1011,1366,1500,1200,1500
54941,1500,1500,1014,1366,1500,1200,1500
55141,1500,1500,1025,1367,1500,1200,1500
55341,1500,1500,1037,1368,1500,1200,1500
55541,1500,1500,1051,1368,1500,1200,1500
55741,1500,1500,1061,1368,1500,1200,1500
55941,1500,1500,1072,1368,1500,1200,1500
56141,1500,1500,1084,1368,1500,1200,1500
56341,1500,1500,1090,1369,1500,1200,1500
56541,1500,1500,1097,1369,1500,1200,1500
56741,1500,1500,1111,1371,1500,1200,1500
56941,1500,1500,1120,1371,1500,1200,1500
57141,1500,1500,1127,1371,1500,1200,1500
57341,1500,1500,1133,1371,1500,1200,1500
57541,1500,1500,1139,1371,1500,1200,1500
57741,1500,1500,1158,1372,1500,1200,1500
57941,1500,1500,1167,1372,1500,1200,1500
58141,1500,1500,1177,1375,1500,1200,1500
58341,1500,1500,1194,1379,1500,1200,1500
58541,1500,1500,1204,1381,1500,1200,1500
58741,1500,1500,1208,1383,1500,1200,1500
58941,1500,1500,1221,1385,1500,1200,1500
59141,1500,1500,1251,1393,1500,1200,1500
59341,1500,1500,1256,1394,1500,1200,1500
59541,1500,1500,1217,1375,1500,1200,1500
59741,1500,1500,1148,1344,1500,1200,1500
59941,1500,1500,1109,1257,1500,1200,1500
60141,1500,1500,1394,1049,1500,1200,1500
60341,1490,1499,1615,1119,1500,1200,1500
60541,1266,1689,1754,1548,1500,1200,1500
60741,1295,2082,1609,1805,1500,1200,1500
60941,1556,2115,1351,1951,1500,1200,1500
61141,2078,1979,1010,1304,1500,1200,1500
61341,2115,1306,1547,885,1500,1200,1500
61541,1527,885,2086,1206,1500,1200,1500
61741,1063,1095,2092,1755,1500,1200,1500
61941,1089,1809,1618,2084,1500,1200,1500
62141,1389,2030,1342,1584,1500,1200,1500
62341,1503,1684,1299,1323,1500,1200,1500
62541,1500,1500,1286,988,1500,1200,1500
62741,1500,1500,1449,1467,1500,1200,1500
62941,1500,1500,1500,1500,1500,1200,1500
63141,1472,1490,1582,1721,1500,1200,1500
63341,1191,1463,2006,1878,1500,1200,1500
63541,1036,1140,2115,1369,1500,1200,1500
63741,1317,885,1885,964,1500,1200,1500
63941,2115,1468,1135,958,1500,1200,1500
64141,2060,2015,885,1671,1500,1200,1500
64341,1148,2115,986,1911,1500,1200,1500
64541,885,1554,1428,2115,1500,1200,1500
64741,1200,885,1724,2115,1500,1200,1500
64941,1759,885,2024,1825,1500,1200,1500
65141,1999,983,1857,1594,1500,1200,1500
65341,1500,1500,885,1516,1500,1200,1500
65541,1500,1500,885,1516,1500,1200,1500
65741,1500,1500,1500,1500,1500,1200,1500
65941,1500,1500,885,1423,1500,1200,1500
66141,1500,1500,885,1567,1500,1200,1500
66341,1500,1500,1539,1523,1500,1200,1500
66541,1500,1500,885,1379,1500,1200,1500
66741,1500,1500,1376,1459,1500,1200,1500
66941,1500,1500,885,1424,1500,1200,1500
67141,1500,1500,1500,1500,1500,1200,1500
67341,1500,1500,938,1354,1500,1200,1500
67541,1500,1500,1519,1510,1500,1200,1500
67741,1500,1500,885,1354,1500,1200,1500
67941,1500,1500,885,1410,1500,1200,1500
68141,1500,1500,1062,1219,1500,1200,1500
68341,1500,1500,1182,1455,1500,1200,1500
68541,1500,1500,1311,1403,1500,1200,1500
68741,1500,1500,885,1341,1500,1200,1500
68941,1500,1500,911,1216,1500,1200,1500
69141,1500,1500,1509,1506,1500,1200,1500
69341,1500,1500,1500,1500,1500,1200,1500
69541,1500,1500,1500,1500,1500,1200,1500
69741,1500,1500,1500,1500,1500,1200,1500
69941,1500,1500,1500,1500,1500,1200,1500
70141,1500,1500,1500,1500,1500,1200,1500
70341,1500,1500,1500,1500,1500,1200,1500
70541,1500,1500,1500,1500,1500,1200,1500
70741,1500,1500,1500,1500,1500,1200,1500
70941,1500,1500,1500,1500,1500,1200,1500
71141,1500,1500,1500,1500,1500,1200,1500
71341,1500,1500,1500,1500,1500,1200,1500
71541,1500,1500,1500,1500,1500,1200,1500
71741,1500,1500,1500,1500,1500,1200,1500
71941,1500,1500,1500,1500,1500,1200,1500
72141,1500,1500,1500,1500,1500,1200,1500
72341,1500,1500,1500,1500,1500,1200,1500
72541,1500,1500,1500,1500,1500,1200,1500
72741,1500,1500,1500,1500,1500,1200,1500
72941,1500,1500,1500,1500,1500,1200,1500
73141,1500,1500,1500,1500,1500,1200,1500
73341,1500,1500,1500,1500,1500,1200,1500
73541,1500,1500,1500,1500,1500,1200,1500
73741,1500,1500,1500,1500,1500,1200,1500
73941,1500,1500,1500,1500,1500,1200,1500
74141,1500,1500,1500,1500,1500,1200,1500
74341,1500,1500,1500,1500,1500,1200,1500
74541,1500,1500,1500,1500,1500,1200,1500
74741,1500,1500,1500,1500,1500,1200,1500
74941,1500,1500,1500,1500,1500,1200,1500
75141,1500,1500,1500,1500,1500,1200,1500
75341,1500,1500,1500,1500,1500,1200,1500
75541,1500,1500,1500,1500,1500,1200,1500
75741,1500,1500,1500,1500,1500,1200,1500
75941,1500,1500,1500,1500,1500,1200,1500
76141,1500,1500,1500,1500,1500,1200,1500
76341,1500,1500,1500,1500,1500,1200,1500
76541,1500,1500,1500,1500,1500,1200,1500
76741,1500,1500,1500,1500,1500,1200,1500
76941,1500,1500,1500,1500,1500,1200,1500
77141,1500,1500,1500,1500,1500,1200,1500
77341,1500,1500,1500,1500,1500,1200,1500
77541,1500,1500,1500,1500,1500,1200,1500
77741,1500,1500,1500,1500,1500,1200,1500
77941,1500,1500,1500,1500,1500,1200,1500
78141,1500,1500,1500,1500,1500,1200,1500
78341,1500,1500,1500,1500,1500,1200,1500
78541,1500,1500,1500,1500,1500,1200,1500
78741,1500,1500,1500,1500,1500,1200,1500
78941,1500,1500,1500,1500,1500,1200,1500
79141,1500,1500,1500,1500,1500,1200,1500
79341,1500,1500,1500,1500,1500,1200,1500
79541,1500,1500,1500,1500,1500,1200,1500
79741,1500,1500,1500,1500,1500,1200,1500
79941,1500,1500,1500,1500,1500,1200,1500
80141,1500,1500,1500,1500,1500,1200,1500
80341,1500,1500,1500,1500,1500,1200,1500
80541,1500,1500,1500,1500,1500,1200,1500
80741,1500,1500,1500,1500,1500,1200,1500
80941,1500,1500,1500,1500,1500,1200,1500
81141,1500,1500,1500,1500,1500,1200,1500
81341,1500,1500,1500,1500,1500,1200,1500
81541,1500,1500,1500,1500,1500,1200,1500
