time,deltaX,deltaY,squal,shutter
3.185245,0,0,59,255
3.235293,0,0,60,255
3.285627,0,0,63,255
3.335680,1,0,57,255
3.385834,0,0,63,255
3.441951,0,0,61,255
3.499832,1,0,61,255
3.550031,0,0,58,255
3.600104,0,0,63,255
3.650279,0,0,58,255
3.700674,0,0,64,255
3.750894,0,0,56,255
3.813146,1,0,60,255
3.863422,-2,0,59,255
3.913709,1,0,63,255
3.963711,-1,0,56,255
4.014049,0,0,59,255
4.064550,0,0,57,255
4.114735,0,0,61,255
4.171392,0,0,63,255
4.221995,0,0,60,255
4.272331,0,0,59,255
4.322451,0,0,59,255
4.372629,0,0,58,255
4.422763,1,0,63,255
4.472764,1,0,54,255
4.535206,-1,0,61,255
4.585530,0,0,59,255
4.635859,2,0,63,255
4.686031,-1,0,58,255
4.736167,0,0,65,255
4.786311,-1,0,55,255
4.836347,0,0,64,255
4.893608,0,0,60,255
4.943823,0,0,53,255
4.993824,0,0,62,255
5.043998,0,0,57,255
5.094193,2,0,57,255
5.144433,0,1,62,255
5.213373,0,0,57,255
5.263807,0,0,62,255
5.313963,0,0,57,255
5.364205,0,0,62,255
5.414514,0,0,58,255
5.464535,0,0,57,255
5.514721,0,0,52,255
5.571354,0,0,52,255
5.621644,0,1,52,255
5.671798,0,0,52,255
5.722299,-1,1,51,255
5.772538,0,0,52,255
5.822792,0,0,51,255
5.872957,1,0,58,255
5.930224,0,0,60,255
5.980853,-1,0,50,255
6.031343,1,-1,53,255
6.081648,0,0,54,255
6.131983,0,0,54,255
6.182275,-5,2,54,255
6.232858,3,0,51,255
6.295400,-2,0,49,255
6.345712,0,0,58,255
6.395781,1,0,58,255
6.445987,1,-1,56,255
6.495987,-1,0,59,255
6.546305,-1,1,57,255
6.596479,0,0,59,255
6.653681,0,0,62,255
6.704025,-1,0,55,255
6.754067,0,0,62,255
6.804273,1,0,55,255
6.854422,0,0,60,255
6.904698,0,0,62,255
6.973709,0,0,61,255
7.024170,-1,0,63,255
7.074406,0,0,59,255
7.124635,0,0,63,255
7.174933,0,0,55,255
7.224934,2,0,60,255
7.275283,0,0,59,255
7.333096,-1,0,50,255
7.383354,0,0,55,255
7.433527,0,0,60,255
7.483916,0,0,58,255
7.534232,0,0,59,255
7.584381,4,-2,54,255
7.634382,0,-1,55,255
7.691107,0,-1,53,255
7.742367,0,0,50,255
7.792867,0,1,56,255
7.843049,-3,1,51,255
7.893299,0,1,53,255
7.943415,1,0,57,255
7.993844,0,0,57,255
8.056112,-1,0,55,255
8.106411,-1,1,56,255
8.156651,0,0,57,255
8.206747,0,0,56,255
8.256748,0,0,58,255
8.306944,1,0,51,255
8.369199,0,1,51,255
8.419504,0,0,53,255
8.474991,0,0,60,255
8.525278,-1,0,56,255
8.575412,0,0,59,255
8.625678,2,-1,58,255
8.683230,0,-1,50,255
8.733879,2,-1,57,255
8.784203,-1,0,60,255
8.834454,-1,1,58,255
8.884572,0,0,59,255
8.934879,-2,1,58,255
8.984992,-1,1,66,255
9.035031,-4,0,60,255
9.089304,4,-1,56,255
9.165477,16,-6,58,255
9.247815,0,-6,52,255
9.323393,-2,-14,51,255
9.398803,1,-9,47,255
9.457707,0,-6,59,255
9.508693,1,9,47,255
9.558694,19,28,41,255
9.608961,25,17,46,255
9.659155,26,15,43,255
9.709410,10,-5,50,255
9.759934,-2,-3,45,255
9.817978,-7,-9,49,255
9.868467,-1,-3,54,255
9.918729,1,-14,55,255
9.969017,0,0,53,255
10.019017,4,-1,56,255
10.069018,3,3,54,255
10.127473,13,8,51,255
10.177809,9,16,56,255
10.228042,10,24,46,255
10.278042,4,14,50,255
10.328385,0,11,46,255
10.390693,-2,0,42,255
10.441133,-1,6,40,255
10.491462,2,2,49,255
10.541517,7,-7,44,255
10.591774,1,9,48,255
10.642041,2,-1,41,255
10.692313,0,6,40,255
10.767095,-13,13,33,255
10.817546,-3,0,28,255
10.867811,0,0,30,255
10.918010,-1,2,28,255
10.968304,0,1,27,255
11.018306,0,0,29,255
11.075193,0,0,30,255
11.125554,0,0,26,255
11.175749,0,0,27,255
11.225980,0,0,26,255
11.276494,0,0,25,255
11.338195,0,0,30,255
11.388646,0,0,30,255
11.438901,0,0,31,255
11.489233,22,-2,35,255
11.539240,19,-3,22,255
11.589662,3,0,10,255
11.645686,0,0,2,255
11.696012,0,0,3,255
11.746227,0,0,3,255
11.796239,0,0,3,255
11.846552,0,0,3,255
11.908256,0,0,4,255
11.958596,0,0,5,255
12.008843,0,0,4,255
12.059356,0,0,3,255
12.109710,0,0,4,255
12.171090,0,0,4,255
12.221464,0,0,5,255
12.271465,0,0,8,255
12.321734,0,0,8,255
12.372010,0,0,8,255
12.432499,0,0,5,255
12.482872,0,0,4,255
12.532872,0,0,5,255
12.583127,0,0,7,255
12.633484,0,0,5,255
12.693956,0,0,5,255
12.744371,0,0,7,255
12.794614,0,0,7,255
12.844932,0,0,9,255
12.895129,0,0,12,255
12.957368,0,0,13,255
13.007675,0,0,10,255
13.057786,0,0,13,255
13.107964,0,0,14,255
13.158262,0,0,18,255
13.208468,0,0,19,255
13.267615,0,0,22,255
13.317752,0,0,30,255
13.367955,0,0,34,255
13.418254,0,0,28,255
13.468380,0,0,25,255
13.537113,0,0,25,255
13.587113,0,0,27,255
13.637619,0,0,27,255
13.687838,0,0,28,255
13.737952,0,0,28,255
13.788480,0,0,32,255
13.838715,1,0,32,255
13.896046,12,16,37,255
13.946446,3,14,39,255
13.996615,3,17,32,255
14.046617,1,4,39,255
14.096896,18,1,32,255
14.157956,16,7,25,255
14.208317,0,1,18,255
14.258444,0,0,25,255
14.308472,0,0,25,255
14.358810,0,-1,43,255
14.417405,-4,0,47,255
14.467848,17,-3,44,255
14.518161,18,-8,43,255
14.568314,23,4,40,255
14.618613,33,6,30,255
14.677180,29,15,23,255
14.727570,1,2,23,255
14.777804,0,0,21,255
14.828159,0,0,20,255
14.878549,0,0,15,255
14.940220,0,0,11,255
14.990566,0,0,7,255
15.040808,0,0,6,255
15.091037,0,0,3,255
15.141342,0,0,2,255
15.191686,0,0,3,255
15.247776,0,0,3,255
15.298196,0,0,3,255
15.348250,0,0,2,255
15.398485,0,0,1,255
15.448753,0,0,1,255
15.498893,0,0,2,255
15.554898,0,0,4,255
15.605106,0,0,5,255
15.655283,0,0,2,255
15.705496,0,0,2,255
15.755663,0,0,2,255
15.805975,0,0,2,255
15.868149,0,0,2,255
15.918579,0,0,1,255
15.968876,0,0,4,255
16.019049,0,0,3,255
16.069265,0,0,3,255
16.119265,0,0,3,255
16.176748,0,0,2,255
16.226928,0,0,2,255
16.277247,0,0,3,255
16.327873,0,0,3,255
16.378199,0,0,3,255
16.428475,0,0,3,255
16.485122,0,0,1,255
16.535569,0,0,3,255
16.585688,0,0,3,255
16.635985,0,0,3,255
16.686194,0,0,2,255
16.747134,0,0,1,255
16.797483,0,0,4,255
16.847862,0,0,2,255
16.898095,0,0,3,255
16.948320,0,0,2,255
17.006109,0,0,4,255
17.056442,0,0,2,255
17.106508,0,0,3,255
17.156779,0,0,3,255
17.207201,0,0,1,255
17.265610,0,0,3,255
17.316025,0,0,2,255
17.366096,0,0,3,255
17.416398,0,0,3,255
17.466733,0,0,1,255
17.527933,0,0,2,255
17.578253,0,0,1,255
17.628373,0,0,2,255
17.678645,0,0,2,255
17.728897,0,0,2,255
17.787376,0,0,2,255
17.837687,0,0,1,255
17.887765,0,0,1,255
17.938128,0,0,2,255
17.988490,0,0,1,255
18.049524,0,0,2,255
18.099822,0,0,4,255
18.149901,0,0,1,255
18.200116,0,0,2,255
18.250477,0,0,1,255
18.310251,0,0,4,255
18.360708,0,0,1,255
18.413636,0,0,2,255
18.463636,0,0,3,255
18.513988,0,0,1,255
18.564336,0,0,3,255
18.614599,0,0,2,255
18.676623,0,0,1,255
18.727111,0,0,1,255
18.777416,0,0,3,255
18.827624,0,0,2,255
18.878058,0,0,0,255
18.928066,0,0,1,255
18.984260,0,0,1,255
19.034678,0,0,4,255
19.084837,0,0,0,255
19.135098,0,0,2,255
19.185099,0,0,2,255
19.235387,0,0,2,255
19.292094,0,0,2,255
19.342372,0,0,3,255
19.392633,0,0,4,255
19.442635,0,0,3,255
19.492907,0,0,2,255
19.543060,0,0,2,255
19.600318,0,0,2,255
19.651162,0,0,3,255
19.701483,0,0,3,255
19.751735,0,0,3,255
19.801897,0,0,2,255
19.863541,0,0,2,255
19.913614,0,0,3,255
19.963939,0,0,1,255
20.014119,0,0,1,255
20.064297,0,0,2,255
20.114559,0,0,1,255
20.165078,0,0,2,255
20.223824,0,0,3,255
20.274017,0,0,2,255
20.324221,0,0,2,255
20.374574,0,0,3,255
20.425110,0,0,3,255
20.475475,0,0,3,255
20.534537,0,0,2,255
20.584870,0,0,2,255
20.635200,0,0,2,255
20.685342,0,0,3,255
20.735703,0,0,2,255
20.786026,0,0,1,255
20.847007,0,0,3,255
20.897360,0,0,3,255
20.947864,0,0,3,255
20.998126,0,0,2,255
21.048246,0,0,3,255
21.098483,0,0,3,255
21.157588,0,0,3,255
21.207627,0,0,6,255
21.257997,0,0,3,255
21.308174,0,0,2,255
21.358422,0,0,2,255
21.408599,0,0,2,255
21.458665,0,0,4,255
21.519783,0,0,3,255
21.570084,0,0,2,255
21.620454,0,0,3,255
21.670600,0,0,4,255
21.720697,0,0,4,255
21.770890,0,0,7,255
21.832584,0,0,3,255
21.882920,0,0,3,255
21.933495,0,0,4,255
21.983718,0,0,4,255
22.034072,0,0,5,255
22.084392,0,0,5,255
22.134650,0,0,3,255
22.184984,0,0,2,255
22.235369,0,0,3,255
22.285681,0,0,3,255
22.342335,0,0,4,255
22.392627,0,0,3,255
22.442642,0,0,2,255
22.492849,0,0,2,255
22.543131,0,0,3,255
22.593372,0,0,3,255
22.652549,0,0,3,255
22.702595,0,0,4,255
22.752945,0,0,6,255
22.803218,0,0,4,255
22.853456,0,0,3,255
22.903485,0,0,4,255
22.953485,0,0,6,255
23.013398,0,0,5,255
23.063873,0,0,3,255
23.113982,0,0,2,255
23.164372,0,0,5,255
23.214373,0,0,4,255
23.264649,0,0,7,255
23.320566,0,0,6,255
23.370949,0,0,6,255
23.421238,0,0,9,255
23.471284,0,0,7,255
23.521592,0,0,5,255
23.571821,0,0,7,255
23.629210,0,0,6,255
23.679710,0,0,5,255
23.730241,0,0,9,255
23.780241,0,0,3,255
23.830412,0,0,4,255
23.880746,0,0,8,255
23.944672,0,0,4,255
23.995112,0,0,7,255
24.045383,0,0,7,255
24.095383,0,0,11,255
24.151542,0,0,7,255
24.201876,0,0,5,255
24.252363,0,0,6,255
24.302542,0,0,2,255
24.352831,0,0,4,255
24.403054,0,0,2,255
24.453151,0,0,5,255
24.511148,0,0,6,255
24.561630,0,0,6,255
24.611950,0,0,4,255
24.662094,0,0,3,255
24.712103,0,0,4,255
24.762371,0,0,3,255
24.823433,0,0,6,255
24.873893,0,0,3,255
24.924424,0,0,5,255
24.974546,0,0,1,255
25.024746,0,0,3,255
25.075223,0,0,2,255
25.132470,0,0,4,255
25.182893,0,0,3,255
25.232963,0,0,3,255
25.283131,0,0,3,255
25.333337,0,0,4,255
25.383470,0,0,3,255
25.441454,0,0,3,255
25.492149,0,0,2,255
25.542570,0,0,4,255
25.592903,0,0,3,255
25.643102,0,0,4,255
25.693426,0,0,3,255
25.743433,0,0,3,255
25.800761,0,0,2,255
25.850776,0,0,3,255
25.900988,0,0,3,255
25.951298,0,0,6,255
26.001820,0,0,3,255
26.052111,0,0,4,255
26.111233,0,0,5,255
26.161550,0,0,3,255
26.214768,0,0,3,255
26.265017,0,0,7,255
26.315269,0,0,3,255
26.376250,0,0,4,255
26.426648,0,0,3,255
26.476729,0,0,4,255
26.526935,0,0,5,255
26.577257,0,0,6,255
26.627433,0,0,7,255
26.685352,0,0,7,255
26.736193,0,0,4,255
26.786542,0,0,9,255
26.836890,0,0,8,255
26.887087,0,0,6,255
26.937383,0,0,12,255
26.987854,0,0,7,255
27.044627,0,0,9,255
27.095113,0,0,13,255
27.145344,0,0,12,255
27.195618,0,0,6,255
27.245955,0,0,11,255
27.296297,0,0,10,255
27.354171,0,0,10,255
27.404526,0,0,9,255
27.454820,0,0,7,255
27.504835,0,0,10,255
27.555185,0,0,12,255
27.605351,0,0,5,255
27.662032,0,0,7,255
27.712443,0,0,9,255
27.762494,0,0,9,255
27.812758,0,0,11,255
27.862896,0,0,7,255
27.913124,0,0,7,255
27.979560,0,0,9,255
28.030026,0,0,9,255
28.080366,0,0,10,255
28.130535,0,0,9,255
28.180780,0,0,11,255
28.231299,0,0,10,255
28.290628,0,0,14,255
28.341095,0,0,10,255
28.391342,0,0,13,255
28.441616,0,0,14,255
28.491616,0,0,12,255
28.541953,0,0,12,255
28.602338,0,0,10,255
28.652698,0,0,7,255
28.703052,0,0,13,255
28.753069,0,0,11,255
28.803446,0,0,6,255
28.853606,0,0,7,255
28.912730,0,0,12,255
28.963178,0,0,5,255
29.013203,0,0,8,255
29.063557,0,0,9,255
29.113710,0,0,5,255
29.163942,0,0,10,255
29.221781,0,0,12,255
29.272535,0,0,7,255
29.323041,0,0,8,255
29.373175,0,0,7,255
29.423411,0,0,4,255
29.473578,0,0,9,255
29.523721,0,0,6,255
29.582368,0,0,5,255
29.632709,0,0,7,255
29.682951,0,0,7,255
29.733119,0,0,5,255
29.783119,0,0,8,255
29.833335,0,0,5,255
29.890650,0,0,5,255
29.941009,0,0,10,255
29.997394,0,0,8,255
30.047699,0,0,8,255
30.097875,0,0,7,255
30.158377,0,0,4,255
30.208794,0,0,10,255
30.258795,0,0,5,255
30.309205,0,0,7,255
30.359343,0,0,5,255
30.409658,0,0,5,255
30.467581,0,0,7,255
30.518303,0,0,7,255
30.568694,0,0,5,255
30.618838,0,0,6,255
30.669101,0,0,5,255
30.719347,0,0,6,255
30.769352,0,0,7,255
30.828611,0,0,6,255
30.879068,0,0,6,255
30.929383,0,0,7,255
30.979526,0,0,5,255
31.029546,0,0,7,255
31.079726,0,0,12,255
31.136425,0,0,11,255
31.186802,0,0,9,255
31.236942,0,0,12,255
31.286979,0,0,5,255
31.337123,0,0,14,255
31.387533,0,0,5,255
31.447959,0,0,13,255
31.498246,0,0,9,255
31.548363,0,0,13,255
31.598600,0,0,12,255
31.648832,0,0,16,255
31.698965,0,0,18,255
31.764710,0,0,16,255
31.815230,0,0,12,255
31.865435,0,0,13,255
31.915753,0,0,12,255
31.965988,0,0,13,255
32.015989,0,0,13,255
32.075174,0,0,13,255
32.125584,0,0,10,255
32.175935,0,0,10,255
32.226128,0,0,13,255
32.276129,0,0,5,255
32.326384,0,0,10,255
32.383758,0,0,15,255
32.434123,0,0,10,255
32.484286,0,0,13,255
32.543401,0,0,11,255
32.593403,0,0,12,255
32.643473,0,0,11,255
32.693567,0,0,16,255
32.743823,0,0,8,255
32.793910,0,0,9,255
32.844270,0,0,6,255
32.905346,0,0,9,255
32.955702,0,0,5,255
33.006064,0,0,4,255
33.056064,0,0,4,255
33.106417,0,0,6,255
33.156614,0,0,7,255
33.216992,0,0,5,255
33.279109,0,0,6,255
33.329562,0,0,5,255
33.379919,0,0,8,255
33.430137,0,0,11,255
33.480487,0,0,10,255
33.530974,0,0,12,255
33.581323,0,0,11,255
33.639249,0,0,10,255
33.689577,0,0,9,255
33.739831,0,0,8,255
33.789831,0,0,7,255
33.840275,0,0,10,255
33.890443,0,0,9,255
33.949599,0,0,9,255
33.999997,0,0,7,255
34.050487,0,0,7,255
34.100742,0,0,7,255
34.150917,0,0,9,255
34.200919,0,0,9,255
34.261333,0,0,9,255
34.311376,0,0,9,255
34.361822,0,0,10,255
34.412026,0,0,9,255
34.462343,0,0,10,255
34.512529,0,0,8,255
34.562617,0,0,5,255
34.612619,0,0,10,255
34.662874,0,0,4,255
34.718938,0,0,7,255
34.769290,0,0,8,255
34.819383,0,0,5,255
34.869631,0,0,7,255
34.919923,0,0,10,255
34.970107,0,0,9,255
35.028670,0,0,8,255
35.078869,0,0,7,255
35.129242,0,0,11,255
35.179511,0,0,9,255
35.229660,0,0,9,255
35.279905,0,0,7,255
35.330422,0,0,11,255
35.387777,0,0,13,255
35.438139,0,0,12,255
35.488367,0,0,14,255
35.538806,0,0,17,255
35.589078,0,0,13,255
35.639387,0,0,15,255
35.697942,0,0,14,255
35.748378,0,0,18,255
35.798420,0,0,12,255
35.848654,0,0,14,255
35.898947,0,0,9,255
35.949171,0,0,13,255
36.008378,0,0,13,255
36.058629,0,0,16,255
36.108849,0,0,13,255
36.159102,0,0,16,255
36.209293,0,0,18,255
36.259568,0,0,17,255
36.321028,0,0,19,255
36.371476,0,0,17,255
36.421809,0,0,19,255
36.471967,0,0,21,255
36.522199,0,0,23,255
36.572245,0,0,22,255
36.631510,0,0,16,255
36.681988,0,0,18,255
36.732139,0,0,21,255
36.782492,0,0,16,255
36.832494,0,0,22,255
36.882781,0,0,21,255
36.943740,0,0,23,255
36.994053,0,0,27,255
37.045989,0,0,24,255
37.096306,0,0,18,255
37.146586,0,0,24,255
37.196587,0,0,25,255
