time,deltaX,deltaY,squal,shutter
31.191033,0,0,3,255
31.241204,0,0,2,255
31.291599,0,0,4,255
31.341990,0,0,4,255
31.392259,0,0,1,255
31.451575,0,0,4,255
31.501720,0,0,5,255
31.552229,0,0,1,255
31.602629,0,0,4,255
31.652900,0,0,4,255
31.702929,0,0,2,255
31.753050,0,0,5,255
31.803180,0,0,3,255
31.853425,0,0,3,255
31.903536,0,0,3,255
31.965074,0,0,3,255
32.015988,0,0,3,255
32.066115,0,0,4,255
32.116515,0,0,4,255
32.167013,0,0,5,255
32.217396,0,0,3,255
32.267625,0,0,1,255
32.329683,0,0,3,255
32.379683,0,0,3,255
32.430232,0,0,2,255
32.480807,0,0,2,255
32.531058,0,0,2,255
32.581431,0,0,2,255
32.641026,0,0,3,255
32.691189,0,0,3,255
32.743205,0,0,3,255
32.793205,0,0,2,255
32.843627,0,0,2,255
32.894104,0,0,2,255
32.953363,0,0,2,255
33.003751,0,0,1,255
33.053957,0,0,2,255
33.103959,0,0,4,255
33.153961,0,0,3,255
33.204452,0,0,3,255
33.254590,0,0,3,255
33.315385,0,0,1,255
33.365909,0,0,3,255
33.416405,0,0,2,255
33.466833,0,0,2,255
33.517070,0,0,3,255
33.567516,0,0,2,255
33.628988,0,0,2,255
33.679045,0,0,2,255
33.729416,0,0,2,255
33.779749,0,0,2,255
33.830037,0,0,1,255
33.880460,0,0,2,255
33.942398,0,0,2,255
33.992872,0,0,3,255
34.043128,0,0,2,255
34.093678,0,0,2,255
34.144187,0,0,4,255
34.194515,0,0,1,255
34.259983,0,0,3,255
34.309993,0,0,2,255
34.360071,0,0,5,255
34.410619,0,0,1,255
34.460942,0,0,0,255
34.511075,0,0,2,255
34.571852,0,0,3,255
34.622399,0,0,1,255
34.672794,0,0,2,255
34.723098,0,0,2,255
34.773312,0,0,2,255
34.823689,0,0,2,255
34.881969,0,0,1,255
34.931970,0,0,1,255
34.982307,0,0,1,255
35.032545,0,0,1,255
35.082970,0,0,2,255
35.133464,0,0,2,255
35.191705,0,0,3,255
35.241839,0,0,3,255
35.292241,0,0,4,255
35.342690,0,0,4,255
35.393225,0,0,2,255
35.443596,0,0,2,255
35.501891,0,0,3,255
35.552169,0,0,5,255
35.602186,0,0,3,255
35.652188,0,0,4,255
35.702580,0,0,3,255
35.752860,0,0,4,255
35.803186,0,0,5,255
35.864605,0,0,6,255
35.915143,0,0,10,255
35.965530,0,0,10,255
36.015557,0,0,21,255
36.065838,0,0,24,255
36.116338,0,0,36,255
36.175830,0,0,40,255
36.225890,0,0,37,255
36.279369,0,0,34,255
36.329899,0,0,49,255
36.379900,0,0,46,255
36.430356,0,0,59,255
36.486740,12,3,69,255
36.537064,32,0,68,255
36.587285,42,0,71,255
36.637758,47,0,97,255
36.688126,58,10,92,255
36.738554,50,9,97,255
36.788611,38,4,87,255
36.847099,27,-3,77,255
36.897203,28,-5,68,255
36.947204,46,4,73,255
36.997664,39,-6,64,255
37.047707,29,0,63,255
37.097707,36,-3,63,255
