time,deltaX,deltaY,squal,shutter
52.371456,1978,-447,47,255
52.391605,0,0,48,255
52.415967,0,-1,47,255
52.435985,0,-1,50,255
52.462179,0,-1,47,255
52.482282,0,0,43,255
52.507151,0,-1,49,255
52.527197,0,0,47,255
52.551667,1,0,46,255
52.571734,0,0,48,255
52.595538,0,-2,42,255
52.621646,1,-7,44,255
52.646860,0,-1,46,255
52.666946,-1,0,46,255
52.691430,-2,-1,43,255
52.711520,0,0,41,255
52.736084,-1,-1,46,255
52.756186,0,0,43,255
52.781392,0,2,44,255
52.801521,0,3,49,255
52.826649,2,1,47,255
52.846723,2,0,50,255
52.877829,-1,-2,46,255
52.897942,-2,0,45,255
52.921813,0,-3,42,255
52.941887,-2,-1,46,255
52.965731,-4,0,41,255
52.985774,-1,-7,41,255
53.009633,-1,-3,43,255
53.029720,-2,-2,43,255
53.054147,-2,0,41,255
53.074238,-1,-2,42,255
53.098745,-2,0,40,255
53.118841,-1,-1,41,255
53.149892,1,0,42,255
53.169971,0,-1,40,255
53.193268,-5,-1,39,255
53.213396,-2,-2,39,255
53.238203,-3,0,30,255
53.258237,-3,-1,34,255
53.281469,-5,0,33,255
53.301600,-3,-2,33,255
53.325475,-1,3,35,255
53.345664,-1,4,37,255
53.370221,1,0,36,255
53.390694,-1,7,38,255
53.421461,-1,2,44,255
53.441523,-1,1,47,255
53.466033,-1,0,42,255
53.486157,-2,2,40,255
53.510622,0,5,38,255
53.530729,-1,10,44,255
53.554666,2,4,46,255
53.574803,3,6,50,255
53.598633,5,7,49,255
53.618667,1,5,51,255
53.649751,-1,9,54,255
53.669881,-3,4,53,255
53.693781,-3,0,48,255
53.713890,-4,-3,50,255
53.737799,-5,-3,49,255
53.757960,-1,0,48,255
53.783652,1,0,49,255
53.803657,1,0,50,255
53.828130,1,2,48,255
53.848193,0,1,48,255
53.879282,-2,0,48,255
53.899393,-1,-3,48,255
53.923926,-1,0,48,255
53.944008,-3,0,49,255
53.967933,-1,-5,48,255
53.988031,-2,-3,45,255
54.011283,-1,-6,46,255
54.031405,0,-3,48,255
54.055881,-1,0,45,255
54.075978,-1,3,46,255
54.101120,0,3,48,255
54.121260,1,0,44,255
54.151130,4,-6,45,255
54.171317,1,0,43,255
54.195803,2,3,50,255
54.215881,8,2,48,255
54.240329,4,3,44,255
54.260421,2,0,44,255
54.283664,2,0,47,255
54.303780,3,-3,45,255
54.327011,5,-2,47,255
54.347126,3,-1,46,255
54.371041,3,1,47,255
54.391430,8,0,46,255
54.423168,6,2,49,255
54.443225,1,2,44,255
54.467713,3,2,50,255
54.487791,0,6,50,255
54.511604,0,2,51,255
54.531643,1,-2,48,255
54.554908,-1,-3,48,255
54.575036,0,0,49,255
54.600169,4,2,53,255
54.620249,3,6,48,255
54.651362,8,4,58,255
54.671489,3,0,58,255
54.695929,2,2,53,255
54.715951,0,3,64,255
54.741045,1,3,57,255
54.761165,0,0,52,255
54.784420,0,-2,56,255
54.804529,3,-2,56,255
54.829075,8,-6,57,255
54.849230,3,0,61,255
54.873668,6,0,55,255
54.894077,7,0,60,255
54.925508,9,0,61,255
54.945570,6,0,65,255
54.969994,6,3,68,255
54.990005,5,3,59,255
55.014491,4,1,61,255
55.034580,3,0,67,255
55.057752,7,-2,63,255
55.077780,5,-2,65,255
55.101612,4,0,68,255
55.121691,6,2,68,255
55.152737,7,0,71,255
55.172846,2,0,68,255
55.197416,6,4,68,255
55.217528,5,3,70,255
55.241343,8,2,74,255
55.261393,5,3,68,255
55.285872,4,0,66,255
55.305994,8,-7,62,255
55.329230,4,-5,64,255
55.349331,1,0,63,255
55.373245,3,-1,67,255
55.393247,8,0,70,255
55.425328,13,3,62,255
55.445425,10,1,63,255
55.469897,7,6,66,255
55.489961,5,0,68,255
55.513779,4,-5,63,255
55.533872,0,-1,72,255
55.558381,5,-5,60,255
55.578468,8,-4,59,255
55.602948,6,0,65,255
55.622969,8,0,68,255
55.654032,7,0,61,255
55.674196,7,-2,65,255
55.698061,7,-4,64,255
55.718158,6,-1,66,255
55.742668,11,-6,73,255
55.762768,8,-2,74,255
55.787842,8,2,71,255
55.807898,7,2,72,255
55.833651,7,0,72,255
55.853790,8,-3,70,255
55.884315,12,-6,79,255
55.904538,9,0,78,255
55.929682,12,5,74,255
55.949797,8,1,70,255
55.973650,9,-5,72,255
55.993754,6,-2,77,255
56.018895,9,3,75,255
56.038975,11,7,74,255
56.063389,15,4,73,255
56.083438,5,-3,75,255
56.107334,6,-4,70,255
56.127498,6,-4,71,255
56.158594,11,5,79,255
56.178662,7,4,75,255
56.203162,10,0,75,255
56.223217,7,0,75,255
56.248275,11,1,81,255
56.268299,8,0,76,255
56.292167,8,0,82,255
56.312336,7,-1,82,255
56.336202,7,-4,75,255
56.356247,9,0,80,255
56.388688,14,3,86,255
56.408905,10,0,78,255
56.433437,11,-3,81,255
56.453587,8,-1,83,255
56.478126,12,-1,72,255
56.498298,9,1,72,255
56.522830,12,-3,76,255
56.542898,9,-6,84,255
56.566154,8,-5,74,255
56.586278,7,-4,76,255
56.610158,7,-3,76,255
56.630319,8,0,73,255
56.662079,16,4,82,255
56.682327,10,4,83,255
56.702328,9,1,82,255
56.722334,10,-1,86,255
56.742334,4,-2,83,255
56.763089,7,-1,84,255
56.783223,6,-2,85,255
56.807711,12,0,77,255
56.827772,9,1,81,255
56.852868,12,2,88,255
56.872942,9,0,87,255
56.904610,9,0,82,255
56.924630,12,0,84,255
56.949767,9,0,84,255
56.969927,6,-1,81,255
56.994411,12,-2,85,255
57.014467,12,-1,80,255
57.039567,15,0,79,255
57.059696,6,-1,79,255
57.083538,9,-3,76,255
57.103633,7,2,79,255
57.128760,10,1,79,255
57.149225,12,1,78,255
57.180658,12,0,72,255
57.200689,12,1,68,255
57.226581,13,1,80,255
57.246700,8,0,78,255
57.270540,7,0,84,255
57.290637,8,-2,82,255
57.315167,11,-1,81,255
57.335355,11,1,81,255
57.360406,13,2,80,255
57.380459,17,0,77,255
57.411530,14,-1,87,255
57.431636,12,-1,80,255
57.456065,15,-1,80,255
57.476109,10,0,83,255
57.501223,12,0,86,255
57.521350,7,0,85,255
57.545205,8,-3,87,255
57.565300,11,-4,88,255
57.589191,9,-2,88,255
57.609330,10,0,91,255
57.640502,15,-1,90,255
57.660689,12,1,92,255
57.685859,15,1,90,255
57.705946,10,0,85,255
57.730361,9,0,84,255
57.750392,9,0,85,255
57.774889,6,-3,83,255
57.795011,1,-1,90,255
57.819494,11,0,92,255
57.839563,8,0,92,255
57.864672,13,0,82,255
57.890777,11,-1,83,255
57.915370,6,-3,85,255
57.935460,10,-4,83,255
57.959949,10,0,90,255
57.980015,10,2,76,255
58.005102,11,3,76,255
58.025149,10,0,74,255
58.049607,9,-4,85,255
58.069646,8,-1,90,255
58.093477,6,0,84,255
58.113558,10,-3,81,255
58.144767,10,-3,81,255
58.165004,8,0,89,255
58.189460,13,2,90,255
58.209540,6,3,90,255
58.234672,8,1,79,255
58.254837,10,1,74,255
58.279279,14,4,84,255
58.299361,7,1,86,255
58.323869,6,-4,90,255
58.344020,6,-4,85,255
58.368520,11,0,88,255
58.395223,10,4,76,255
58.419813,8,3,89,255
58.439963,6,-1,91,255
58.463880,8,-2,88,255
58.483954,9,1,87,255
58.509126,9,2,82,255
58.529217,10,1,84,255
58.554348,12,0,88,255
58.574418,7,-2,85,255
58.598389,10,-1,101,255
58.618532,8,1,102,255
58.650790,13,5,97,255
