time,gyro x,gyro y,gyro z,accel x,accel y,accel z
29.007062,-21.932220459,-9.732734680,19.492851257,-0.367379040,0.344213992,0.581364632
29.007753,-23.969268799,-11.067878723,19.202934265,-0.360298961,0.343115360,0.585759163
29.008379,-26.486968994,-12.288581848,19.202934265,-0.354561657,0.347998172,0.592473030
29.009010,-28.516387939,-13.577949524,19.050346375,-0.356270641,0.341894656,0.594059944
29.009636,-30.637359619,-14.768135071,18.996940613,-0.349312633,0.341528445,0.605290413
29.010263,-32.430267334,-16.232978821,19.019828796,-0.340767711,0.340185672,0.613713264
29.010889,-34.299468994,-17.331611633,18.905387878,-0.337593883,0.337622195,0.620060921
29.011515,-36.008453369,-18.437873840,18.913017273,-0.333565563,0.337133914,0.627018929
29.012141,-37.755584717,-19.727241516,18.951164246,-0.326729625,0.331274539,0.632878304
29.012768,-39.189910889,-20.535957336,18.867240906,-0.323677868,0.324316531,0.636906624
29.013393,-40.181732178,-21.390449524,18.928276062,-0.315377086,0.321508914,0.644108772
29.014018,-41.265106201,-22.573005676,18.981681824,-0.310860485,0.318213016,0.655583382
29.014643,-42.119598389,-23.274909973,18.768058777,-0.309395641,0.310766727,0.665715218
29.015268,-42.790985107,-24.144660950,18.569694519,-0.305489391,0.311010867,0.673039436
29.015894,-43.546295166,-24.922859192,18.790946960,-0.306343883,0.308813602,0.686711311
29.016520,-43.851470947,-25.617134094,18.539176941,-0.303292125,0.305273563,0.694279671
29.017145,-44.507598877,-26.219856262,18.256889343,-0.303658336,0.304907352,0.706120491
29.017772,-44.667816162,-26.952278137,17.982231140,-0.299874157,0.309790164,0.717839241
29.018398,-44.896697998,-27.432929993,17.791496277,-0.295113415,0.301611453,0.730656624
29.019023,-45.163726807,-28.203498840,17.371879578,-0.290596813,0.299414188,0.738835335
29.019650,-44.919586182,-28.317939758,17.150627136,-0.284005016,0.302343875,0.750554085
29.020275,-44.805145264,-28.874885559,16.868339539,-0.283638805,0.296484500,0.757145882
29.020900,-44.866180420,-29.149543762,16.402946472,-0.282418102,0.293798953,0.769474983
29.021527,-44.637298584,-29.378425598,16.135917664,-0.279366344,0.294653445,0.783879280
29.023257,-43.172454834,-29.889595032,15.456901550,-0.272286266,0.306128055,0.824406624
29.023882,-42.722320557,-29.912483215,14.602409363,-0.284981579,0.282446414,0.838444710
29.024508,-42.485809326,-30.133735657,13.473258972,-0.298165172,0.270361453,0.844426155
29.025133,-42.470550537,-31.140815735,13.168083191,-0.289864391,0.288672000,0.852482796
29.025759,-41.852569580,-31.156074524,12.733207703,-0.273506969,0.309423953,0.874699593
29.043715,-14.981842041,-28.684150696,-4.806770325,-0.142525509,0.316381961,1.110173225
29.044341,-14.241790771,-28.096687317,-5.554450989,-0.137154415,0.308813602,1.121281624
29.044968,-13.158416748,-27.867805481,-6.233467102,-0.128731564,0.313696414,1.131901741
29.045594,-12.128448486,-27.738105774,-6.996406555,-0.118111446,0.310034305,1.136906624
29.046219,-11.319732666,-27.356636047,-7.332099915,-0.113961056,0.311987430,1.147282600
29.046846,-10.480499268,-27.165901184,-8.102668762,-0.106758907,0.308813602,1.155217171
29.047471,-9.732818604,-26.883613586,-8.468879700,-0.106148556,0.303442508,1.159977913
29.048098,-8.565521240,-26.555549622,-9.140266418,-0.098824337,0.301489383,1.168644905
