time,gyro x,gyro y,gyro z,accel x,accel y,accel z
28.424967,-0.166225433,4.281280518,-0.796726227,-0.000405028,-0.007964358,1.013659239
28.463507,-0.608730316,2.572296143,-0.323703766,0.014121339,0.001801267,0.997912109
28.477788,-0.349330902,1.519439697,-0.461032867,0.019126222,0.005341306,1.006090879
28.493162,-0.097560883,0.588653564,-0.277927399,0.015586182,0.002655759,1.004626036
28.531462,0.352573395,-3.981353760,0.439235687,0.009726807,0.005707517,1.007189512
28.569775,0.276279449,-3.226043701,-0.102451324,0.003135011,-0.001006350,0.990221679
28.584059,-0.212001801,-2.615692139,-0.163486481,0.001059815,-0.000151858,0.992663085
28.599384,-0.562953949,-1.974822998,-0.300815582,-0.001381591,-0.003936037,0.998522460
28.637674,-1.234340668,0.039337158,-0.194004059,0.007285401,0.003510252,1.000963926
28.676001,0.169467926,-3.950836182,0.538417816,0.019126222,0.011200681,1.009142637
28.690283,0.825595856,-5.179168701,0.668117523,0.016074464,0.006439939,0.995592773
28.705612,0.879001617,-6.682159424,0.050136566,0.012290284,0.002655759,0.984850585
28.743900,0.077915192,-3.111602783,-0.277927399,-0.001137450,-0.006621584,1.006579161
28.782255,-1.417446136,5.311248779,-0.621250153,0.001792237,-0.000395998,1.002428770
28.796526,-0.555324554,5.509613037,-0.216892242,0.009360597,0.004242674,1.004503965
28.811871,-0.417995453,4.822967529,0.004360199,0.014609620,0.001923338,0.995470703
28.850172,-0.219631195,3.022430420,0.584194183,0.009726807,0.003510252,1.006701231
28.888491,-0.006008148,1.778839111,0.706264496,0.008384034,0.003266111,1.005114317
28.902773,0.299167633,1.656768799,0.538417816,0.007041261,0.003388181,0.999621093
28.918115,-0.379848480,1.519439697,0.187465668,0.008750245,-0.001982912,0.991442382
28.956443,1.107883453,2.030609131,0.149318695,0.010703370,0.002411619,1.004015684
28.994761,-0.295925140,-2.829315186,0.309535980,0.007651612,0.002655759,0.996325195
29.009032,-0.349330902,-2.348663330,0.027248383,0.008628175,-0.001494631,1.002062559
29.024372,-0.540065765,0.954864502,-0.789096832,-0.003945068,0.005707517,1.009264708
29.076563,-0.662136078,2.221343994,0.111171722,-0.002846435,-0.002715334,0.992663085
29.114975,-1.631069183,8.759735107,-1.658847809,0.003623292,0.002777830,1.008288145
29.129238,-1.257228851,9.743927002,-1.429965973,-0.002968505,0.004486814,1.010241270
29.144567,0.482273102,7.577178955,-0.132968903,-0.018227294,0.003510252,1.012804747
29.182880,0.604343414,-0.563385010,1.499721527,-0.008583739,-0.000029787,0.993517578
29.221209,0.611972809,4.990814209,-0.865390778,-0.007729247,0.012543455,1.030504942
29.235473,2.626132965,8.507965088,-0.323703766,-0.020790771,0.002045408,1.008288145
29.250783,1.954746246,7.989166260,0.629970551,-0.018715575,0.003998533,0.968615234
29.289081,-0.746059418,-1.272918701,0.744411469,-0.012001708,0.002899900,1.012194395
29.327413,0.665378571,0.077484131,-0.361850739,-0.000160888,0.008393064,1.001940489
29.341673,-0.829982758,2.496002197,0.187465668,-0.004311278,0.008148924,0.980089843
29.356999,-1.768398285,3.007171631,-0.049045563,-0.008827880,0.013886228,0.990832031
29.395286,2.481174469,-2.623321533,1.316616058,0.035483643,0.021942869,1.049425840
29.433605,-0.265407562,-3.721954346,0.317165375,0.062461182,0.070160642,0.993395507
29.447878,-0.364589691,-4.828216553,-1.155307770,0.041220948,0.066864744,0.994494140
29.463200,0.955295563,-5.072357178,-0.003269196,0.035971925,0.069062009,0.991808593
29.501497,1.039218903,-1.173736572,-0.148227692,-0.006752685,0.081635252,1.000231504
29.539812,2.580356598,-3.676177979,5.634853363,-0.012489989,0.038178220,0.996447265
29.554089,1.901340485,-4.187347412,3.567287445,-0.023842528,0.057587400,0.970812500
