time,gyro x,gyro y,gyro z,accel x,accel y,accel z
48.031781,6.480659485,4.547225952,-4.545543671,0.184932381,-0.095396668,1.053096294
48.045920,5.267585754,-4.203689575,-5.354259491,0.183467537,-0.121275574,1.064204693
48.061321,5.023445129,-7.247817993,-5.125377655,0.177608162,-0.110289246,1.057124615
48.099634,4.313911438,-5.691421509,-2.447460175,0.153560311,-0.029722840,1.038569927
48.137985,0.628913879,-1.869094849,-1.707408905,0.156978279,-0.096495301,1.060908794
48.152244,0.262702942,-1.968276978,-1.692150116,0.155513436,-0.092100769,1.062251568
48.167663,-0.629936218,-1.632583618,-1.432750702,0.148433357,-0.033507019,1.055903912
48.205975,0.056709290,1.640426636,1.557971954,0.142818123,0.016541809,1.098384380
48.244249,0.277961731,-3.806961060,3.038074493,0.115352295,-0.022642761,1.115352154
48.258536,0.026191711,-6.912124634,1.847888947,0.105586670,0.004823059,1.114863873
48.273907,-0.637565613,-11.306655884,0.260974884,0.099239014,0.016419739,1.122676373
48.312214,-5.116020203,-13.435256958,-1.676891327,0.098384522,0.023011535,1.089107037
48.350564,-4.063163757,-12.123001099,3.083850861,0.126826912,0.043885559,1.050776958
48.364878,-3.803764343,-16.693008423,4.045154572,0.117549561,0.019105285,1.033687115
48.380113,-4.589591980,-20.568740845,5.098011017,0.105220459,-0.047056824,0.990352154
48.418469,-0.996147156,-25.680435181,2.473499298,0.051143311,-0.033262879,0.960689068
48.456813,-4.154716492,-11.314285278,-0.387523651,0.071529053,-0.052305847,1.002437115
48.471087,-5.947624207,-7.766616821,-1.425121307,0.070186280,0.010194153,0.997310162
48.486323,-7.366691589,0.236618042,-0.265453339,0.086909913,0.034974426,0.973628521
48.487040,-7.366691589,0.236618042,-0.265453339,0.086909913,0.034974426,0.973628521
48.487638,-7.366691589,0.236618042,-0.265453339,0.086909913,0.034974426,0.973628521
48.488273,-7.366691589,0.236618042,-0.265453339,0.086909913,0.034974426,0.973628521
48.488864,-7.366691589,0.236618042,-0.265453339,0.086909913,0.034974426,0.973628521
48.489490,-7.366691589,0.236618042,-0.265453339,0.086909913,0.034974426,0.973628521
48.490082,-7.366691589,0.236618042,-0.265453339,0.086909913,0.034974426,0.973628521
48.490712,-7.366691589,0.236618042,-0.265453339,0.086909913,0.034974426,0.973628521
48.491310,-7.366691589,0.236618042,-0.265453339,0.086909913,0.034974426,0.973628521
48.545573,-2.712760925,10.696517944,4.197742462,0.136348397,0.011414856,0.910029888
48.584046,3.802742004,-1.121414185,4.029895782,0.136104256,-0.080382019,0.942500591
48.598331,3.947700500,-4.798782349,3.595020294,0.130611092,-0.091002136,0.952632427
48.613742,3.505195618,-9.101760864,3.053333282,0.117549561,-0.095152527,0.960200787
48.652079,1.063789368,-8.315933228,4.724170685,0.100459717,-0.070860535,0.963496685
48.690349,1.353706360,-6.423843384,5.098011017,0.097285889,-0.042540222,0.959712505
48.704657,1.780952454,-4.707229614,6.097461700,0.095698975,-0.043882996,0.975215435
48.720040,1.597846985,-4.386795044,5.967761993,0.094234131,-0.068297058,0.983394146
48.758383,2.131904602,-3.394973755,4.991199493,0.097285889,-0.050108582,0.994380474
48.796672,1.994575500,4.341232300,8.485462189,0.103023194,-0.060484558,1.051997662
48.810960,0.300849915,3.021347046,7.524158478,0.091060303,-0.054503113,1.063472271
48.826181,0.506843567,0.946151733,6.364490509,0.089107178,-0.039366394,1.065913677
48.864540,1.376594543,-1.136672974,8.271839142,0.075923584,0.021668762,1.048945904
48.902938,0.186408997,-14.762771606,6.303455353,0.072261475,-0.045591980,1.084834576
48.917068,0.377143860,-19.409072876,5.479480743,0.067012452,-0.023375183,1.081660748
48.932295,0.895942688,-26.496780396,4.014636993,0.059810303,-0.025816590,1.074336529
48.970702,-0.324760437,-24.886978149,3.007556915,0.046382569,0.027406067,1.053462505
49.009084,-0.881706238,-9.132278442,2.069141388,0.050777100,0.018006653,1.025996685
49.040628,-1.385246277,5.554306030,-0.028942108,0.072749756,0.002259582,1.008906841
49.055092,-1.972709656,10.337936401,-0.006053925,0.084468506,-0.010801941,1.014155865
49.093349,-4.498039246,20.012008667,1.245166779,0.110591553,-0.025450379,0.985957623
49.131698,0.300849915,6.919967651,-2.279613495,0.143916756,-0.076841980,0.965205669
49.146057,0.483955383,2.945053101,-2.149913788,0.151851326,-0.077818543,0.960689068
49.161317,3.062690735,-0.587356567,-0.280712128,0.153316170,-0.031065613,0.954951763
49.199691,4.168952942,-4.089248657,4.624988556,0.147090584,-0.048765808,0.989863873
49.237848,0.972236633,-17.104995728,0.795032501,0.125484139,-0.084166199,1.016963482
49.252222,-0.462089539,-17.097366333,0.177051544,0.123531006,-0.084288269,1.011836529
49.267505,-3.216300964,-12.496841431,1.550342560,0.126216561,-0.061339051,0.991206646
49.305916,-4.604850769,-8.811843872,2.725269318,0.137569100,-0.072691590,0.971187115
49.344304,-1.843009949,-14.808547974,-0.692699432,0.150874764,-0.057921082,0.958247662
49.358443,-0.462089539,-12.939346313,0.436450958,0.149531990,-0.081968933,0.967158794
49.373708,-0.507865906,-11.100662231,1.283313751,0.143428475,-0.090880066,0.975337505
49.412106,-0.851188660,-6.599319458,0.276233673,0.134151131,-0.090880066,0.992305279
49.462149,0.606025696,-2.860916138,-0.089977264,0.115230225,-0.043394715,1.008296490
49.476355,0.606025696,-0.015151978,-0.517223358,0.110713623,-0.012510926,1.013789654
