time,deltaX,deltaY
30.780906,10,8
30.819215,11,0
30.848892,8,-2
30.887224,9,-2
30.925496,11,0
30.955173,8,2
31.007317,17,5
31.045650,11,1
31.075337,9,0
31.113652,17,0
31.151959,16,0
31.181596,11,0
31.219912,18,0
31.258208,17,2
31.287841,16,2
31.326150,15,2
31.364436,14,2
31.394082,16,4
31.432416,15,7
31.470701,17,8
31.500325,16,2
31.538662,15,2
31.576960,21,3
31.606602,20,0
31.644925,20,4
31.683227,18,10
31.712875,21,8
31.751187,26,0
31.789472,23,-4
31.819008,20,-7
31.871578,33,-10
31.909898,28,-3
31.939559,15,-1
31.993306,30,-2
32.031672,22,2
32.061335,19,6
32.099668,18,6
32.137991,22,9
32.167632,20,5
32.205949,23,2
32.244236,21,1
32.273878,24,2
32.312229,29,-3
32.350535,20,2
32.380212,17,11
32.418539,25,12
32.456857,22,2
32.486509,14,-1
32.524865,20,-2
32.563176,25,0
32.592829,16,0
32.646854,31,1
32.685217,24,3
32.714901,20,5
32.753247,20,7
32.791538,26,8
32.821205,19,7
32.859515,22,6
32.897834,21,4
32.927487,19,2
32.965832,21,1
33.004131,19,2
33.033810,19,2
33.072125,22,3
33.110433,23,1
33.140093,17,0
33.178416,23,1
33.216704,23,2
33.246387,17,3
33.300616,32,3
33.339013,28,1
33.368664,20,1
33.423123,33,0
33.461497,23,-5
33.491190,17,-4
33.529504,25,0
33.567832,24,12
33.597510,16,13
33.635856,27,17
33.674156,24,7
33.703821,17,0
33.742136,26,-8
33.780443,26,-8
33.810110,19,-2
33.848448,28,-4
33.886733,28,-2
33.916402,22,2
33.954713,25,3
33.993025,27,9
34.022672,21,7
34.060994,21,7
34.099270,29,5
34.128962,22,3
34.167270,26,1
34.217041,33,0
34.246710,20,1
34.285051,22,0
34.323322,27,0
34.352983,22,0
34.391294,20,2
34.429601,24,5
34.459254,19,2
34.497565,25,7
34.535854,22,9
34.565487,22,6
34.603821,27,-1
34.653847,26,-10
34.683580,18,-1
34.721911,23,3
34.760223,18,3
34.789897,17,5
34.828253,20,4
34.866547,21,0
34.896210,21,1
34.934532,25,1
34.972849,27,-1
35.000351,19,-5
35.052910,35,0
35.091227,24,9
35.120891,24,9
35.159240,25,9
35.197527,25,7
35.227176,17,1
35.265491,27,0
35.303819,24,3
35.333477,16,4
35.371793,24,5
35.410098,24,3
35.439778,16,2
35.478083,24,4
35.516411,24,3
35.546057,15,4
35.584354,24,4
35.622645,22,4
35.652312,16,3
35.690646,25,7
35.728951,24,7
35.770793,25,5
35.809192,27,-5
35.847525,24,-7
35.877189,15,3
35.915495,24,13
35.967272,31,7
35.996985,19,2
36.035282,20,0
36.073607,26,-2
36.103293,23,-2
36.141637,24,-1
36.179950,25,0
36.209620,22,0
36.247936,26,5
36.286245,24,10
36.315922,21,9
36.354260,24,11
36.392563,22,8
36.422223,23,1
36.460540,25,-3
36.498858,20,2
36.528496,21,8
36.566847,24,8
36.618898,31,12
36.648581,15,5
36.686883,24,6
36.725208,23,5
36.754861,14,6
36.793163,23,9
36.831448,26,9
36.861124,19,3
36.899456,26,0
36.937768,21,-4
36.967444,15,-3
37.005762,22,-1
37.044065,19,8
37.073782,15,11
37.112092,15,11
37.150421,18,8
37.180071,16,7
37.218360,17,8
37.256658,20,9
37.286111,20,8
37.338656,29,6
37.376959,19,1
37.420762,26,0
37.459119,23,-2
37.497454,21,2
37.527097,15,0
37.565452,24,-9
37.603773,22,-13
37.633435,13,-3
37.671745,21,-1
37.710034,22,0
37.739684,14,3
37.778035,21,7
37.816325,24,4
37.845986,15,0
37.884283,21,-1
37.922624,20,-4
37.952293,13,-1
37.990638,21,7
38.028946,20,12
38.058611,18,11
38.096950,16,5
38.135249,20,4
38.164890,17,0
38.218698,27,8
