time,type,distance
76.739162,R,89.72
76.737320,U,149.68
76.784885,L,18.70
76.787057,R,52.08
76.787037,U,149.68
76.834407,L,18.61
76.836411,R,64.54
76.836385,U,136.89
76.883930,L,18.68
76.885765,R,77.24
76.885732,U,124.14
76.933453,L,18.65
76.935118,R,89.72
76.935079,U,111.37
76.982976,L,18.68
76.984103,R,89.74
76.985899,U,149.73
77.032498,L,18.65
77.033088,R,89.72
77.035620,U,149.70
77.082020,L,18.59
77.082149,R,92.31
77.085340,U,149.68
77.131546,L,18.70
77.131136,R,92.19
77.135055,U,149.66
77.181067,L,18.73
77.180126,R,92.14
77.184771,U,149.70
77.230589,L,18.65
77.229116,R,92.22
77.234490,U,149.77
77.280117,L,18.59
77.278107,R,92.15
77.284211,U,149.70
77.327101,R,92.21
77.329641,L,18.68
77.333960,U,149.63
77.376089,R,92.15
77.379163,L,18.56
77.383600,U,147.11
77.425078,R,92.24
77.428682,L,18.66
77.433241,U,144.57
77.474070,R,92.19
77.478206,L,18.71
77.482885,U,142.11
77.523057,R,92.21
77.527727,L,18.65
77.532455,U,136.94
77.572043,R,92.19
77.577248,L,18.68
77.582095,U,134.39
77.621029,R,92.17
77.626774,L,18.56
77.631740,U,131.83
77.670016,R,92.14
77.676298,L,18.59
77.681308,U,126.77
77.719007,R,92.14
77.725822,L,18.59
77.730952,U,124.17
77.767995,R,92.17
77.775348,L,18.68
77.780600,U,121.67
77.816984,R,92.21
77.824873,L,18.66
77.831129,U,149.71
77.865971,R,92.19
77.874399,L,18.63
77.879810,U,114.01
77.914964,R,92.21
77.923923,L,18.66
77.930560,U,149.77
77.963952,R,92.15
77.973446,L,18.63
77.979091,U,108.85
78.012941,R,92.15
78.022969,L,18.63
78.029992,U,149.71
78.061932,R,92.19
78.072497,L,18.68
78.078304,U,101.19
78.110927,R,92.24
78.122020,L,18.54
78.127944,U,98.62
78.159914,R,92.21
78.171540,L,18.61
78.179139,U,149.63
78.208930,R,92.19
78.221060,L,18.58
78.228854,U,149.70
