index,x,y,z,yaw,distance
67.1120,0.0001,0.0004,-0.0005,0.0001,-0.0073
67.2120,-0.0007,0.0001,0.0003,-0.0023,0.0118
67.3120,-0.0005,0.0001,-0.0003,-0.0071,0.0070
67.4120,-0.0002,-0.0004,-0.0005,-0.0071,-0.0025
67.5120,-0.0002,0.0009,0.0005,-0.0023,0.0142
67.6120,0.0003,0.0009,-0.0008,0.0025,-0.0025
67.7120,-0.0002,-0.0009,-0.0000,-0.0047,0.0166
67.8120,-0.0002,0.0012,-0.0008,0.0049,-0.0073
67.9120,0.0001,0.0004,-0.0003,-0.0047,-0.0193
68.0120,0.0001,0.0004,-0.0008,0.0049,0.0070
68.1120,-0.0005,0.0020,-0.0003,0.0025,-0.0025
68.2120,0.0003,0.0015,-0.0000,0.0096,0.0238
68.3120,0.0006,0.0004,-0.0008,0.0072,-0.0169
68.4120,-0.0005,0.0009,0.0003,-0.0071,0.0118
68.5120,-0.0007,0.0001,0.0003,-0.0095,-0.0097
68.6120,0.0006,0.0009,-0.0003,0.0049,-0.0049
68.7120,-0.0005,0.0001,-0.0000,0.0001,-0.0121
68.8120,0.0006,0.0001,0.0003,-0.0095,0.0046
68.9120,-0.0005,0.0009,-0.0003,-0.0071,-0.0049
69.0120,-0.0007,0.0015,-0.0000,-0.0047,-0.0241
69.1120,-0.0002,0.0012,-0.0003,0.0049,-0.0169
69.2120,0.0006,-0.0001,0.0003,-0.0167,-0.0049
69.3120,-0.0002,0.0007,0.0016,-0.0143,-0.0097
69.4120,-0.0002,0.0012,0.0005,-0.0119,0.0046
69.5120,0.0003,0.0001,-0.0003,0.0120,-0.0121
69.6120,-0.0005,0.0001,0.0003,-0.0023,0.0070
69.7120,-0.0005,0.0009,-0.0000,-0.0191,-0.0121
69.8120,0.0003,0.0004,-0.0000,-0.0071,-0.0193
69.9120,-0.0002,0.0001,-0.0005,0.0144,0.0046
70.0120,0.0001,0.0007,0.0005,-0.0095,0.0214
70.1120,-0.0002,0.0007,0.0003,-0.0023,-0.0097
70.2120,-0.0002,0.0009,0.0003,-0.0095,-0.0049
70.3120,-0.0002,0.0009,-0.0003,0.0096,0.0166
70.4120,-0.0005,0.0001,-0.0008,-0.0095,-0.0145
70.5120,-0.0005,0.0007,-0.0005,0.0216,-0.0049
70.6120,0.0006,-0.0001,0.0003,0.0144,0.0046
70.7120,0.0001,0.0004,-0.0000,-0.0191,-0.0001
70.8120,0.0003,0.0009,0.0005,0.0001,-0.0049
70.9120,0.0001,0.0007,0.0011,-0.0119,0.0022
71.0120,-0.0007,0.0001,-0.0008,-0.0095,-0.0073
71.1120,0.0006,0.0001,0.0008,-0.0095,-0.0073
71.2120,0.0003,0.0004,-0.0013,-0.0047,0.0046
71.3120,-0.0002,0.0015,-0.0000,0.0096,-0.0049
71.4120,-0.0002,-0.0001,-0.0000,0.0096,0.0022
71.5120,-0.0005,0.0004,-0.0003,0.0001,0.0070
71.6120,-0.0002,0.0012,-0.0003,0.0144,-0.0073
71.7120,0.0003,0.0009,0.0008,0.0192,-0.0001
71.8120,-0.0007,0.0004,-0.0008,0.0049,-0.0001
71.9120,0.0001,-0.0001,-0.0003,0.0216,0.0118
72.0120,0.0003,0.0007,-0.0008,0.0192,0.0238
72.1120,0.0009,0.0004,-0.0005,-0.0023,0.0046
72.2120,0.0003,0.0009,0.0005,-0.0143,0.0070
72.3120,0.0003,0.0012,-0.0003,-0.0023,0.0166
72.4120,0.0001,0.0009,0.0005,0.0049,0.0118
72.5120,0.0001,-0.0004,0.0008,-0.0119,0.0022
72.6120,0.0003,0.0009,-0.0000,-0.0047,0.0166
72.7120,0.0001,0.0004,-0.0003,-0.0071,-0.0073
72.8120,0.0003,0.0007,-0.0008,-0.0047,-0.0001
72.9120,0.0001,0.0007,0.0003,-0.0215,0.0286
73.0120,-0.0002,0.0009,0.0005,0.0049,0.0118
73.1120,0.0003,0.0009,-0.0000,0.0144,0.0214
73.2120,-0.0002,0.0007,0.0008,-0.0023,-0.0049
73.3120,-0.0005,-0.0001,0.0005,0.0001,-0.0025
73.4120,0.0006,0.0009,-0.0005,0.0072,-0.0049
73.5120,-0.0005,0.0015,-0.0011,-0.0167,0.0262
73.6120,-0.0005,-0.0004,-0.0000,0.0049,-0.0049
73.7120,0.0006,0.0001,-0.0000,0.0096,0.0022
73.8120,-0.0007,-0.0004,-0.0003,0.0001,0.0070
73.9120,-0.0007,0.0009,0.0005,-0.0023,0.0166
74.0120,-0.0002,0.0012,0.0003,-0.0047,-0.0073
74.1120,0.0006,0.0009,-0.0005,0.0049,-0.0145
74.2120,0.0001,0.0007,-0.0003,-0.0047,-0.0121
74.3120,-0.0005,0.0007,-0.0005,0.0049,-0.0121
74.4120,-0.0007,-0.0001,-0.0005,-0.0095,0.0046
74.5120,-0.0007,0.0020,-0.0003,0.0096,0.0070
74.6120,0.0009,0.0007,-0.0005,0.0001,-0.0025
74.7120,0.0001,0.0004,-0.0003,0.0072,-0.0001
74.8120,0.0006,0.0001,-0.0000,-0.0119,-0.0121
74.9120,-0.0013,0.0001,0.0005,0.0001,-0.0145
75.0120,0.0001,0.0007,-0.0000,0.0025,-0.0121
75.1120,0.0001,0.0012,-0.0008,0.0072,-0.0121
75.2120,-0.0002,0.0004,-0.0005,0.0072,-0.0121
75.3120,0.0006,0.0001,0.0003,-0.0263,-0.0169
75.4120,-0.0005,-0.0004,0.0003,0.0049,0.0262
75.5120,0.0003,-0.0004,0.0011,-0.0119,-0.0025
75.6120,0.0001,0.0015,-0.0000,0.0096,-0.0073
75.7120,-0.0005,0.0004,0.0008,0.0001,-0.0049
75.8120,-0.0002,0.0007,-0.0005,0.0025,-0.0049
75.9120,0.0003,0.0007,-0.0000,-0.0143,-0.0073
76.0120,0.0009,0.0009,-0.0005,0.0072,0.0070
76.1120,0.0003,0.0007,0.0005,-0.0071,-0.0145
76.2120,0.0006,0.0007,-0.0008,-0.0023,0.0022
76.3120,-0.0005,0.0009,0.0003,0.0025,-0.0025
76.4120,-0.0005,0.0015,-0.0003,0.0001,-0.0169
76.5120,0.0003,0.0001,0.0005,0.0049,0.0046
76.6120,-0.0002,0.0009,0.0003,-0.0047,-0.0313
76.7120,0.0001,0.0004,-0.0011,0.0049,-0.0097
76.8120,0.0001,0.0007,-0.0003,-0.0023,-0.0049
76.9120,-0.0007,-0.0004,0.0005,-0.0191,-0.0217
77.0120,-0.0002,0.0012,0.0008,-0.0239,-0.0145
77.1120,0.0001,0.0001,-0.0003,0.0025,0.0022
77.2120,0.0003,0.0004,-0.0000,-0.0071,-0.0145
77.3120,-0.0005,0.0009,-0.0003,0.0072,0.0118
77.4120,0.0001,0.0004,-0.0000,0.0192,-0.0073
77.5120,0.0001,0.0009,-0.0008,0.0072,-0.0169
77.6120,-0.0005,0.0007,-0.0008,0.0049,0.0118
77.7120,0.0001,-0.0001,-0.0000,0.0049,-0.0121
77.8120,0.0003,0.0007,-0.0005,0.0240,0.0046
77.9120,0.0003,0.0004,0.0003,-0.0047,-0.0241
78.0120,0.0001,0.0007,-0.0003,0.0168,0.0070
78.1120,-0.0005,0.0004,-0.0008,-0.0071,0.0094
78.2120,0.0003,0.0017,-0.0003,0.0168,0.0118
78.3120,-0.0002,0.0007,-0.0005,0.0049,-0.0025
78.4120,0.0003,0.0004,-0.0008,-0.0119,0.0022
78.5120,0.0001,0.0007,-0.0000,0.0120,-0.0121
78.6120,0.0001,-0.0007,0.0005,-0.0023,-0.0097
78.7120,0.0003,0.0007,0.0003,-0.0095,-0.0025
78.8120,0.0001,0.0007,0.0003,0.0168,0.0022
78.9120,0.0001,0.0015,-0.0008,-0.0119,0.0046
79.0120,-0.0002,0.0004,-0.0005,-0.0023,0.0142
79.1120,0.0001,0.0009,-0.0005,0.0120,0.0190
79.2120,0.0006,0.0007,-0.0005,0.0049,-0.0145
79.3120,-0.0005,-0.0001,0.0003,0.0025,0.0046
79.4120,-0.0002,0.0009,0.0005,0.0240,-0.0193
79.5120,-0.0002,0.0015,0.0008,-0.0119,-0.0049
79.6120,0.0001,0.0009,0.0003,0.0120,-0.0097
79.7120,-0.0007,0.0007,0.0011,-0.0095,-0.0193
79.8120,0.0003,-0.0004,-0.0005,-0.0167,-0.0145
79.9120,0.0001,0.0004,0.0003,0.0120,-0.0097
80.0120,-0.0002,-0.0007,0.0003,-0.0095,-0.0049
80.1120,0.0009,0.0007,-0.0008,0.0001,-0.0097
80.2120,-0.0002,-0.0001,0.0005,-0.0167,-0.0169
80.3120,0.0001,0.0007,0.0003,-0.0023,-0.0145
80.4120,0.0003,0.0007,0.0019,-0.0167,-0.0025
80.5120,0.0001,0.0001,0.0008,0.0168,-0.0241
80.6120,-0.0002,0.0004,0.0003,0.0025,-0.0073
80.7120,-0.0002,0.0001,-0.0003,-0.0191,0.0046
80.8120,-0.0002,-0.0001,0.0003,0.0144,-0.0193
80.9120,0.0001,0.0004,0.0005,-0.0287,-0.0097
81.0120,0.0001,0.0004,0.0011,-0.0095,-0.0049
81.1120,0.0003,0.0004,0.0008,0.0072,-0.0025
81.2120,-0.0002,0.0004,-0.0000,0.0001,-0.0025
81.3120,-0.0002,-0.0004,0.0005,0.0096,-0.0025
81.4120,-0.0002,-0.0001,-0.0005,0.0240,-0.0001
81.5120,-0.0002,0.0007,0.0003,-0.0143,-0.0121
81.6120,0.0003,-0.0004,-0.0008,0.0168,-0.0001
81.7120,0.0001,0.0001,-0.0005,-0.0071,-0.0049
81.8120,0.0009,0.0001,-0.0000,-0.0359,-0.0145
81.9120,0.0006,0.0004,0.0003,0.0072,-0.0145
82.0120,0.0006,-0.0001,0.0003,-0.0215,-0.0025
82.1120,0.0003,0.0012,0.0003,0.0288,-0.0001
82.2120,0.0001,-0.0001,-0.0005,-0.0191,0.0142
82.3120,0.0006,0.0004,-0.0013,0.0025,-0.0097
82.4120,-0.0002,-0.0004,0.0003,-0.0023,-0.0025
82.5120,0.0009,0.0007,-0.0005,0.0072,0.0046
82.6120,-0.0002,0.0012,0.0008,-0.0143,-0.0121
82.7120,-0.0002,-0.0001,-0.0005,0.0049,-0.0001
82.8120,-0.0005,0.0007,-0.0005,-0.0071,-0.0049
82.9120,0.0006,-0.0004,-0.0005,-0.0119,-0.0097
83.0120,-0.0015,0.0001,-0.0008,0.0001,-0.0073
83.1120,-0.0005,0.0004,-0.0003,0.0096,0.0022
83.2120,0.0003,-0.0001,0.0003,0.0096,-0.0025
83.3120,-0.0005,0.0007,0.0008,0.0001,0.0022
