time,deltaX,deltaY
14.046737,508,-806
14.147241,0,0
14.247645,0,0
14.348136,0,0
14.448195,0,0
14.551015,0,0
14.651016,0,0
14.763565,0,0
14.868043,0,0
14.968044,0,0
15.068271,0,0
15.168425,0,0
15.268617,0,0
15.368618,0,0
15.470508,0,0
15.572122,0,0
15.672639,0,0
15.772713,0,0
15.872780,0,0
15.972797,0,0
16.074258,0,0
16.174782,0,0
16.285397,0,0
16.387225,0,0
16.487414,0,0
16.587589,0,0
16.687799,0,0
16.810067,0,0
16.910511,0,0
17.011025,0,0
17.111414,0,0
17.213371,0,0
17.328146,0,0
17.428388,0,0
17.528583,0,0
17.628869,0,0
17.735307,0,0
17.838724,0,0
17.938758,0,0
18.038759,0,0
18.139143,0,0
18.241053,0,0
18.343902,0,0
18.444457,0,0
18.573089,0,0
18.673275,0,0
18.773619,0,0
18.873728,0,0
18.974485,0,0
19.077358,0,0
19.177425,0,0
19.289430,0,0
19.392454,0,0
19.492619,0,0
19.593011,0,0
19.693270,0,0
19.797069,0,0
19.900592,0,0
20.000592,0,0
20.100918,0,0
20.201411,0,0
20.307795,0,0
20.410210,0,0
20.510337,0,0
20.610338,4,3
20.710851,0,0
20.817827,0,0
20.920976,0,0
21.020976,0,0
21.121368,0,0
21.231353,0,0
21.331353,0,0
21.431370,0,0
21.531784,0,0
21.631918,0,0
21.737422,0,0
21.837642,0,0
21.938026,0,0
22.038480,0,0
22.138819,0,0
22.240739,0,0
22.340741,0,0
22.441049,0,0
22.541593,0,0
22.641594,0,0
22.746174,0,0
22.846175,0,0
22.950067,0,0
23.050193,0,0
23.150737,0,0
23.262746,0,0
23.368208,0,0
23.468474,0,0
23.579441,0,0
23.683261,0,0
23.783516,0,0
23.883871,0,0
23.983960,0,0
24.084235,0,0
24.192057,0,0
24.292130,0,0
24.392544,0,0
24.502746,0,0
24.602771,0,0
24.702783,0,0
24.802942,0,0
24.903363,0,0
25.007340,0,0
25.107528,0,0
25.207985,0,0
25.308111,0,0
25.408549,0,0
25.512620,0,0
25.612660,0,0
25.713030,0,0
25.813031,0,0
25.913458,0,0
26.014896,0,0
26.115012,0,0
26.215523,0,0
26.315959,0,0
26.416294,0,0
26.520893,0,0
26.620893,0,0
26.720944,0,0
26.821437,0,0
26.921793,0,0
27.030599,0,0
27.130618,0,0
27.231088,0,0
27.331089,0,0
27.432988,0,0
27.533017,0,0
27.633360,0,0
27.733573,0,0
27.841614,0,0
27.945182,0,0
28.045429,0,0
28.160211,0,0
28.260854,0,0
28.360862,0,0
28.461054,0,0
28.561502,0,0
28.661673,0,0
28.764254,0,0
28.864256,0,0
28.964595,0,0
29.064648,0,0
29.164658,0,0
29.275958,0,0
29.462970,0,0
29.563103,0,0
29.663103,0,0
29.763617,0,0
29.864442,0,0
29.966834,0,0
30.066922,0,0
30.178346,0,0
30.281995,0,0
30.382107,0,0
30.482588,0,0
30.582602,0,0
30.682730,0,0
30.784336,0,0
30.884472,0,0
30.986310,0,0
31.086561,0,0
31.186561,0,0
31.286907,0,0
31.389024,0,0
31.491378,0,0
31.591487,0,0
31.691488,0,0
31.791916,0,0
31.892199,0,0
31.994238,0,0
32.094586,0,0
32.206615,0,0
32.310479,0,0
32.410603,0,0
32.511025,0,0
32.611527,0,0
32.727877,0,0
32.828018,0,0
32.940175,0,0
33.042656,0,0
33.142872,0,0
33.243250,0,0
33.343267,0,0
33.444580,0,0
33.546912,44,13
33.647216,63,0
33.747968,76,6
33.848187,79,2
33.950203,58,18
34.051943,53,3
34.152017,58,2
34.253019,82,3
34.353103,68,-17
34.464995,58,8
34.567966,69,13
34.668330,55,-1
34.774410,69,0
