time,deltaX,deltaY,squal,shutter
18.736805,-10,-9,100,255
18.761368,-10,-6,101,255
18.781502,-6,-1,102,255
18.805474,1,-4,101,255
18.825666,6,-6,102,255
18.856868,7,-4,107,255
18.877030,6,-2,107,255
18.901608,9,5,106,255
18.921718,7,2,104,255
18.946297,3,-8,107,255
18.966777,-2,-6,100,255
18.991091,-5,-6,107,255
19.011222,-6,-1,102,255
19.035133,-5,2,107,255
19.055276,-7,4,104,255
19.079272,-9,9,103,255
19.099274,-2,9,105,255
19.130186,0,5,99,255
19.150382,3,5,101,255
19.174961,7,10,102,255
19.195150,10,10,101,255
19.219695,12,10,96,255
19.239780,15,8,102,255
19.264350,20,9,99,255
19.284488,14,8,103,255
19.309020,20,8,104,255
19.329101,11,2,106,255
19.359860,14,-1,107,255
19.380068,13,-1,110,255
19.404585,7,0,110,255
19.424683,6,-3,111,255
19.447991,0,-7,110,255
19.468145,-4,-9,108,255
19.492070,-3,-10,108,255
19.512130,-8,-11,115,255
19.535410,-6,-9,114,255
19.555536,-7,-7,111,255
19.579434,-12,-6,113,255
19.599836,-10,-7,110,255
19.629487,-18,-15,104,255
19.649674,-15,-10,105,255
19.672971,-11,-13,107,255
19.693122,-4,-9,106,255
19.717106,-3,-9,110,255
19.737317,-2,0,105,255
19.761898,-1,0,108,255
19.781963,0,-15,111,255
19.805305,0,-36,112,255
19.825519,1,-18,111,255
19.856024,3,6,114,255
19.876136,1,-1,118,255
19.900166,0,-2,117,255
19.920337,2,4,116,255
19.945512,0,3,111,255
19.965617,0,3,116,255
19.990167,0,5,117,255
20.010272,0,-1,112,255
20.034204,1,0,110,255
20.054301,2,3,116,255
20.079560,1,2,117,255
20.100067,1,4,112,255
20.120343,0,1,117,255
20.143633,0,1,116,255
20.163730,0,0,117,255
20.187688,1,-1,114,255
20.207835,-1,-1,120,255
20.231762,-3,4,120,255
20.251848,-3,7,114,255
20.276429,-3,4,118,255
20.296572,-1,0,118,255
20.320446,-6,4,117,255
20.340859,-6,3,114,255
20.371200,-14,0,110,255
20.391436,-9,1,112,255
20.414709,-8,2,108,255
20.434849,-8,0,106,255
20.458842,-9,0,113,255
20.479125,-5,3,110,255
20.503691,-1,2,112,255
20.523855,0,0,113,255
20.548428,0,0,114,255
20.568628,1,0,103,255
20.599871,6,2,110,255
20.620031,2,0,106,255
20.643416,2,-1,107,255
20.663602,2,0,115,255
20.687513,3,1,108,255
20.707615,2,0,109,255
20.732328,0,0,110,255
20.752481,-2,2,112,255
20.776397,-3,1,110,255
20.796528,-2,-2,107,255
20.819839,-4,0,111,255
20.840020,-5,2,108,255
20.871241,-5,1,112,255
20.891499,-3,3,105,255
20.916060,-2,3,104,255
20.936270,-1,-1,105,255
20.961471,-1,-2,106,255
20.981546,-1,0,107,255
21.006134,-1,-3,108,255
21.026329,-1,-4,108,255
21.050292,-1,-2,101,255
21.070458,0,0,109,255
21.101166,-2,-2,106,255
21.121421,-1,-3,109,255
21.144810,-1,-1,110,255
21.165003,0,0,111,255
21.189023,0,0,108,255
21.209163,1,0,105,255
21.233072,2,0,108,255
21.253154,1,0,101,255
21.276464,0,0,110,255
21.296574,-2,2,105,255
21.321103,-3,2,105,255
21.341190,-3,1,104,255
21.371764,-4,2,104,255
21.391938,-4,3,103,255
21.415843,-4,7,102,255
21.435927,-3,5,100,255
21.459851,-1,1,99,255
21.479963,0,0,98,255
21.504471,0,0,97,255
21.524515,-1,1,94,255
21.548427,-3,0,99,255
21.568552,-3,-3,98,255
21.593070,-5,-1,96,255
21.613561,-3,0,98,255
21.643852,-8,0,101,255
21.664088,-5,-2,100,255
21.688666,-4,-2,101,255
21.708936,-3,-2,101,255
21.733540,-4,-3,100,255
21.753755,-3,-3,100,255
21.778326,-1,-3,107,255
21.798431,-1,-1,100,255
21.823017,-2,-1,101,255
21.843201,-2,-3,95,255
21.873786,-3,-5,101,255
21.893975,-3,-2,102,255
21.918586,-2,-1,98,255
21.938748,-1,0,100,255
21.962651,-3,-1,104,255
21.982764,-4,-1,100,255
22.007341,-2,0,102,255
22.027529,-3,0,101,255
22.052077,-2,0,103,255
22.072202,-2,1,100,255
22.104185,-3,2,100,255
22.124432,-1,1,97,255
22.150698,0,2,105,255
22.170830,1,1,102,255
22.195432,3,3,102,255
22.215617,0,4,104,255
22.240159,-1,4,98,255
22.260259,-3,3,103,255
22.284846,-1,3,102,255
22.305001,-1,3,102,255
22.328936,-4,4,104,255
22.354482,-5,5,101,255
22.380440,-2,3,108,255
22.400620,-1,1,106,255
22.425194,0,4,106,255
22.445358,0,5,111,255
22.469912,2,1,103,255
22.490011,3,-1,104,255
22.513917,3,-5,102,255
22.534051,2,0,105,255
22.558605,2,-2,104,255
22.578734,0,-4,101,255
22.609275,-1,-4,102,255
22.629498,-2,1,111,255
22.654106,-1,-3,104,255
22.674277,-4,-4,114,255
22.698215,-6,2,113,255
22.718458,-1,5,115,255
22.743042,1,0,114,255
22.763162,4,-4,115,255
22.787655,0,-1,112,255
22.807726,3,3,107,255
22.832904,1,7,115,255
22.859706,3,0,105,255
22.884305,1,1,106,255
22.904388,5,8,108,255
22.928929,7,12,105,255
22.949072,3,2,106,255
22.973578,2,0,102,255
22.994050,9,0,103,255
23.018885,2,4,99,255
23.039194,2,5,101,255
23.064345,9,-2,104,255
23.084474,9,-6,103,255
23.115734,14,2,106,255
23.135937,10,6,102,255
23.160488,17,0,106,255
23.180617,16,0,101,255
23.205197,21,7,101,255
23.225329,18,7,105,255
23.250460,19,1,96,255
23.270493,18,-2,99,255
23.295043,20,-3,101,255
23.315148,10,-1,101,255
23.339634,15,0,103,255
23.365721,10,-4,100,255
23.391317,6,-6,97,255
23.411423,5,-2,96,255
23.436547,5,0,105,255
23.456589,3,1,106,255
23.481143,0,0,103,255
23.501259,1,0,106,255
23.526401,2,2,105,255
23.546475,1,0,104,255
23.571446,1,-3,103,255
23.591587,3,-4,106,255
23.622778,7,-3,102,255
23.642937,6,-3,103,255
23.668179,9,-7,102,255
23.688349,10,-3,102,255
23.712250,9,-3,103,255
23.732380,7,-5,108,255
23.756406,13,-4,107,255
23.776597,12,-3,110,255
23.800521,17,-3,112,255
23.820631,12,0,113,255
23.843923,14,-2,117,255
23.864068,15,-2,123,255
23.899263,30,1,130,255
23.919355,15,2,139,255
24.137922,218,26,153,255
24.158250,20,4,147,255
24.181643,18,7,136,255
24.201706,16,11,128,255
24.224978,19,19,118,255
24.245123,9,25,108,255
24.268416,4,26,98,255
24.288467,-5,24,96,255
24.311129,-16,1,105,255
24.331281,-13,3,104,255
24.354516,-14,17,102,255
24.374654,-9,14,107,255
24.411025,-8,0,106,255
24.442422,2,17,107,255
24.462568,4,7,104,255
24.489773,8,3,103,255
24.509815,4,3,101,255
24.533109,2,14,97,255
24.553226,0,22,100,255
24.576500,-3,33,101,255
24.596570,-3,18,100,255
24.620522,-6,11,104,255
24.640679,-6,20,105,255
24.670025,-6,32,100,255
24.690237,0,17,110,255
24.714245,2,4,109,255
24.734390,3,10,109,255
24.758267,6,22,113,255
24.778328,3,13,112,255
24.801603,3,4,112,255
24.821702,0,9,109,255
24.845556,0,21,116,255
24.865607,-1,13,116,255
24.889536,-3,7,116,255
24.909644,-3,5,113,255
24.939517,-10,19,117,255
24.959631,-10,7,109,255
24.984326,-11,3,106,255
25.004703,-6,5,109,255
25.028070,-10,6,104,255
25.048173,-12,1,108,255
25.070886,-14,-5,108,255
25.091082,-10,-8,113,255
25.114294,-10,0,112,255
25.134379,-11,5,112,255
25.157666,-12,1,111,255
25.178134,-6,5,124,255
25.207982,-14,18,114,255
25.228080,-12,5,113,255
25.251373,-9,7,113,255
25.271494,-7,8,112,255
25.294704,-8,6,109,255
25.314802,-10,-1,111,255
25.338108,-8,0,104,255
25.358258,-8,10,99,255
25.382099,-7,9,96,255
25.402171,-8,0,104,255
25.432822,-10,0,90,255
25.453030,-2,3,94,255
25.477515,0,2,102,255
25.497640,-1,3,96,255
25.522169,-2,12,95,255
25.542300,0,10,101,255
25.566820,0,7,99,255
25.586955,-1,4,97,255
25.610927,-1,7,99,255
25.631104,0,2,98,255
25.655648,3,1,104,255
25.676122,3,4,96,255
25.706460,5,8,101,255
25.726631,3,0,100,255
25.760389,6,-5,104,255
25.780508,3,6,96,255
25.838587,7,16,101,255
25.858729,4,9,101,255
25.921849,6,35,103,255
25.941974,3,3,105,255
25.998727,3,2,111,255
26.018864,0,0,109,255
26.074715,0,-9,109,255
26.094820,-2,-2,101,255
26.150635,-6,-7,99,255
26.171880,-1,-3,105,255
26.214809,0,-3,103,255
26.234909,-1,-2,99,255
26.259481,-3,-3,104,255
26.279640,-2,-1,106,255
26.303601,-4,-1,103,255
26.323756,-5,-2,99,255
26.348372,-4,-3,105,255
26.368573,-1,-1,100,255
26.393157,-1,2,98,255
26.413411,1,0,101,255
26.444709,3,-2,102,255
26.464948,3,0,102,255
26.488826,1,2,106,255
26.508920,2,0,111,255
26.533475,1,-2,105,255
26.553611,0,0,104,255
26.578128,-1,1,101,255
26.598200,-3,0,96,255
26.622848,-4,0,100,255
26.642970,-1,1,106,255
26.673524,-2,0,99,255
26.693697,-2,-1,95,255
26.718318,-2,5,97,255
26.738454,-3,3,99,255
26.763582,-3,0,99,255
26.783620,-5,2,99,255
26.807562,-6,3,95,255
26.827835,-5,0,99,255
26.851798,-3,-1,97,255
26.871955,-3,0,97,255
26.895979,-5,2,94,255
26.916189,-2,1,95,255
26.946785,-3,0,98,255
26.966972,0,2,95,255
26.992218,-1,2,92,255
27.012379,0,0,96,255
27.037037,2,0,97,255
27.057159,3,0,95,255
27.082358,5,-2,97,255
27.102474,3,-3,95,255
27.126396,4,-4,96,255
27.146483,0,2,95,255
27.177162,-5,2,106,255
27.197408,-2,-1,99,255
27.221395,-1,0,94,255
27.241577,0,1,99,255
27.266173,2,1,99,255
27.286372,4,0,100,255
27.310296,7,-4,93,255
27.330398,5,1,103,255
27.355612,5,3,95,255
27.375773,3,0,99,255
27.400290,3,-2,106,255
27.420419,3,0,105,255
27.451707,4,1,96,255
27.471896,3,-2,101,255
27.496423,4,-5,105,255
27.516497,3,0,105,255
27.541719,2,-2,103,255
27.561886,1,-4,100,255
27.585819,1,-3,100,255
27.605928,-3,4,105,255
27.629907,-3,9,100,255
27.650105,-2,3,100,255
27.683875,-1,6,95,255
27.703927,1,8,110,255
27.729840,7,5,112,255
27.750173,8,1,111,255
27.774745,10,3,104,255
27.794860,7,5,113,255
27.819468,10,1,113,255
27.839617,7,-2,104,255
27.864799,5,-1,112,255
27.884859,2,0,110,255
27.909444,1,-2,111,255
27.934392,0,-5,107,255
27.960895,1,-2,107,255
27.981024,2,-2,107,255
28.004960,5,-6,107,255
28.025083,4,-3,106,255
28.048987,4,-1,105,255
28.069106,4,0,108,255
28.093703,2,6,102,255
28.113860,16,9,94,255
28.137781,9,-18,103,255
28.157914,-8,1,105,255
28.187910,-29,-2,107,255
28.208125,-17,-5,112,255
28.232083,-7,1,110,255
28.252357,0,-7,105,255
28.275703,-3,-3,105,255
28.295918,0,4,109,255
28.319840,7,1,100,255
28.339987,8,1,106,255
28.363387,7,6,104,255
28.383544,7,6,103,255
28.408041,11,0,105,255
28.428086,7,0,104,255
28.458657,7,6,107,255
28.478825,5,1,103,255
28.503351,5,0,100,255
28.523432,4,1,105,255
28.547355,7,6,104,255
28.567457,5,2,100,255
28.591930,7,-2,105,255
28.611983,2,1,108,255
28.637171,2,3,103,255
28.657301,2,-1,108,255
28.681190,2,-3,107,255
28.701311,1,-1,107,255
28.721336,1,1,106,255
28.742875,1,-3,104,255
28.763040,0,-5,106,255
28.787582,0,1,106,255
28.807654,1,4,105,255
28.832247,5,2,106,255
28.852404,3,3,101,255
28.877040,2,4,102,255
28.897112,0,1,101,255
28.921705,1,-4,96,255
28.941829,0,0,105,255
28.972348,-4,2,105,255
28.992457,-3,1,101,255
29.016386,-3,0,99,255
29.036556,-2,0,105,255
29.061910,-4,0,105,255
29.082056,-2,-2,108,255
29.106006,2,-4,102,255
29.126130,1,-8,101,255
29.150040,0,-5,105,255
29.170142,1,-2,103,255
29.193464,-1,-10,98,255
29.213973,0,-3,99,255
29.244813,1,-6,106,255
29.264891,2,-5,105,255
29.288827,1,-7,103,255
29.308962,2,-11,104,255
29.333478,2,-12,108,255
29.353566,0,4,106,255
29.376886,-3,12,106,255
29.397067,-4,0,104,255
29.420910,-3,-4,104,255
29.440989,-4,-2,103,255
29.471622,-6,17,100,255
29.491964,-2,4,101,255
29.516481,0,-4,104,255
29.536563,0,-3,114,255
29.559864,-5,4,109,255
29.580068,-8,10,106,255
29.603988,-10,3,105,255
29.624115,-9,1,104,255
29.648102,-17,10,108,255
29.668311,-11,5,106,255
29.692860,-9,0,107,255
29.713356,-11,0,107,255
29.744312,-10,0,114,255
29.764555,-2,2,113,255
29.789743,1,0,109,255
29.809885,3,-1,107,255
29.833886,7,-2,109,255
29.854098,4,-1,104,255
29.878067,4,-1,107,255
29.898198,4,-4,101,255
29.922149,4,-2,107,255
29.942291,3,-2,109,255
29.973459,2,0,103,255
29.993605,2,-1,109,255
30.018236,2,-2,108,255
30.038403,2,0,105,255
30.062968,0,2,103,255
30.083130,4,0,110,255
30.107697,4,-2,106,255
30.127823,4,0,106,255
30.152321,3,1,113,255
30.172405,3,0,107,255
30.203634,3,-1,100,255
30.223801,1,0,100,255
30.248386,0,0,99,255
30.268516,2,-1,107,255
30.293701,2,0,112,255
30.313833,1,0,109,255
30.338951,1,0,110,255
30.358961,0,0,111,255
30.383500,0,-2,115,255
30.403636,0,0,111,255
30.428155,-2,0,105,255
30.453668,-1,-2,101,255
30.491198,-4,-2,111,255
30.511463,-1,-2,108,255
30.536162,0,-5,109,255
30.556330,-1,-4,109,255
30.586120,1,-4,107,255
30.606311,2,-4,103,255
30.630188,1,-7,106,255
30.650236,0,-2,102,255
30.675153,0,0,108,255
30.695331,0,-2,102,255
30.726164,-1,-6,105,255
30.746323,-2,0,109,255
30.771038,-2,-2,117,255
30.791226,-1,-2,112,255
30.815868,-2,-2,109,255
30.836028,-1,0,109,255
30.860755,0,-3,107,255
30.880923,0,-2,109,255
30.906190,0,-2,115,255
30.926264,0,-2,117,255
30.957021,0,-6,109,255
30.977194,-1,0,107,255
31.001264,-3,0,112,255
31.021441,-1,-1,119,255
31.045550,-1,-4,117,255
31.065703,0,-2,120,255
31.090348,-1,0,118,255
31.110419,0,-1,116,255
31.134501,-2,-8,118,255
31.154666,-1,-3,114,255
31.178684,-2,0,116,255
31.198783,-3,-1,124,255
31.219431,-4,-5,109,255
31.243292,-4,-1,113,255
31.263344,-2,-1,115,255
31.288626,-2,-3,107,255
31.308767,-1,-1,113,255
31.333569,-1,-1,115,255
31.353740,1,-1,113,255
31.378381,3,-3,115,255
31.398464,3,0,115,255
31.424417,2,0,112,255
31.444527,1,-1,118,255
31.475105,1,-2,117,255
31.495245,0,0,115,255
31.519918,-3,0,117,255
31.540068,-2,0,118,255
31.564107,-2,0,117,255
31.584257,-1,0,118,255
31.608931,0,0,116,255
31.629149,0,-2,113,255
31.653189,0,-1,118,255
31.673313,-1,0,115,255
31.698007,1,2,117,255
31.718542,2,-2,114,255
31.750000,7,-4,115,255
31.770095,3,-1,111,255
31.795395,4,-2,118,255
31.815524,1,-3,116,255
31.840098,0,0,116,255
31.860183,-4,-1,112,255
31.884246,-2,-2,117,255
31.904450,-2,-3,118,255
31.928489,0,-2,119,255
31.948704,0,-1,115,255
31.978766,0,-4,115,255
31.998935,2,-2,113,255
32.023562,0,0,114,255
32.043623,0,-1,115,255
32.067668,1,0,111,255
32.087745,0,0,116,255
32.112388,-1,-2,119,255
32.132507,-1,-2,120,255
32.156701,0,-1,117,255
32.176873,0,0,117,255
32.200946,3,-5,116,255
32.221454,2,-3,116,255
32.252478,2,-3,114,255
32.272651,1,-3,129,255
32.296665,1,-6,123,255
32.316771,0,0,120,255
32.340794,-2,1,115,255
32.360972,-1,0,122,255
32.385603,-1,-1,120,255
32.405717,-1,0,121,255
32.430408,-2,3,119,255
32.450584,0,-1,125,255
32.481825,0,0,118,255
32.501953,0,2,115,255
32.526612,0,1,120,255
32.546719,-1,0,118,255
32.571369,-3,1,116,255
32.591507,-3,2,119,255
32.615611,-4,1,118,255
32.635813,-1,0,121,255
32.660437,-1,2,120,255
32.680596,0,0,113,255
32.711361,0,-1,114,255
32.731571,0,0,116,255
32.756812,1,0,115,255
32.776880,1,0,111,255
32.803548,1,-1,117,255
32.833639,1,2,113,255
32.853806,1,1,113,255
32.878846,1,0,120,255
32.899010,0,0,112,255
32.924278,2,0,112,255
32.944380,1,0,117,255
32.976324,1,0,119,255
32.996373,0,0,117,255
33.021064,1,0,122,255
33.041192,1,0,113,255
33.065818,1,0,123,255
33.085862,0,1,118,255
33.111326,2,0,115,255
33.131405,1,0,114,255
33.156043,0,0,110,255
33.176118,0,0,118,255
33.200176,0,0,113,255
33.220664,0,-2,119,255
33.251046,-1,0,115,255
33.271223,0,1,122,255
33.295307,-1,-1,120,255
33.315469,0,-1,118,255
33.339519,-1,0,117,255
33.359640,-1,1,120,255
33.383814,0,1,118,255
33.403982,-1,0,120,255
33.428622,0,3,120,255
33.448737,1,2,114,255
33.480074,4,0,118,255
33.500262,3,2,114,255
33.525546,3,3,113,255
33.545702,2,0,114,255
33.571445,3,1,114,255
33.591686,3,2,114,255
33.616645,2,0,119,255
33.636788,1,0,114,255
33.662137,3,2,117,255
33.682374,3,2,110,255
33.713672,3,0,114,255
33.733773,1,0,114,255
33.757839,4,2,111,255
33.778007,4,0,114,255
33.802625,6,0,116,255
33.822694,3,0,108,255
33.847367,5,2,112,255
33.867483,3,1,108,255
33.892100,3,1,112,255
33.912183,1,2,116,255
33.936828,2,1,116,255
33.956949,0,0,120,255
33.986955,-3,1,108,255
34.007158,-1,0,115,255
34.030588,1,-2,119,255
34.050714,3,0,116,255
34.075370,6,1,113,255
34.095561,6,0,116,255
34.119632,11,-2,114,255
34.139764,7,1,119,255
34.164412,6,3,109,255
34.184510,6,0,108,255
34.208566,8,-1,118,255
34.229064,5,1,109,255
