time,deltaX,deltaY
5.922538,-4,-2
6.022609,1,-3
6.122870,1,0
6.231920,0,2
6.332330,-2,1
6.432946,4,0
6.544264,0,-2
6.644723,0,0
6.744925,1,7
6.851952,-4,12
6.952452,13,2
7.052718,28,-35
7.160950,10,-25
7.261489,-15,28
7.361762,39,99
7.461765,57,90
7.565353,45,62
7.665695,22,39
7.765934,28,37
7.871136,64,10
7.971461,19,38
8.071951,28,109
8.175459,30,140
8.275644,12,157
8.375644,30,142
8.475963,44,117
8.576050,27,88
8.676052,16,73
8.789737,30,148
8.890160,36,98
9.003969,8,104
9.104050,12,88
9.204252,-23,25
9.306343,-118,43
9.406391,-50,9
9.506656,-25,22
9.608191,-28,25
9.708498,-9,-5
9.808825,25,7
9.913513,7,3
10.013966,1,-3
10.113971,5,-2
10.223732,-15,-10
10.323832,-8,-13
10.435732,-3,2
10.536335,62,-4
10.636712,-1,6
10.745948,-4,1
10.846119,-1,22
10.962466,20,-4
11.062532,-13,6
11.162952,28,5
11.267118,0,0
11.367404,-6,0
11.467405,2,4
11.570138,22,11
11.670613,8,28
11.770818,16,-6
11.871036,21,-5
11.971285,28,-11
12.071418,11,-6
12.172196,18,-4
12.272198,17,-3
12.372384,23,-3
12.482290,36,10
12.582306,1,0
12.682838,-5,4
12.787934,1,-4
12.888012,-1,7
12.988013,-23,0
13.091324,-4,5
13.191714,3,-1
13.291779,7,-3
13.392518,29,-3
13.492913,7,-13
13.593107,-4,27
13.696835,6,4
13.797273,-2,23
13.897273,3,10
14.004034,0,0
14.104144,0,0
14.204410,0,17
14.310191,3,2
14.410219,-3,-15
14.510402,-6,3
14.611709,0,0
14.711745,0,0
14.811745,-1,-16
14.913958,0,0
15.014441,0,0
15.114983,0,0
15.216714,0,0
15.317151,0,0
15.417465,0,0
15.524436,0,0
15.624678,0,0
15.724922,0,0
15.830488,0,0
15.930488,0,0
16.030891,0,0
16.131178,0,0
16.231515,0,0
16.331516,0,0
16.432072,0,0
16.532198,0,0
16.632664,0,0
16.733267,0,-2
16.833267,45,2
16.933822,60,8
17.040941,-9,-2
17.141187,30,-2
17.252287,5,-9
17.352827,58,-20
17.452833,2,-2
17.561912,0,0
17.661913,0,0
17.772439,0,0
17.872715,0,0
17.973153,0,0
18.082161,0,0
18.182463,0,0
18.294093,23,9
18.394095,58,15
18.494419,13,2
18.606291,21,5
18.706319,59,-8
18.818147,53,-3
18.922567,0,0
19.022889,0,0
19.123112,0,0
19.223592,0,0
19.323979,0,0
19.424252,0,0
19.524909,0,0
19.625377,0,0
19.725710,0,0
19.826203,0,0
19.938758,2,-2
20.038758,41,11
20.138759,34,10
20.238798,39,9
20.339622,38,1
20.440035,15,0
20.543488,31,6
20.643992,27,-2
20.743994,-15,5
20.844053,-7,30
20.944053,-2,35
21.044181,5,9
21.149592,8,5
21.249592,-17,5
21.357423,9,26
21.457760,0,4
21.558115,1,2
21.663143,34,1
21.763298,1,-8
21.873110,53,0
21.973110,15,3
22.073111,34,-17
22.178756,-7,-2
22.278988,-31,-14
22.388941,-10,-42
22.489045,-4,-29
22.589287,-2,-11
22.700761,6,-15
22.801153,12,-23
22.911232,2,-20
23.011634,-31,-7
23.112077,-17,9
23.215079,-5,30
23.315080,0,55
23.423208,-10,26
23.523368,-15,44
23.623634,-7,-21
23.730005,-3,-13
23.830482,6,0
23.939165,-3,4
24.039439,-1,-10
24.151766,-24,-129
24.251853,-3,-39
24.352058,-18,-29
24.452327,-20,-67
24.552453,-31,-86
24.661854,-3,-113
24.761971,-11,-62
24.862376,-10,-33
24.962871,-3,-45
25.062904,-10,-36
25.162904,-10,-42
25.272328,0,-19
