time,type,distance
83.465838,R,94.71
83.423532,U,101.26
83.506943,L,67.67
83.550420,U,106.26
83.592537,R,92.14
83.633751,L,67.76
83.677371,U,111.40
83.719294,R,89.67
83.760552,L,67.67
83.804264,U,116.47
83.845901,R,87.11
83.887177,L,65.03
83.931083,U,119.06
83.972642,R,87.20
84.013927,L,65.15
84.057906,U,121.60
84.099432,R,87.09
84.140674,L,65.16
84.184807,U,126.85
84.226173,R,87.07
84.267518,L,67.69
84.311620,U,129.24
84.352946,R,87.11
84.394311,L,70.24
84.438416,U,131.78
84.479638,R,87.13
84.521103,L,72.77
84.565238,U,134.37
84.606351,R,87.13
84.648006,L,77.83
84.692031,U,136.89
84.733127,R,87.20
84.774732,L,77.83
84.818780,U,136.89
84.859838,R,87.11
84.901379,L,75.32
84.945462,U,136.89
84.986524,R,87.07
85.027946,L,70.24
85.072166,U,134.44
85.113320,R,87.09
85.154664,L,67.69
85.198716,U,126.70
85.239992,R,84.64
85.281315,L,65.18
85.325337,U,124.14
85.366710,R,84.62
85.408002,L,65.22
85.451947,U,121.58
85.493344,R,84.55
85.534740,L,67.70
85.578652,U,121.58
85.620057,R,84.59
85.661461,L,67.70
85.705292,U,119.16
85.746775,R,84.60
85.788148,L,67.67
85.831793,U,113.93
85.873416,R,84.59
85.914837,L,67.72
85.958391,U,108.90
86.000159,R,84.55
86.041619,L,67.70
86.085075,U,106.38
86.126960,R,84.59
86.168334,L,67.69
86.211710,U,103.77
86.253679,R,84.60
86.295112,L,67.65
86.338428,U,101.24
86.380413,R,82.06
86.421988,L,70.17
86.465142,U,98.62
86.507190,R,82.06
86.548739,L,70.21
86.591704,U,93.50
86.633912,R,82.06
86.675486,L,70.23
86.760653,R,82.13
86.718379,U,88.53
86.802128,L,67.65
86.844939,U,83.34
86.887477,R,84.67
86.928799,L,65.15
86.971452,U,75.65
87.014326,R,87.21
87.055540,L,65.15
87.098026,U,70.59
87.141067,R,89.60
87.182363,L,67.69
87.224529,U,62.97
87.267817,R,89.61
87.309223,L,72.73
87.351126,U,57.78
87.394560,R,89.63
87.436048,L,75.31
87.477776,U,55.30
87.521203,R,87.11
87.562715,L,75.39
87.604367,U,52.69
87.647860,R,87.11
87.689334,L,72.71
87.731061,U,52.70
87.774554,R,87.18
87.815880,L,67.67
87.857830,U,55.26
87.901207,R,84.74
