time,type,distance
109.770333,R,77.17
109.815566,L,77.92
109.818237,R,39.43
109.816048,U,73.18
109.865194,L,80.44
109.867527,R,49.51
109.865697,U,70.69
109.914718,L,80.42
109.916889,R,62.07
109.915348,U,68.07
109.964245,L,80.42
109.966178,R,72.13
109.964993,U,65.53
110.013772,L,80.39
110.015323,R,77.14
110.014639,U,62.97
110.063296,L,80.56
110.064319,R,77.21
110.064213,U,57.89
110.112817,L,80.40
110.113314,R,77.14
110.113856,U,55.33
110.162341,L,80.46
110.162310,R,77.16
110.163504,U,52.77
110.211863,L,80.51
110.211339,R,77.09
110.213075,U,47.57
110.261414,L,80.51
110.260340,R,77.07
110.262793,U,47.66
110.310863,L,77.99
110.309335,R,77.03
110.312363,U,42.56
110.360387,L,77.97
110.358436,R,79.70
110.362008,U,40.00
110.409937,L,77.97
110.407434,R,79.56
110.414165,U,124.21
110.459463,L,77.97
110.456433,R,79.71
110.461202,U,31.50
110.508988,L,77.85
110.505430,R,79.61
110.513703,U,124.19
110.554430,R,79.56
110.558507,L,77.99
110.563350,U,121.57
110.607952,L,75.43
110.603503,R,82.08
110.613146,U,124.38
110.657473,L,75.43
110.652505,R,82.13
110.661087,U,62.99
110.706850,L,70.35
110.701502,R,82.03
110.712504,U,121.65
110.756079,L,60.20
110.750499,R,82.06
110.762227,U,121.55
110.805384,L,52.65
110.799495,R,82.06
110.811941,U,121.57
110.854614,L,42.41
110.848488,R,82.17
110.861654,U,121.67
110.905097,L,75.36
110.897489,R,82.15
110.911447,U,124.28
110.954544,L,72.89
110.946487,R,82.05
110.995480,R,82.17
110.961167,U,124.33
111.004073,L,72.87
111.010881,U,124.19
111.053625,L,72.90
111.044482,R,82.06
111.060604,U,124.21
111.103072,L,70.35
111.093482,R,82.08
111.110331,U,124.35
111.152597,L,70.35
111.142484,R,82.06
111.160050,U,124.21
111.202196,L,72.94
111.191491,R,82.22
111.209773,U,124.21
111.240409,R,79.61
111.251869,L,77.81
111.259499,U,124.21
111.301385,L,77.97
111.289410,R,79.57
111.309223,U,124.23
111.338404,R,79.61
111.400504,L,80.63
111.387399,R,79.66
111.358949,U,124.23
111.399399,L,42.46
111.436398,R,79.73
111.408672,U,124.14
111.450171,L,85.45
111.458394,U,124.12
111.499617,L,83.07
111.485396,R,79.56
111.534392,R,79.68
111.508117,U,124.33
111.548993,L,77.90
111.557861,U,124.23
111.598511,L,77.97
111.583391,R,79.57
111.607583,U,124.21
111.647891,L,72.90
111.632394,R,79.56
111.657310,U,124.12
111.697342,L,70.36
111.681395,R,79.70
111.706957,U,121.65
111.746869,L,70.35
111.730391,R,79.57
111.756685,U,121.77
111.779384,R,79.61
111.796396,L,70.33
111.828380,R,79.66
111.806404,U,121.65
111.845998,L,72.82
111.856201,U,124.21
111.877374,R,79.64
111.894643,L,42.42
111.905924,U,124.09
111.945046,L,72.89
111.926372,R,79.61
111.975367,R,79.66
111.955672,U,124.09
111.994573,L,72.82
112.005397,U,124.21
112.044094,L,72.90
112.024367,R,79.59
112.055118,U,124.24
112.093616,L,72.89
112.073362,R,79.56
112.104766,U,121.81
112.122359,R,79.54
112.143142,L,72.80
112.154489,U,121.65
112.192670,L,72.75
112.171356,R,79.76
112.204236,U,121.65
112.220350,R,79.56
112.242195,L,72.99
112.269346,R,79.73
112.253960,U,121.65
112.291713,L,72.82
112.318413,R,82.18
112.303681,U,121.65
112.341193,L,70.35
112.390711,L,70.35
112.367408,R,82.13
112.353405,U,121.70
112.416405,R,82.18
112.403130,U,121.55
112.440246,L,70.16
112.452779,U,119.04
112.489768,L,70.36
112.465405,R,82.25
112.514402,R,82.18
112.502504,U,119.23
112.539296,L,70.45
112.563474,R,84.71
112.552226,U,119.15
112.588823,L,70.28
112.601943,U,119.09
112.638344,L,70.31
112.661469,R,84.69
112.651663,U,119.11
112.661473,R,84.83
112.687822,L,67.74
112.737345,L,67.81
112.710465,R,84.69
112.701387,U,118.99
112.759462,R,84.71
112.751110,U,118.99
112.786798,L,65.16
112.800756,U,116.49
112.836320,L,65.28
112.808536,R,87.32
112.857527,R,87.20
112.850482,U,116.64
112.885845,L,65.39
112.906598,R,89.72
112.900204,U,116.62
112.935370,L,65.09
112.949927,U,116.57
112.985040,L,70.36
112.955596,R,89.82
113.002814,R,28.53
112.999654,U,116.45
113.034642,L,72.78
113.053582,R,89.75
113.049377,U,116.55
113.084244,L,75.34
113.100808,R,28.51
113.099102,U,116.55
113.133920,L,80.46
113.151169,R,59.53
113.148828,U,116.54
113.183447,L,80.42
113.199656,R,41.96
113.198627,U,119.09
113.232896,L,77.93
113.248944,R,52.00
113.248353,U,118.99
113.282345,L,75.36
113.298886,R,84.71
113.298072,U,119.11
113.331797,L,72.89
113.381244,L,70.36
113.396590,R,74.74
113.397301,U,111.46
113.430770,L,70.36
113.396881,R,84.79
113.396858,U,96.15
113.445808,R,82.15
113.446287,U,85.93
113.480302,L,70.31
113.494801,R,82.17
113.495641,U,73.18
113.529750,L,67.70
113.543827,R,82.08
113.546695,U,119.06
113.579272,L,67.74
113.592823,R,82.18
113.595460,U,85.92
113.628869,L,70.26
113.641821,R,82.15
113.646221,U,121.79
113.678392,L,70.45
113.690843,R,82.18
113.695864,U,119.09
113.727987,L,72.80
113.739841,R,82.18
113.745586,U,119.09
113.777512,L,72.90
113.788841,R,82.18
113.827035,L,72.90
113.795310,U,119.22
113.837772,R,79.56
113.845031,U,119.13
113.876563,L,72.77
113.886767,R,79.76
113.894755,U,119.13
113.926086,L,72.82
113.935766,R,79.68
113.944481,U,118.97
113.975606,L,72.97
113.984768,R,79.63
113.994203,U,119.22
114.025127,L,72.84
114.033765,R,79.66
114.043927,U,119.13
114.074650,L,72.84
114.081283,R,28.53
114.093653,U,119.20
114.124180,L,73.01
114.130619,R,31.04
114.143376,U,119.11
114.173701,L,72.80
114.179931,R,41.94
114.193100,U,119.11
114.223226,L,72.85
114.229151,R,49.54
114.242828,U,119.04
114.272752,L,72.75
114.278441,R,59.62
114.292552,U,119.13
114.322281,L,72.89
114.327727,R,69.60
114.371800,L,73.01
114.342310,U,119.03
114.376947,R,77.24
114.392029,U,119.11
114.421351,L,72.84
114.426019,R,79.82
114.441756,U,119.27
114.470880,L,72.80
114.475011,R,79.64
114.520402,L,72.89
114.524008,R,79.66
114.491480,U,119.25
114.541204,U,118.94
114.569927,L,72.77
114.573006,R,79.66
114.590921,U,119.13
114.619449,L,72.77
114.622003,R,79.66
114.640647,U,119.27
114.668972,L,72.89
114.671003,R,79.54
114.690362,U,119.11
114.718496,L,72.77
114.719996,R,79.66
114.740083,U,119.11
114.768019,L,72.89
114.769065,R,82.20
114.817539,L,72.89
114.818058,R,82.18
114.789806,U,119.06
114.839528,U,119.03
114.867060,L,72.90
114.867054,R,82.08
114.916584,L,72.84
114.916047,R,82.10
114.889252,U,119.11
114.966103,L,72.90
114.965115,R,84.69
114.939002,U,119.03
114.988722,U,119.04
115.015626,L,72.89
115.014116,R,84.60
115.065148,L,72.90
115.063136,R,84.69
115.038445,U,119.32
115.088162,U,119.09
115.112136,R,84.59
115.114676,L,72.94
115.137879,U,119.08
115.164123,L,70.35
115.161122,R,84.60
115.187598,U,119.11
115.213650,L,70.31
115.210192,R,87.18
115.237325,U,118.92
115.263179,L,70.35
115.259256,R,89.80
115.287041,U,119.11
115.308758,R,107.22
115.312702,L,70.40
115.362224,L,70.35
115.357826,R,109.83
115.336694,U,116.42
115.411748,L,70.35
115.406822,R,109.83
115.386420,U,116.42
115.436143,U,116.49
115.461270,L,70.40
115.455891,R,112.23
115.510794,L,70.35
115.504951,R,114.86
115.485870,U,116.68
115.535523,U,113.96
115.560316,L,70.35
115.554092,R,119.96
115.585237,U,114.01
115.609842,L,70.36
115.606146,R,225.33
115.634964,U,113.89
115.659371,L,70.45
115.710994,R,456.70
115.684686,U,114.01
115.708971,L,72.78
115.704448,R,230.45
115.734412,U,114.12
115.758496,L,72.78
115.753515,R,233.01
115.808015,L,72.89
115.802586,R,235.53
115.784135,U,113.91
115.833888,U,113.93
115.857542,L,72.85
115.851582,R,235.55
115.907065,L,72.90
