time,gyro x,gyro y,gyro z,accel x,accel y,accel z
105.013514,3.679450989,-2.383972168,-7.080093384,-0.024152650,-0.087159485,0.972523808
105.027843,4.305061340,4.284118652,-1.892105103,-0.000959290,-0.102540344,0.972279668
105.043168,5.220588684,5.855773926,0.190719604,0.043108094,-0.118287414,0.995228887
105.081678,3.229316711,2.437805176,0.236495972,-0.004499329,-0.100587219,1.029896855
105.120179,-0.707450867,11.074279785,4.806503296,0.020403014,-0.126466125,1.029774785
105.134340,2.916511536,6.351684570,1.525863647,0.025652038,-0.119386047,1.031483769
105.149841,1.047309875,2.292846680,-1.091018677,-0.011823548,-0.252442688,1.070180058
105.150565,1.047309875,2.292846680,-1.091018677,-0.011823548,-0.252442688,1.070180058
105.151205,1.047309875,2.292846680,-1.091018677,-0.011823548,-0.252442688,1.070180058
105.151843,1.047309875,2.292846680,-1.091018677,-0.011823548,-0.252442688,1.070180058
105.152478,1.047309875,2.292846680,-1.091018677,-0.011823548,-0.252442688,1.070180058
105.153116,1.047309875,2.292846680,-1.091018677,-0.011823548,-0.252442688,1.070180058
105.153745,1.047309875,2.292846680,-1.091018677,-0.011823548,-0.252442688,1.070180058
105.154389,1.047309875,2.292846680,-1.091018677,-0.011823548,-0.252442688,1.070180058
105.155022,1.047309875,2.292846680,-1.091018677,-0.011823548,-0.252442688,1.070180058
105.155666,1.047309875,2.292846680,-1.091018677,-0.011823548,-0.252442688,1.070180058
105.156310,1.047309875,2.292846680,-1.091018677,-0.011823548,-0.252442688,1.070180058
105.156946,1.047309875,2.292846680,-1.091018677,-0.011823548,-0.252442688,1.070180058
105.157572,1.047309875,2.292846680,-1.091018677,-0.011823548,-0.252442688,1.070180058
105.158221,-2.485099792,5.512451172,0.694259644,-0.025251282,-0.229249328,1.065663457
105.158851,-2.485099792,5.512451172,0.694259644,-0.025251282,-0.229249328,1.065663457
105.159486,-2.485099792,5.512451172,0.694259644,-0.025251282,-0.229249328,1.065663457
105.160125,-2.485099792,5.512451172,0.694259644,-0.025251282,-0.229249328,1.065663457
105.198532,-1.241508484,0.637268066,5.905136108,0.050676454,-0.166627258,1.066517949
105.236949,-6.322685242,-21.915222168,2.326950073,-0.031354796,-0.226929992,1.067860723
105.251227,-3.576103210,-15.468383789,-0.282302856,-0.108259097,-0.106080383,1.036610723
105.266730,-2.820793152,-6.976867676,3.288253784,-0.098737612,-0.162110656,1.040272832
105.315696,-4.140678406,-10.204101562,-3.379837036,-0.092512026,-0.153199524,1.071766973
105.354261,-9.244743347,8.304809570,0.984176636,-0.055768859,-0.125489563,1.062001348
105.368624,-7.451835632,-1.148010254,-3.822341919,-0.044782531,-0.204102844,1.072987676
105.394459,-8.176628113,-7.213378906,-7.148757935,-0.071882144,-0.153687805,1.067006230
105.433058,-12.235466003,1.583312988,-0.839248657,-0.022443665,-0.173463196,1.071644902
105.471532,-6.627861023,-12.241149902,-9.475723267,-0.057966124,-0.169434875,1.032826543
105.485712,-7.802787781,-6.717468262,-7.522598267,-0.070173159,-0.158936828,1.030629277
105.501150,-8.642021179,4.154418945,-3.944412231,-0.029401673,-0.144288391,1.012684941
105.539578,-3.476921082,4.802917480,-7.141128540,-0.033552062,-0.231568664,1.048207402
105.578037,-3.469291687,25.829528809,-4.722610474,0.000383484,-0.160157531,1.029164433
105.592210,-5.956474304,26.798461914,-2.685562134,0.021257507,-0.220704406,1.035023808
105.607671,-4.796806335,15.857910156,-10.192886353,0.037859071,-0.141358703,1.032338262
105.646182,-14.249626160,15.156005859,-5.653396606,-0.017072571,-0.175172180,1.011342168
105.684626,-7.802787781,13.469909668,-5.722061157,-0.013288392,-0.167725891,0.973866582
105.698934,-14.203849792,4.558776855,-9.956375122,-0.025739564,-0.297120422,0.977528691
105.714439,-13.768974304,0.904296875,-12.992874146,-0.042707335,-0.130860656,0.903798223
105.752847,-8.825126648,1.476501465,-9.033218384,-0.006452454,-0.235474914,0.897938848
105.791256,-2.775016785,-13.873840332,-15.403762817,-0.007551087,-0.237550110,0.893056035
105.805635,-0.829521179,-9.250427246,-14.915481567,-0.003766907,-0.202149719,0.891224980
