time,deltaX,deltaY,squal,shutter
13.447440,0,0,26,255
13.470739,0,0,25,255
13.490824,0,0,25,255
13.514842,0,0,28,255
13.534976,0,0,30,255
13.565534,0,0,25,255
13.585639,0,0,22,255
13.608953,0,0,20,255
13.629055,0,0,22,255
13.653010,0,0,22,255
13.673114,0,0,23,255
13.697108,0,0,22,255
13.717308,0,0,22,255
13.740632,0,0,17,255
13.760741,0,0,17,255
13.784739,0,0,19,255
13.804741,0,0,19,255
13.835619,0,0,18,255
13.855735,0,0,18,255
13.879118,0,0,16,255
13.899339,0,0,15,255
13.922666,0,0,17,255
13.942848,0,0,17,255
13.966872,0,0,13,255
13.987074,0,0,15,255
14.011051,0,0,13,255
14.031167,0,0,13,255
14.062491,0,0,12,255
14.082711,0,0,11,255
14.107298,0,0,9,255
14.127597,0,0,11,255
14.152265,0,0,9,255
14.172421,0,0,8,255
14.197649,0,0,9,255
14.217747,0,0,12,255
14.243058,0,0,11,255
14.263182,0,0,11,255
14.288381,0,0,11,255
14.308762,0,0,8,255
14.339742,0,0,9,255
14.359924,0,0,7,255
14.384512,0,0,8,255
14.404649,0,0,10,255
14.428687,0,0,12,255
14.448846,0,0,18,255
14.472808,0,0,18,255
14.492905,0,0,21,255
14.516894,0,0,24,255
14.537090,0,0,25,255
14.567640,0,0,34,255
14.587775,0,1,34,255
14.611765,-13,0,36,255
14.631938,-15,-1,34,255
14.655851,-14,0,31,255
14.675882,-9,2,33,255
14.700680,-9,-2,34,255
14.720793,-11,-3,32,255
14.744900,-9,1,31,255
14.764951,-1,0,29,255
14.788912,-3,-4,25,255
14.809295,-6,-1,29,255
14.839561,-5,-3,30,255
14.859760,0,0,28,255
14.884312,0,0,25,255
14.904396,0,0,27,255
14.929560,0,0,23,255
14.949681,0,0,25,255
14.973009,0,0,25,255
14.993128,0,0,16,255
15.017080,0,0,8,255
15.037183,0,0,5,255
15.067886,0,0,2,255
15.088073,0,0,2,255
15.111374,0,0,1,255
15.131455,0,0,2,255
15.155517,0,0,1,255
15.175714,0,0,2,255
15.199678,0,0,6,255
15.219830,0,0,2,255
15.243871,0,0,2,255
15.264135,0,0,2,255
15.288722,0,0,0,255
15.309211,0,0,2,255
15.340126,0,0,3,255
15.360305,0,0,1,255
15.385530,0,0,3,255
15.405673,0,0,3,255
15.429686,0,0,1,255
15.449944,0,0,1,255
15.474536,0,0,2,255
15.494672,0,0,3,255
15.519308,0,0,2,255
15.539476,0,0,3,255
15.570803,0,0,5,255
15.590907,0,0,8,255
15.614857,0,0,13,255
15.634974,0,0,15,255
15.659511,0,0,21,255
15.679585,0,0,23,255
15.703552,0,0,28,255
15.723684,0,0,34,255
15.747635,0,0,41,255
15.767725,0,0,47,255
15.791694,0,0,56,255
15.812226,0,0,60,255
15.842484,0,0,62,255
15.862610,0,0,63,255
15.887224,0,0,61,255
15.907385,0,0,57,255
15.931377,0,0,60,255
15.951506,0,0,59,255
15.976119,0,0,61,255
15.996282,0,0,70,255
16.020243,0,3,76,255
16.040422,11,66,95,255
16.071079,18,80,107,255
16.091293,13,58,114,255
16.116086,16,114,103,255
16.136312,11,105,66,255
16.160432,14,145,28,255
16.180723,19,115,16,255
16.204028,20,92,12,255
16.224208,1,9,32,255
16.248233,3,6,34,255
16.268468,4,9,32,255
16.292406,0,18,40,255
16.312933,4,19,49,255
16.343297,2,24,49,255
16.363504,0,23,53,255
16.387539,-18,11,57,255
16.407674,-18,7,59,255
16.431033,-23,4,58,255
16.451195,-18,3,64,255
16.474530,-13,3,70,255
16.494619,-10,-6,66,255
16.517985,-3,-11,65,255
16.538140,2,-4,61,255
16.568122,8,-13,57,255
16.588367,10,-12,58,255
16.611733,12,-5,57,255
16.631910,7,-1,57,255
16.655259,2,-1,59,255
16.675389,0,1,57,255
16.698830,-3,0,59,255
16.719073,-5,-4,61,255
16.741810,-5,-1,54,255
16.761912,-9,0,56,255
16.785851,-10,-1,55,255
16.806333,-7,-4,55,255
16.836563,-7,0,57,255
16.861268,-2,3,56,255
16.881270,0,2,51,255
16.910587,3,3,56,255
16.930674,4,1,57,255
16.955574,12,1,56,255
16.975619,6,2,62,255
16.999578,9,5,58,255
17.019712,1,1,60,255
17.044273,9,3,67,255
17.064770,4,3,65,255
17.095063,7,9,64,255
17.115246,1,5,63,255
17.139205,0,2,63,255
17.159337,-4,4,61,255
17.182700,-1,9,64,255
17.202840,-1,2,66,255
17.226146,-3,11,61,255
17.246221,-3,5,61,255
17.269562,0,1,59,255
17.289685,-1,8,57,255
17.320212,-2,6,61,255
17.340323,0,0,58,255
17.364896,-2,7,57,255
17.384923,-1,5,57,255
17.409423,2,0,57,255
17.429446,0,2,58,255
17.454010,2,1,58,255
17.474148,1,1,57,255
17.497465,2,0,58,255
17.517517,2,0,58,255
17.541506,4,0,57,255
17.561946,2,4,56,255
17.592820,3,0,61,255
17.612884,1,-3,57,255
17.637478,0,-1,59,255
17.657558,0,-2,56,255
17.682110,0,0,54,255
17.702160,0,2,57,255
17.728307,0,2,56,255
17.748371,0,1,56,255
17.772872,0,1,54,255
17.792874,0,1,57,255
17.824166,1,0,52,255
17.844279,0,0,54,255
17.868175,0,0,55,255
17.888213,0,0,55,255
17.912172,0,-2,59,255
17.932243,0,-5,58,255
17.956757,2,-2,56,255
17.976791,2,-3,59,255
18.000723,7,-11,57,255
18.020812,0,-5,61,255
18.045366,2,-11,61,255
18.065827,3,-1,61,255
18.096116,3,-5,61,255
18.116235,3,-7,60,255
18.140168,2,0,63,255
18.160262,1,0,59,255
18.184231,13,-4,65,255
18.204339,3,0,63,255
18.228929,0,-2,66,255
18.249041,3,-1,63,255
18.273037,5,0,61,255
18.293197,5,0,62,255
18.324399,0,-3,61,255
18.344519,-1,-1,59,255
18.369073,0,0,59,255
18.389136,0,0,63,255
18.413640,0,0,63,255
18.433700,0,0,56,255
18.458259,1,0,61,255
18.478351,2,4,62,255
18.502875,0,1,59,255
18.522958,0,-1,65,255
18.554270,0,0,61,255
18.574399,0,-1,60,255
18.598970,0,0,60,255
18.618990,0,0,59,255
18.643558,0,0,59,255
18.663655,0,0,63,255
18.688201,0,0,63,255
18.708694,0,0,63,255
18.733305,0,0,61,255
18.753414,0,0,58,255
18.777980,0,2,62,255
18.804703,0,2,59,255
18.829340,0,1,60,255
18.849476,6,0,57,0
18.874052,7,2,58,0
18.894156,3,0,51,0
18.918750,1,1,57,0
18.938960,0,2,51,0
18.963519,5,0,51,0
18.983657,4,0,48,0
19.007670,0,5,55,0
19.027827,2,0,54,0
19.059037,-2,0,54,0
19.079180,0,-1,52,0
19.103218,0,-4,55,0
19.123398,0,-3,48,0
19.148336,1,-3,52,0
19.168497,-4,0,54,0
19.193254,-5,0,58,0
19.213420,-9,0,59,0
19.241457,0,-5,59,0
19.261550,-8,-3,57,0
19.458134,-22,-6,54,0
19.478336,0,-1,57,0
19.501783,-1,-8,53,0
19.521874,0,-6,53,0
19.545824,-1,-1,52,0
19.566010,-1,-3,50,0
19.589880,3,-8,49,0
19.610016,0,-4,49,0
19.633328,-1,-9,47,0
19.653508,-2,-9,49,0
19.676754,-2,-1,43,0
19.696845,-6,-9,43,0
19.726815,-5,-8,34,0
19.747021,-2,-15,38,0
19.770311,-3,-5,34,0
19.790403,-4,-17,30,0
19.813691,-6,-34,31,0
19.833798,-1,-14,27,0
19.857702,-4,-10,23,0
19.877742,-1,-2,14,0
19.901679,0,0,10,224
19.921807,0,0,7,255
19.945089,0,0,8,255
19.965516,0,0,12,255
19.995176,0,0,6,255
20.015392,0,0,8,255
20.038681,0,0,10,255
20.058856,0,0,12,255
20.081541,0,0,14,255
20.101739,0,0,9,255
20.124393,0,0,8,255
20.144504,0,0,11,255
20.167212,0,0,23,255
20.187385,0,0,35,255
20.216698,-19,-60,52,255
20.237021,-16,-32,65,255
20.259738,-19,-18,70,255
20.280087,-22,-16,75,255
20.302738,-23,-16,75,255
20.322866,-10,-20,85,255
20.346232,-9,-25,91,255
20.366538,-12,-26,95,255
20.389852,-19,-50,92,255
20.410001,-12,-47,84,255
20.432688,-13,-64,66,255
20.452840,-21,-83,53,255
20.482729,-26,-9,46,255
20.502903,-16,-21,44,255
20.525601,-19,-31,35,255
20.545765,-16,-23,30,255
20.569053,-17,-16,28,255
20.589172,-11,-20,26,255
20.612468,-12,-22,22,255
20.632615,-2,-1,21,255
20.655889,0,0,17,255
20.675994,0,0,16,255
20.698706,0,0,12,255
20.719252,0,0,12,255
20.749487,0,0,10,255
20.769660,0,0,12,255
20.793683,0,0,13,255
20.813861,0,0,14,255
20.838336,0,0,14,255
20.858482,0,0,16,255
20.882588,0,0,19,255
20.902754,0,0,16,255
20.926077,0,0,15,255
20.946196,0,0,18,255
20.976175,0,0,18,255
20.996332,0,0,12,255
21.019673,0,0,9,255
21.039808,0,0,5,255
21.063806,0,0,5,255
21.084090,0,0,4,255
21.108053,0,0,3,255
21.128211,0,0,1,255
