time,type,distance
78.812337,R,79.66
78.812299,U,103.80
78.852558,L,77.95
78.861406,R,82.18
78.861730,U,93.52
78.902085,L,77.90
78.909239,R,42.01
78.911083,U,80.80
78.951536,L,75.34
78.958159,R,39.45
78.960438,U,68.15
79.000990,L,72.84
79.007663,R,57.02
79.009785,U,55.31
79.050444,L,70.38
79.056946,R,67.08
79.061273,U,116.55
79.099972,L,70.38
79.105721,R,59.55
79.110994,U,116.55
79.149496,L,70.28
79.155012,R,69.60
79.160719,U,116.45
79.199026,L,70.30
79.248555,L,70.36
79.253225,R,77.26
79.210436,U,116.55
79.253371,R,82.29
79.260153,U,116.54
79.298085,L,70.26
79.302365,R,82.18
79.309873,U,116.59
79.347688,L,72.80
79.351365,R,82.18
79.359589,U,116.68
79.397216,L,72.97
79.400440,R,84.71
79.409302,U,116.55
79.446748,L,72.80
79.449435,R,84.74
79.459021,U,116.55
79.496277,L,72.80
79.498457,R,84.69
79.508821,U,119.23
79.545804,L,72.78
79.547450,R,84.69
79.558538,U,119.11
79.595326,L,72.80
79.596444,R,84.69
79.608259,U,119.11
79.644853,L,72.87
79.645440,R,84.71
79.657981,U,119.06
79.694377,L,72.90
79.694441,R,84.78
79.707700,U,119.11
79.743907,L,72.92
79.743436,R,84.60
79.793439,L,72.90
79.792435,R,84.72
79.757455,U,119.18
79.807173,U,119.01
79.842970,L,72.89
79.841511,R,87.30
79.856924,U,119.28
79.892425,L,70.35
79.890511,R,87.11
79.906565,U,116.57
79.941952,L,70.35
79.939510,R,87.09
79.956293,U,116.66
79.991479,L,70.31
79.988507,R,87.20
80.006015,U,116.57
80.041074,L,72.90
80.037503,R,87.11
80.055667,U,114.01
80.090598,L,72.89
80.086499,R,87.16
80.140120,L,72.90
80.135492,R,87.21
80.105392,U,114.01
80.155115,U,113.88
80.189645,L,72.89
80.184516,R,87.30
80.204832,U,113.93
80.239022,L,67.84
80.233511,R,87.09
80.282503,R,87.21
80.254587,U,114.01
80.288328,L,60.26
80.304309,U,114.07
80.337633,L,52.57
80.331505,R,87.09
80.354030,U,114.08
80.386791,L,39.87
80.380503,R,87.13
80.403749,U,113.88
80.437275,L,72.85
80.429500,R,87.18
80.453464,U,114.03
80.486797,L,72.90
80.478497,R,87.18
80.503109,U,111.46
80.536281,L,70.36
80.527495,R,87.18
80.576488,R,87.21
80.552907,U,113.89
80.585809,L,70.26
80.625487,R,87.21
80.602626,U,114.00
80.635363,L,70.23
80.652351,U,113.93
80.684880,L,70.36
80.674490,R,87.11
80.734404,L,70.35
80.723485,R,87.20
80.702075,U,113.98
80.751798,U,114.03
80.783930,L,70.35
80.772488,R,87.21
80.801587,U,116.55
80.833457,L,70.31
80.821488,R,87.11
80.851311,U,116.69
80.870488,R,87.13
80.882989,L,70.26
80.901031,U,116.55
80.919486,R,87.23
80.932516,L,70.31
80.968485,R,87.20
80.950781,U,116.50
80.982047,L,70.21
81.031573,L,70.36
81.017481,R,87.21
81.000509,U,116.59
81.066479,R,87.21
81.050230,U,116.47
81.081108,L,70.45
81.099952,U,116.47
81.130636,L,70.35
81.115479,R,87.11
81.180167,L,70.36
81.164472,R,87.21
81.149698,U,116.62
81.199420,U,116.54
81.229703,L,70.28
81.213472,R,87.25
81.249139,U,116.54
81.279230,L,70.36
81.262472,R,87.14
81.298865,U,116.47
81.328833,L,72.89
81.311472,R,87.20
81.360492,R,87.21
81.348589,U,116.43
81.378364,L,72.78
81.398334,U,116.54
81.409494,R,87.26
81.427886,L,72.87
81.458489,R,87.20
81.448060,U,116.47
81.477415,L,72.97
81.507486,R,87.20
81.497775,U,116.49
81.526944,L,72.80
81.576500,L,72.89
81.556484,R,87.21
81.547501,U,116.57
81.605484,R,87.21
81.597217,U,116.45
81.626032,L,72.92
81.646935,U,116.43
81.675554,L,72.90
81.654486,R,87.32
81.725083,L,72.90
81.703481,R,87.21
81.696585,U,113.91
81.752552,R,89.74
81.746308,U,114.00
81.774613,L,72.84
81.801404,R,84.69
81.796023,U,113.98
81.824140,L,72.84
81.850407,R,84.64
81.845742,U,114.00
81.873671,L,72.96
81.899403,R,84.71
81.895566,U,116.54
81.923119,L,70.35
81.948400,R,84.69
81.945287,U,116.55
81.972646,L,70.23
82.022097,L,67.81
81.996963,R,69.55
81.995011,U,116.45
82.071694,L,70.33
82.045449,R,51.98
82.044736,U,116.43
82.094741,R,62.07
82.094459,U,116.43
82.121223,L,70.26
82.144101,R,74.65
82.170824,L,73.03
82.144109,U,114.14
82.193316,R,82.17
82.193457,U,101.16
82.220351,L,72.78
82.242317,R,82.18
82.242806,U,88.47
82.269950,L,75.34
82.291321,R,82.29
82.293114,U,108.88
82.319549,L,78.04
82.340342,R,82.17
82.342461,U,96.13
82.369147,L,80.46
82.389341,R,82.15
82.391814,U,83.38
82.418823,L,85.55
82.438341,R,82.10
82.441167,U,70.55
82.468354,L,85.69
82.487335,R,82.17
82.492211,U,116.54
82.517837,L,83.00
82.567209,L,77.97
82.536338,R,82.12
82.541932,U,116.47
82.585336,R,82.08
82.591648,U,116.55
82.616737,L,78.00
82.634335,R,82.15
82.666182,L,75.43
82.683328,R,82.20
82.691083,U,116.61
82.715709,L,75.43
82.691085,U,116.69
82.732255,R,79.75
82.740803,U,116.54
82.765163,L,72.92
82.781254,R,79.61
82.790476,U,114.01
82.814686,L,72.77
82.830256,R,79.76
82.840201,U,114.12
82.864129,L,70.30
82.879254,R,79.57
82.889918,U,114.01
82.913655,L,70.26
82.928248,R,79.68
82.939633,U,114.00
82.963250,L,72.84
82.977275,R,79.76
82.989456,U,116.55
83.012771,L,72.96
83.026347,R,82.13
83.039174,U,116.55
83.062295,L,72.92
83.075344,R,82.17
83.088900,U,116.42
83.111817,L,72.82
83.124370,R,82.18
83.161336,L,72.89
83.138623,U,116.43
83.173373,R,82.24
83.188341,U,116.68
83.210790,L,70.33
83.222367,R,82.18
83.260308,L,70.35
83.271439,R,84.69
83.238088,U,116.69
83.287809,U,116.43
83.309858,L,70.30
83.320441,R,84.76
83.337528,U,116.55
83.359380,L,70.30
83.369430,R,84.71
83.387253,U,116.55
83.408902,L,70.36
83.418428,R,84.69
83.458345,L,67.82
83.436903,U,113.91
83.465729,R,25.95
83.486623,U,114.01
83.507866,L,67.74
83.516854,R,84.76
83.557416,L,67.82
83.564294,R,31.04
83.536345,U,114.03
83.606936,L,67.82
83.586066,U,113.89
83.613537,R,39.33
83.635820,U,113.84
83.656466,L,67.63
83.662748,R,47.02
83.705982,L,67.82
83.712035,R,57.04
83.685538,U,113.88
83.735258,U,113.91
83.755508,L,67.77
83.761249,R,64.56
83.784979,U,113.96
83.805029,L,67.89
83.810468,R,72.01
83.834699,U,114.00
83.854554,L,67.74
83.859757,R,82.32
83.904071,L,67.81
83.908822,R,84.69
83.884422,U,113.93
83.934145,U,113.88
83.953665,L,70.35
83.957824,R,84.60
83.983868,U,113.86
84.003194,L,70.24
84.006819,R,84.69
84.052714,L,70.35
84.055844,R,84.69
84.033619,U,114.08
84.083344,U,114.00
84.102166,L,67.76
84.104841,R,84.67
84.133056,U,114.00
84.151691,L,67.72
84.153834,R,84.71
84.182774,U,114.07
84.201142,L,65.15
84.202904,R,87.20
84.250660,L,65.27
84.251975,R,89.72
84.232496,U,113.93
84.282218,U,113.86
84.300214,L,65.39
84.300969,R,89.72
84.331937,U,114.05
84.349805,L,67.81
84.349968,R,89.67
84.399403,L,70.36
84.398964,R,89.72
84.381660,U,113.95
84.449001,L,72.90
84.447961,R,89.68
84.431381,U,113.89
84.481100,U,113.88
84.498527,L,72.82
84.496960,R,89.67
84.530823,U,114.15
84.548121,L,75.43
84.545885,R,87.26
84.597793,L,80.53
84.594883,R,87.21
84.580546,U,113.89
84.630268,U,113.89
84.647314,L,80.54
84.643884,R,87.09
84.696788,L,77.95
84.692902,R,87.21
84.679994,U,114.00
84.746234,L,75.44
84.741902,R,87.20
84.729710,U,113.91
84.779431,U,113.96
84.795681,L,72.90
84.790905,R,87.07
84.845131,L,70.35
84.839901,R,87.21
84.829156,U,113.93
84.888901,R,87.21
84.878881,U,113.98
84.894293,L,57.73
84.943666,L,52.57
84.937896,R,87.20
84.928602,U,114.12
84.978323,U,113.88
84.993193,L,52.53
84.986894,R,87.21
85.035888,R,87.21
85.028044,U,113.93
85.043013,L,62.69
85.084888,R,87.28
85.077769,U,114.14
85.092536,L,62.81
85.142131,L,65.27
85.133881,R,87.20
85.127491,U,113.93
85.177214,U,113.93
85.191657,L,65.20
85.182881,R,87.33
85.241177,L,65.27
85.231440,R,72.13
85.226863,U,111.34
85.280870,R,87.21
85.276589,U,111.23
85.290705,L,65.35
85.328098,R,26.01
85.326308,U,111.34
85.340303,L,67.70
85.389752,L,65.27
85.379270,R,87.21
85.376030,U,111.35
85.426963,R,41.89
85.425753,U,111.34
85.439277,L,65.39
85.488866,L,67.82
85.477268,R,87.21
85.475475,U,111.54
85.525683,R,67.10
85.525201,U,111.34
85.538393,L,67.76
85.575044,R,79.68
85.574923,U,111.34
85.587917,L,67.70
85.624265,R,87.32
85.624371,U,101.23
85.637438,L,67.84
85.686961,L,67.81
85.673266,R,87.11
85.674387,U,111.44
85.736485,L,67.82
85.722262,R,87.11
85.724104,U,111.44
85.785933,L,65.27
85.771263,R,87.21
85.773822,U,111.40
85.835383,L,62.74
85.820261,R,87.13
85.823467,U,108.88
85.869256,R,87.14
85.884981,L,65.23
85.873183,U,108.92
85.934503,L,65.28
85.918259,R,87.06
85.922902,U,108.83
85.967254,R,87.14
85.972619,U,108.88
85.983294,L,39.76
86.016279,R,87.14
86.022334,U,108.90
86.033557,L,65.34
86.065349,R,89.72
86.082418,L,42.37
86.072060,U,109.00
86.132605,L,65.28
86.114279,R,87.07
86.121776,U,108.92
86.163278,R,87.11
86.171496,U,108.90
86.182135,L,65.18
86.231685,L,65.28
86.212278,R,87.07
86.221217,U,108.90
86.261275,R,87.09
86.271044,U,111.56
86.281215,L,65.34
86.330736,L,65.27
86.310272,R,87.18
86.320762,U,111.37
86.380288,L,65.27
86.359276,R,87.11
86.370484,U,111.34
86.408274,R,87.14
86.429816,L,65.28
86.457271,R,87.23
86.469927,U,111.56
86.479345,L,65.27
86.469927,U,111.58
86.506274,R,87.32
86.528872,L,65.30
86.519648,U,111.53
86.555417,R,92.12
86.569372,U,111.46
86.578397,L,65.25
86.604267,R,87.21
86.619098,U,111.44
86.627922,L,65.18
86.677443,L,65.25
86.653346,R,89.79
86.668821,U,111.46
86.726968,L,65.27
86.702340,R,89.61
86.718546,U,111.46
86.751333,R,89.67
86.776493,L,65.27
86.768272,U,111.35
86.826017,L,65.28
86.800331,R,89.82
86.817991,U,111.46
86.849334,R,89.68
86.875568,L,65.28
86.898325,R,89.72
86.867718,U,111.54
86.925166,L,67.81
86.917467,U,111.32
86.947324,R,89.63
86.967189,U,111.37
87.024143,L,65.32
86.996325,R,89.67
87.016908,U,111.44
87.024145,L,65.41
87.045324,R,89.74
87.066626,U,111.32
87.073668,L,65.25
87.123194,L,65.27
87.094323,R,89.70
87.116339,U,111.44
87.143323,R,89.61
87.172789,L,67.81
87.166062,U,111.54
87.190862,R,39.40
87.222315,L,67.81
87.215783,U,111.35
87.271839,L,67.82
87.240010,R,44.32
87.265502,U,111.44
87.289302,R,54.38
87.321365,L,67.81
87.339243,R,87.21
87.315257,U,111.49
87.370890,L,67.82
87.388244,R,87.21
87.364974,U,111.30
87.414716,U,111.37
87.420417,L,67.89
87.437314,R,89.68
87.470011,L,70.36
87.486311,R,89.72
87.464439,U,111.35
87.519538,L,70.35
87.514165,U,111.44
87.535341,R,89.67
87.569068,L,70.38
87.584331,R,89.70
87.563884,U,111.47
87.613637,U,111.35
87.618597,L,70.40
87.668125,L,70.36
87.633846,R,107.41
87.663360,U,111.46
87.682846,R,107.17
87.717659,L,70.23
87.713083,U,111.47
87.731842,R,107.24
87.767186,L,70.36
87.762883,U,113.86
87.780838,R,107.43
87.812603,U,114.01
87.816712,L,70.40
87.829939,R,109.78
87.865429,L,42.32
87.878928,R,109.85
