time,deltaX,deltaY
74.038078,-10,3,61,255
74.076498,-7,4,70,255
74.106363,0,6,60,255
74.144721,3,5,61,255
74.197873,2,11,52,255
74.227764,0,6,57,255
74.266086,1,9,55,255
74.304519,7,9,57,255
74.334247,2,6,45,255
74.372533,6,10,44,255
74.410965,0,12,40,255
74.440681,-2,8,43,255
74.479081,-4,13,37,255
74.532293,-5,16,34,255
74.562312,2,9,34,255
74.600702,6,13,36,255
74.639190,6,13,35,255
74.668983,1,12,34,255
74.707277,-6,15,38,255
74.745739,-5,9,36,255
74.775576,-3,13,37,255
74.813881,5,15,47,255
74.852362,11,13,52,255
74.882070,6,11,56,255
74.920354,5,15,61,255
74.958813,3,13,60,255
74.988542,0,10,60,255
75.026903,2,15,61,255
75.065323,2,11,62,255
75.095038,0,9,67,255
75.133486,-1,11,65,255
75.185722,0,20,66,255
75.226125,-5,13,71,255
75.264537,0,11,67,255
75.302996,0,15,73,255
75.332732,2,12,71,255
75.371091,-1,14,69,255
75.409544,-1,14,73,255
75.439279,-1,8,66,255
75.477719,-1,15,73,255
75.516072,-2,13,72,255
75.545791,-2,12,74,255
75.584258,-3,15,83,255
75.622725,-1,15,82,255
75.652543,0,13,79,255
75.690897,4,14,77,255
75.729343,3,19,68,255
75.759143,2,14,70,255
75.797492,-1,13,68,255
75.842640,-3,20,72,255
75.872365,0,15,78,255
75.922826,6,21,76,255
75.961412,3,19,66,255
75.991268,-2,14,80,255
76.029703,-11,18,83,255
76.068170,-9,15,83,255
76.098003,-2,13,78,255
76.136288,6,18,81,255
76.174746,8,16,79,255
76.200758,3,10,89,255
76.253385,0,21,82,255
76.291879,0,15,73,255
76.321586,1,13,84,255
76.359964,10,14,84,255
76.398393,11,13,89,255
76.428254,7,14,73,255
76.466690,1,15,74,255
76.505084,-2,14,76,255
76.534918,-2,16,89,255
76.578871,6,22,78,255
76.627792,9,25,78,255
76.657575,1,14,74,255
76.695935,-2,19,74,255
76.734423,-5,17,81,255
76.764113,-4,14,75,255
76.802490,1,16,72,255
76.851575,5,25,76,255
76.881447,0,11,79,255
76.919903,3,14,67,255
76.958294,0,16,70,255
76.988195,1,11,74,255
77.026478,1,18,74,255
77.064909,-2,19,85,255
77.094706,-2,15,82,255
77.132996,-7,16,84,255
77.171488,-7,18,72,255
77.201238,-8,17,81,255
77.250788,-6,24,64,255
77.299784,8,29,66,255
77.329577,7,12,62,255
77.367997,7,16,60,255
77.406478,4,19,62,255
77.436248,0,11,64,255
77.474627,-6,14,59,255
77.513109,-2,12,58,255
77.542910,0,10,50,255
77.581315,6,15,44,255
77.619757,4,16,43,255
77.649451,1,10,43,255
77.687800,-3,13,47,255
77.726292,-4,17,50,255
77.756076,0,14,37,255
77.794357,2,19,38,255
77.832825,4,17,32,255
77.862648,2,16,36,255
77.916632,5,26,35,255
77.955213,-1,18,39,255
77.985053,-4,11,40,255
78.023494,-8,19,44,255
78.079238,-9,24,52,255
78.109038,0,21,58,255
78.147291,4,23,59,255
78.185740,7,22,64,255
78.215467,3,16,75,255
78.253808,0,24,70,255
78.292243,-8,25,71,255
78.321990,-2,16,68,255
78.360396,4,24,63,255
78.401905,5,22,69,255
78.431673,5,19,63,255
78.470112,3,21,62,255
78.508536,-3,18,63,255
78.538440,-5,15,66,255
78.587216,-2,22,68,255
78.625790,7,19,65,255
78.655537,7,14,65,255
78.693814,6,13,69,255
78.732308,6,15,57,255
78.762031,2,13,56,255
78.800379,-2,18,48,255
78.838887,-1,15,50,255
78.868636,2,15,58,255
78.907090,7,18,57,255
78.945511,4,14,59,255
78.975380,1,16,57,255
79.013770,-4,21,59,255
79.067029,-3,29,66,255
79.096839,1,15,65,255
79.135105,0,20,61,255
79.173563,-9,16,67,255
79.203314,-12,10,79,255
79.252148,-21,18,74,255
79.290720,-7,13,83,255
79.320601,0,10,96,255
79.359001,8,14,92,255
79.397489,10,14,91,255
79.427354,4,11,84,255
79.465679,1,14,79,255
79.504142,-3,16,77,255
79.533983,-3,9,90,255
79.572276,-5,19,91,255
79.610751,-6,17,97,255
79.640450,-5,15,82,255
79.678724,-5,18,88,255
79.722680,-6,25,92,255
79.752428,-4,14,96,255
79.790885,-7,16,94,255
79.839900,2,28,101,255
79.869752,6,16,108,255
79.918620,9,27,105,255
79.957181,4,19,100,255
79.987050,0,19,99,255
80.025330,-8,23,97,255
80.063794,-7,26,97,255
80.093527,-5,13,89,255
80.142404,-4,29,91,255
80.180970,1,22,91,255
80.210798,2,19,91,255
80.249191,3,21,96,255
