time,deltaX,deltaY
86.109841,-1,0,50,255
86.151926,-15,2,52,255
86.181861,-5,1,57,255
86.220290,-1,7,62,255
86.273542,31,18,63,255
86.303491,15,-7,64,255
86.342005,0,9,65,255
86.380489,-10,4,65,255
86.410360,-13,9,73,255
86.448758,0,11,75,255
86.487223,5,10,73,255
86.517091,9,13,73,255
86.555589,1,12,73,255
86.594090,-7,10,74,255
86.624064,-21,10,69,255
86.662501,-16,11,72,255
86.701006,-5,15,74,255
86.746606,5,17,79,255
86.785110,5,14,79,255
86.823591,-2,11,84,255
86.853488,-6,11,75,255
86.891981,0,13,76,255
86.930537,6,14,75,255
86.976252,-2,15,82,255
87.014822,-1,15,87,255
87.053310,-8,16,76,255
87.083158,-2,13,79,255
87.121540,-2,14,81,255
87.160024,-4,17,76,255
87.189878,2,16,80,255
87.236500,4,18,81,255
87.274958,0,16,74,255
87.304843,-4,12,67,255
87.343293,-3,17,61,255
87.389579,1,20,66,255
87.419446,6,16,51,255
87.457823,7,17,54,255
87.512326,13,30,56,255
87.542381,6,13,53,255
87.580754,2,18,57,255
87.619215,-2,17,56,255
87.649092,-3,10,56,255
87.687553,-1,19,65,255
87.742362,3,27,70,255
87.772329,3,14,65,255
87.810798,-2,19,63,255
87.849168,-4,19,61,255
87.879174,0,13,67,255
87.917596,6,17,73,255
87.956075,13,17,78,255
87.985924,12,13,72,255
88.024386,29,16,75,255
88.062876,26,18,70,255
88.092850,6,15,83,255
88.131301,-7,20,80,255
88.169758,-18,20,75,255
88.199644,-4,18,71,255
88.238161,2,19,70,255
88.276614,0,22,71,255
88.306469,-2,15,90,255
88.344908,-9,20,91,255
88.383366,-6,17,94,255
88.424951,-7,26,94,255
88.463539,-2,22,91,255
88.502039,0,19,93,255
88.531886,2,19,83,255
88.570372,-3,22,83,255
88.608738,-3,22,81,255
88.638682,4,16,90,255
88.677184,7,21,90,255
88.715699,1,20,92,255
88.745551,-2,13,92,255
88.784030,0,20,91,255
88.834379,11,25,95,255
88.864324,3,13,90,255
88.902773,-1,23,88,255
88.941308,-9,25,81,255
88.971298,-7,17,86,255
89.009645,-1,23,82,255
89.048146,11,25,87,255
89.090115,6,25,85,255
89.128701,-7,26,84,255
89.167203,-9,24,77,255
89.197076,1,18,65,255
89.235501,4,18,64,255
89.274104,7,19,65,255
89.304046,2,16,74,255
89.342503,4,18,70,255
89.381027,-5,15,65,255
89.410896,-5,15,55,255
89.449300,-3,18,53,255
89.487799,-2,16,46,255
89.517791,0,18,54,255
89.558358,-4,21,60,255
89.596845,-7,22,61,255
89.626703,-3,18,56,255
89.665053,2,22,57,255
89.715796,12,32,70,255
89.745779,0,18,67,255
89.784160,-6,18,75,255
89.822635,-8,23,70,255
89.852495,-4,20,77,255
89.890984,2,23,73,255
89.929504,0,20,68,255
89.959363,0,20,74,255
89.997749,-2,25,74,255
90.036246,5,22,68,255
90.079877,0,33,68,255
90.118376,5,25,71,255
90.156918,1,26,71,255
90.186781,-1,18,65,255
90.225309,0,24,62,255
90.263795,-1,23,58,255
90.293682,-1,16,72,255
90.332103,4,20,70,255
90.384433,4,30,64,255
90.414499,-2,19,86,255
90.452895,-6,22,88,255
90.491362,-4,17,88,255
90.521248,-5,18,86,255
90.559706,-8,22,88,255
90.598301,-1,23,91,255
90.628266,0,16,106,255
90.666700,0,22,104,255
90.705163,0,24,104,255
90.735057,3,14,94,255
90.773540,7,29,99,255
90.812024,0,23,98,255
90.841884,-1,16,106,255
90.884712,-3,28,102,255
90.923188,2,23,102,255
90.953179,1,16,104,255
90.991570,-2,23,101,255
91.047392,-5,38,105,255
91.077350,3,23,109,255
91.115821,6,29,114,255
91.154291,3,25,107,255
91.184115,1,18,99,255
91.222503,0,29,101,255
91.275763,1,40,109,255
91.305810,4,20,110,255
91.344169,3,20,104,255
91.382709,2,23,98,255
91.412691,1,19,96,255
91.451152,0,23,98,255
91.489626,-1,22,105,255
91.519503,-5,24,122,255
91.557919,-3,31,113,255
91.601377,0,26,112,255
91.631336,0,26,105,255
91.669719,0,30,105,255
91.708185,3,25,104,255
91.753795,8,35,111,255
91.792375,0,27,106,255
91.830873,-1,25,104,255
91.860745,-4,22,107,255
91.899171,-5,20,109,255
91.937629,3,22,121,255
91.967587,1,20,118,255
92.005974,-2,26,116,255
92.044479,-3,25,121,255
92.074313,0,20,119,255
92.112698,7,22,123,255
92.151161,7,23,119,255
92.181258,3,22,111,255
92.219624,4,24,108,255
92.277500,2,45,106,255
92.309306,0,20,115,255
92.361896,-1,35,124,255
92.400394,0,23,109,255
92.430258,1,18,121,255
92.485090,3,31,125,255
92.523641,-2,22,123,255
92.553526,-3,21,121,255
92.591982,-4,28,113,255
92.630501,0,23,105,255
92.660346,1,19,122,255
92.708803,2,27,108,255
92.747156,1,23,109,255
92.777094,2,15,128,255
92.815494,-1,22,125,255
92.853969,-5,23,125,255
92.883861,-1,12,114,255
92.922343,-3,20,106,255
92.960706,-2,18,107,255
92.990663,-1,15,115,255
93.045908,-6,29,113,255
93.084502,0,21,113,255
93.114474,2,15,106,255
93.164789,8,26,116,255
93.203353,7,22,113,255
93.233335,3,13,100,255
93.271723,5,24,96,255
93.310201,3,23,90,255
93.340079,1,15,102,255
93.378495,-1,22,100,255
93.418389,0,20,100,255
93.448351,0,16,89,255
93.486709,2,17,90,255
93.525194,3,15,99,255
93.555078,1,17,112,255
93.593498,-1,18,109,255
93.631996,-2,22,108,255
93.661973,-1,15,92,255
93.703962,1,23,102,255
93.748883,3,27,104,255
93.776690,0,15,91,255
93.829482,-4,30,95,255
93.867960,-1,22,99,255
93.910225,7,22,92,255
93.948921,0,23,92,255
93.987443,-3,18,88,255
94.017301,-1,18,87,255
94.055710,-3,19,89,255
94.094214,-2,20,86,255
94.124165,-1,13,92,255
94.162529,-4,20,83,255
94.201053,-4,19,85,255
94.230913,1,13,68,255
94.269307,4,21,69,255
94.307802,7,18,64,255
94.337762,2,12,66,255
94.376118,0,22,71,255
94.428343,-1,31,72,255
94.458293,0,18,70,255
94.496749,-2,16,67,255
94.535244,-2,21,72,255
94.565197,-1,16,68,255
94.603619,1,14,67,255
94.642107,3,13,64,255
94.672062,3,13,69,255
94.710441,0,21,77,255
94.748916,-1,24,73,255
94.778911,0,14,73,255
94.817312,-1,22,72,255
94.855797,0,23,72,255
94.885764,0,15,82,255
94.924157,3,22,79,255
94.962589,0,23,86,255
94.992276,-1,16,83,255
95.045095,1,30,88,255
95.097683,-3,28,82,255
95.127640,-4,16,78,255
95.166124,-2,17,75,255
95.204575,-3,18,77,255
95.234401,-1,13,74,255
95.287716,0,23,72,255
95.326313,0,19,71,255
95.356183,0,16,79,255
95.394556,4,16,68,255
95.433024,3,22,66,255
95.462872,-1,19,58,255
95.501337,-1,18,64,255
95.539844,-2,25,60,255
95.569830,0,17,53,255
95.611226,0,22,49,255
95.649671,-2,24,45,255
95.679541,-2,15,45,255
95.718044,0,18,39,255
95.756525,0,15,36,255
95.802103,3,18,34,255
95.840698,1,12,41,255
95.879200,3,19,36,255
95.909063,0,12,33,255
95.947502,0,18,37,255
95.986014,-5,20,32,255
96.015998,0,12,38,255
96.054508,-4,19,41,255
96.093016,0,22,47,255
96.122963,0,19,50,255
96.161355,0,18,59,255
96.199842,3,23,68,255
96.229691,5,17,70,255
96.289760,8,24,79,255
96.328320,0,14,79,255
96.358195,-4,11,79,255
96.396704,0,13,78,255
96.451354,1,22,78,255
96.481326,-4,14,66,255
96.519788,0,20,70,255
96.558294,2,16,74,255
96.588148,2,16,74,255
96.626526,2,18,78,255
96.665015,-3,21,80,255
96.694879,1,12,70,255
96.733353,2,20,71,255
96.771803,0,19,59,255
96.801660,3,12,71,255
96.840039,2,16,71,255
96.884791,0,20,64,255
96.914712,2,11,71,255
96.953093,3,18,63,255
96.991556,3,17,67,255
97.021396,-1,13,61,255
97.059904,-4,21,68,255
97.098346,-4,22,84,255
97.128368,0,18,92,255
97.183109,9,27,87,255
97.221666,-3,22,91,255
97.251655,-1,15,84,255
97.290050,0,23,89,255
97.328482,-3,22,85,255
97.370173,5,19,69,255
97.408722,1,18,79,255
97.447177,2,18,80,255
97.477040,-1,11,76,255
97.518317,3,19,84,255
97.556755,2,16,79,255
97.586668,-4,11,72,255
97.625098,-6,19,71,255
97.663525,0,18,65,255
97.693417,3,13,70,255
97.731994,3,21,72,255
97.770469,-1,21,67,255
97.800344,-3,16,64,255
97.849541,2,31,81,255
97.887971,3,20,89,255
97.917796,1,13,78,255
97.968146,0,24,100,255
98.006676,0,18,103,255
98.036671,2,10,91,255
98.075100,5,15,96,255
98.128681,-1,22,103,255
98.158661,0,18,109,255
98.197039,2,18,107,255
98.235473,3,24,96,255
98.265463,2,19,95,255
98.303830,0,25,95,255
98.342339,1,19,93,255
98.372277,0,19,94,255
98.410732,1,23,97,255
98.452775,2,23,92,255
98.482720,-2,18,79,255
98.521099,-4,16,72,255
98.559576,-3,18,70,255
98.589449,-3,16,75,255
98.627917,0,18,71,255
98.666409,1,16,70,255
98.708604,0,22,61,255
98.747114,-1,21,63,255
98.785688,0,20,64,255
98.815712,1,15,64,255
98.854122,0,23,65,255
98.892591,-2,22,66,255
98.922464,-1,16,58,255
98.960951,-1,22,62,255
98.999343,-1,20,59,255
99.029266,0,11,64,255
99.067637,-1,18,57,255
99.120002,0,29,56,255
99.150018,3,15,60,255
99.188385,0,16,60,255
99.226851,-3,18,60,255
99.256708,-3,18,58,255
99.309044,0,31,61,255
99.347639,2,25,59,255
99.391621,2,24,59,255
99.430173,0,23,64,255
99.468700,-1,23,62,255
99.498582,1,16,60,255
99.536999,5,23,62,255
99.575503,1,21,64,255
99.605360,-1,12,65,255
99.643844,-3,18,68,255
99.691622,-6,23,62,255
99.721524,-1,13,66,255
99.759948,1,18,74,255
99.798417,-4,20,78,255
99.828386,-3,15,85,255
99.866790,1,23,91,255
99.905296,5,24,88,255
99.935143,1,16,97,255
99.973647,-1,24,85,255
100.034111,-6,38,111,255
100.065565,1,20,102,255
100.118307,0,30,117,255
100.156793,-3,20,116,255
100.186659,-1,12,116,255
100.225061,3,20,96,255
100.269194,9,21,120,255
100.299012,1,13,102,255
100.337393,-1,20,109,255
100.375905,0,24,103,255
100.405738,3,16,103,255
100.444202,3,24,103,255
100.482704,0,23,99,255
100.512538,-3,20,94,255
100.550927,-2,20,100,255
100.598610,2,30,106,255
100.628550,1,16,108,255
100.666946,-4,20,107,255
100.721297,-5,26,117,255
100.751263,1,19,100,255
100.805835,2,29,104,255
100.844395,3,17,110,255
100.874281,1,14,121,255
100.918432,-1,25,124,255
100.956941,0,20,123,255
100.986784,-1,16,123,255
101.025161,-7,23,114,255
101.063700,-4,29,107,255
101.093664,-1,19,118,255
101.132026,-3,26,118,255
101.176789,-4,28,118,255
101.206594,-3,19,125,255
101.249962,-2,22,126,255
101.288435,-1,21,121,255
101.318260,-1,15,114,255
101.356633,0,22,113,255
101.411492,-6,33,105,255
101.453374,0,20,99,255
101.491857,3,22,101,255
101.530370,2,23,98,255
101.560296,2,15,111,255
101.598780,0,23,114,255
101.637314,-3,22,109,255
101.667178,1,16,102,255
101.705629,5,23,101,255
101.754042,-3,24,111,255
101.783915,-3,17,99,255
101.822304,-2,21,103,255
101.860806,1,22,97,255
101.890688,4,15,103,255
101.929128,2,23,103,255
101.967632,3,22,95,255
101.997655,3,15,92,255
102.048081,6,30,90,255
102.086706,4,24,89,255
102.116586,1,16,100,255
102.155004,1,25,91,255
102.193499,0,22,94,255
102.223351,1,17,92,255
102.261836,-4,22,94,255
102.300328,-8,22,96,255
102.330186,-3,14,96,255
102.368586,2,14,91,255
102.419244,11,26,81,255
102.449262,3,19,88,255
102.487628,0,18,87,255
102.526120,0,24,93,255
102.555994,2,18,78,255
102.594502,5,23,78,255
102.632910,3,20,79,255
102.662848,-1,22,94,255
102.713571,0,40,80,255
102.752135,-1,27,81,255
102.782173,-1,20,90,255
102.820570,-7,27,91,255
102.859048,-7,24,89,255
102.889032,-2,14,73,255
102.927501,-1,22,73,255
102.966018,-1,19,72,255
102.995994,0,11,81,255
103.034401,6,22,92,255
103.074323,4,21,92,255
103.104211,5,18,84,255
103.142694,-6,18,93,255
103.181073,-7,16,88,255
103.211048,-5,15,93,255
103.249445,-3,19,90,255
103.287926,6,20,92,255
103.331606,2,20,86,255
103.370157,0,17,81,255
103.408658,-5,15,76,255
103.438495,-3,10,88,255
103.476911,0,15,77,255
103.515375,4,17,80,255
103.545338,1,14,77,255
103.583720,1,16,78,255
103.622203,0,20,89,255
103.651781,1,19,97,255
103.704552,3,30,86,255
103.743038,0,18,89,255
103.772886,-1,19,99,255
103.820117,-4,25,86,255
103.858503,0,19,82,255
103.888413,-1,14,96,255
103.926807,-8,19,86,255
103.979447,-3,24,76,255
104.009501,2,16,84,255
104.047893,3,18,80,255
104.086366,0,17,73,255
104.116255,-5,15,66,255
104.154638,-3,19,67,255
104.193118,3,21,64,255
104.223080,2,15,71,255
104.261445,0,22,75,255
104.299928,-6,22,73,255
104.330568,-1,13,72,255
104.383354,4,31,68,255
104.421805,-2,21,68,255
104.451685,-5,16,67,255
104.490107,0,15,70,255
104.528593,4,19,57,255
