time,type,distance
111.633033,R,107.31
111.636000,U,60.41
111.668607,L,55.02
111.682027,R,107.29
111.685797,U,62.97
111.718139,L,54.99
111.731019,R,107.33
111.767663,L,55.07
111.735520,U,63.06
111.780019,R,107.22
111.785265,U,62.99
111.817194,L,54.97
111.829010,R,107.31
111.834985,U,62.97
111.866721,L,55.00
111.878007,R,107.29
111.884785,U,65.41
111.916248,L,55.02
111.927006,R,107.34
111.934499,U,65.54
111.965777,L,55.02
111.973579,R,23.50
111.984220,U,65.54
112.015306,L,55.09
112.024733,R,92.14
112.033939,U,65.58
112.064840,L,54.99
112.072197,R,39.43
112.083660,U,65.53
112.114364,L,55.09
112.123085,R,104.91
112.133380,U,65.54
112.163973,L,57.75
112.170696,R,57.02
112.183101,U,65.54
112.213499,L,57.56
112.219840,R,62.07
112.232821,U,65.46
112.263030,L,57.53
112.269053,R,69.60
112.282537,U,65.54
112.312559,L,57.54
112.318267,R,77.16
112.332262,U,65.46
112.362086,L,57.63
112.367487,R,84.69
112.381976,U,65.53
112.411613,L,57.56
112.416775,R,94.75
112.431692,U,65.53
112.461217,L,60.22
112.465774,R,94.80
112.510815,L,62.74
112.481410,U,65.44
112.560419,L,65.28
112.563694,R,92.26
112.531124,U,65.49
112.563697,R,92.36
112.580845,U,65.61
112.610024,L,67.74
112.612686,R,92.22
112.630489,U,62.99
112.659701,L,72.82
112.661679,R,92.22
112.680214,U,62.87
112.709228,L,72.78
112.710673,R,92.22
112.729932,U,62.99
112.758757,L,72.84
112.759667,R,92.22
112.779658,U,63.07
112.808213,L,70.49
112.808667,R,92.19
112.829373,U,62.97
112.857597,L,65.32
112.857663,R,92.17
112.879094,U,62.99
112.907052,L,62.74
112.906662,R,92.10
112.956511,L,60.19
112.955682,R,92.21
112.928744,U,60.31
112.978392,U,57.72
113.005968,L,57.56
113.004679,R,92.24
113.028110,U,57.84
113.055497,L,57.66
113.053679,R,92.14
113.105028,L,57.65
113.102674,R,92.24
113.077836,U,57.73
113.127555,U,57.80
113.154630,L,60.20
113.151677,R,92.14
113.204163,L,60.20
113.200674,R,92.22
113.177348,U,60.55
113.227144,U,62.87
113.253694,L,60.19
113.249676,R,92.10
113.276861,U,62.99
113.303225,L,60.19
113.298674,R,92.10
113.326587,U,62.87
113.347597,R,89.67
113.352756,L,60.24
113.401990,L,50.04
113.396591,R,89.70
113.376307,U,62.92
113.445591,R,89.72
113.426031,U,62.85
113.451304,L,42.34
113.475756,U,62.90
113.501421,L,62.74
113.494587,R,89.65
113.550951,L,62.73
113.543582,R,89.72
113.525480,U,62.87
113.575197,U,62.93
113.592579,R,89.61
113.600506,L,62.71
113.624919,U,62.92
113.650028,L,62.73
113.641648,R,92.15
113.674644,U,63.12
113.699553,L,62.74
113.690569,R,89.77
113.724364,U,62.87
113.749081,L,62.69
113.739564,R,89.75
113.774086,U,62.88
113.788563,R,89.61
113.798612,L,62.66
113.837555,R,89.70
113.823808,U,62.87
113.848064,L,60.29
113.873531,U,62.87
113.897589,L,60.19
113.886552,R,89.79
113.947117,L,60.20
113.935616,R,92.24
113.923252,U,62.85
113.984608,R,92.22
113.972977,U,62.78
113.996654,L,60.27
114.022693,U,62.99
114.046176,L,60.20
114.033603,R,92.15
114.095631,L,57.65
114.082590,R,92.22
114.072415,U,62.87
114.122129,U,62.90
114.145161,L,57.58
114.131661,R,94.80
114.194686,L,57.66
114.180724,R,97.24
114.221570,U,63.07
114.229721,R,97.24
114.221570,U,63.09
114.244366,L,62.62
114.278717,R,97.20
114.271288,U,62.87
114.293973,L,65.18
114.321005,U,62.95
114.327642,R,94.80
114.343576,L,67.86
114.393179,L,70.36
114.376633,R,94.75
114.370727,U,62.88
114.425625,R,94.75
114.420442,U,62.85
114.442490,L,62.64
114.492308,L,72.89
114.474547,R,92.31
114.470158,U,62.90
114.541765,L,70.36
114.523612,R,94.75
114.519877,U,62.81
114.571003,R,39.43
114.569595,U,62.90
114.591151,L,65.16
114.640608,L,62.69
114.620286,R,49.49
114.619315,U,63.11
114.669645,R,62.07
114.669034,U,62.87
114.690062,L,60.22
114.719002,R,74.62
114.718748,U,62.97
114.739522,L,57.53
114.768361,R,87.23
114.768467,U,63.09
114.788977,L,55.04
114.838504,L,55.12
114.817647,R,97.13
114.818184,U,62.97
114.866640,R,97.13
114.867980,U,65.53
114.888039,L,55.02
114.937637,L,57.66
114.915634,R,97.24
114.917632,U,62.83
114.987094,L,55.11
114.964662,R,97.20
114.966756,U,42.56
115.013655,R,97.20
115.017142,U,65.53
115.036626,L,55.04
115.086182,L,55.12
115.062724,R,99.71
115.066860,U,65.49
115.111723,R,99.78
115.116606,U,65.53
115.135717,L,55.02
115.160740,R,99.78
115.185246,L,55.12
115.166333,U,65.65
115.209741,R,99.76
115.215461,U,45.14
115.234706,L,52.65
115.258732,R,99.78
