time,accel x,accel y,accel z,gyro x,gyro y,gyro z
38.746814,0.181748047,0.040877320,1.130619049,-16.230262756,6.212532043,-72.146095276
38.747440,0.185043946,0.041243531,1.132572174,-16.192115784,6.471931458,-72.222389221
38.748065,0.182602540,0.037337281,1.130619049,-16.420997620,6.647407532,-72.420753479
38.748690,0.185410157,0.038802125,1.133182526,-16.161598206,6.792366028,-72.680152893
38.749317,0.190170899,0.038313843,1.134281158,-16.115821838,6.983100891,-72.832740784
38.749944,0.188828126,0.037459351,1.134647369,-16.100563049,7.318794250,-72.680152893
38.750571,0.187973633,0.035994507,1.134403229,-15.879310608,7.608711243,-73.038734436
38.751196,0.189438477,0.034285523,1.132083893,-15.963233948,7.959663391,-73.359169006
38.751821,0.187119141,0.037337281,1.133914948,-15.619911194,8.142768860,-73.321022034
38.752448,0.186875001,0.036360718,1.129642487,-15.650428772,8.615791321,-73.504127502
38.753075,0.187729493,0.033308960,1.132572174,-15.703834534,8.882820129,-73.977149963
38.767062,0.149155274,0.004866577,1.094242096,-19.259132385,12.979804993,-77.593482971
38.767830,0.146103516,-0.005875611,1.096683502,-19.900001526,12.743293762,-77.410377502
38.768456,0.143906251,-0.010392212,1.095584869,-20.029701233,12.522041321,-77.334083557
38.769083,0.147080079,-0.013443970,1.092533112,-20.685829163,12.659370422,-77.356971741
38.769708,0.148911133,-0.018937133,1.091312408,-20.861305237,12.583076477,-77.448524475
38.770335,0.148300782,-0.020035766,1.088260651,-21.067298889,12.499153137,-77.448524475
38.770961,0.143784180,-0.022477172,1.090091705,-21.441139221,12.827217102,-77.402748108
38.771587,0.138901368,-0.020401977,1.091068268,-21.494544983,12.964546204,-77.379859924
38.772212,0.131577149,-0.017228149,1.092655182,-22.173561096,12.987434387,-77.387489319
38.772839,0.124741212,-0.022477172,1.088260651,-22.486366272,12.972175598,-77.700294495
38.773464,0.124130860,-0.027970336,1.087039948,-22.997535706,13.033210754,-77.608741760
38.774090,0.120834962,-0.033219360,1.084232330,-23.340858459,12.987434387,-77.585853577
38.774716,0.123032227,-0.038102172,1.084842682,-23.455299377,13.002693176,-77.738441467
38.775341,0.122177735,-0.044571899,1.086673737,-23.867286682,13.162910461,-77.952064514
38.777084,0.115708008,-0.052994750,1.084842682,-24.019874573,13.468086243,-78.119911194
38.777711,0.110947266,-0.054581665,1.083744049,-24.309791565,13.307868958,-77.868141174
38.778336,0.107407227,-0.062882446,1.086063385,-24.111427307,13.544380188,-77.982582092
38.778962,0.105698243,-0.067276977,1.084964752,-24.355567932,14.063179016,-78.066505432
38.779587,0.099228516,-0.071793579,1.086307526,-24.378456116,13.986885071,-77.707923889
38.780214,0.096298829,-0.075577758,1.085453033,-24.653114319,13.925849915,-77.845252991
38.780841,0.090195313,-0.076066040,1.086917877,-24.256385803,13.864814758,-77.738441467
38.781467,0.084458008,-0.079239868,1.083988190,-24.447120667,13.956367493,-77.807106018
38.782093,0.077622071,-0.082169555,1.083744049,-24.378456116,13.887702942,-77.639259338
38.782718,0.082016602,-0.081681274,1.082401276,-24.355567932,14.169990540,-77.608741760
38.783345,0.076401368,-0.084244750,1.081424713,-24.355567932,14.353096008,-77.418006897
38.783970,0.072373047,-0.091324829,1.080814362,-24.576820374,14.116584778,-77.540077209
38.784596,0.073959962,-0.093522094,1.078983307,-24.378456116,14.101325989,-77.685035706
38.785222,0.078232422,-0.098649047,1.073856354,-24.286903381,14.284431458,-77.448524475
38.785848,0.082504883,-0.100235961,1.073246002,-24.233497620,14.147102356,-77.364601135
38.787595,0.071030274,-0.099503540,1.071781158,-23.417152405,14.765083313,-77.006019592
38.788221,0.065537110,-0.099015258,1.071537018,-23.409523010,14.765083313,-77.196754456
38.788847,0.065781251,-0.105240844,1.070316315,-23.424781799,14.673530579,-76.952613831
38.789474,0.065537110,-0.109147094,1.067264557,-23.371376038,14.597236633,-77.257789612
38.790100,0.065170899,-0.110611938,1.063968658,-22.829689026,14.795600891,-76.838172913
38.790726,0.066757813,-0.107804321,1.067020416,-22.921241760,15.116035461,-76.746620178
38.791352,0.057968751,-0.106827758,1.066654205,-22.547401428,15.016853333,-76.548255920
38.791977,0.053574219,-0.105240844,1.067264557,-22.394813538,15.428840637,-76.594032288
38.792603,0.044541016,-0.108658813,1.071659088,-22.539772034,15.375434875,-76.365150452
38.793230,0.040756837,-0.112320922,1.069217682,-22.539772034,15.085517883,-76.334632874
38.793855,0.043686524,-0.111954711,1.065555573,-22.539772034,15.238105774,-76.021827698
38.794481,0.040634766,-0.110978149,1.064334869,-22.417701721,15.001594543,-75.922645569
38.795106,0.044907227,-0.113419555,1.062625885,-22.165931702,15.245735168,-75.770057678
38.795733,0.041611329,-0.110245727,1.060306549,-22.310890198,15.405952454,-75.640357971
38.796358,0.038559571,-0.112198852,1.060794830,-22.043861389,15.451728821,-75.831092834
38.798109,0.036728516,-0.118302368,1.057010651,-21.967567444,15.306770325,-75.304664612
38.798736,0.036240235,-0.119645141,1.056034088,-21.692909241,15.589057922,-75.441993713
38.799362,0.034531251,-0.119889282,1.054813385,-21.959938049,15.390693665,-75.365699768
38.813326,0.053452149,-0.134415656,1.054813385,-17.283119202,17.839729309,-72.497047424
38.814053,0.056503907,-0.135026008,1.050418854,-16.825355530,18.205940247,-72.306312561
38.814678,0.050644532,-0.134659797,1.053714752,-16.474403381,18.320381165,-72.146095276
