time (s),v_world_x,v_world_y,v_world_z,pos_world_x,pos_world_y,pos_world_z
72.928906,0.011926366088010374,0.5952581156867593,0.0,-5.12265533173501,1.8480971922891996,0.0
72.967233,0.08289413239450752,0.5034987003030033,0.0,-5.120838239112341,1.869153218532417,0.0
73.005517,0.1552695784291327,0.5851116533380635,0.0,-5.116279309359754,1.8899913979218166,0.0
73.035187,0.018739857113704086,0.49668607117971036,0.0,-5.113697879383476,1.9060398671650356,0.0
73.073477,0.2367815229877978,0.5131708489016704,0.0,-5.108805922561433,1.9253735778999954,0.0
73.111759,0.008425715572655203,0.5005156500117072,0.0,-5.104112410808146,1.9447765511757011,0.0
73.141413,-0.27168765123303235,0.43167848284143207,0.0,-5.108015795528182,1.9585981935835117,0.0
73.179712,-0.21202658477830888,0.4464488452516198,0.0,-5.11727868129068,1.9754138928528273,0.0
73.21803,-0.17454887573212385,0.5196638198390007,0.0,-5.1246850805386,1.9939236454033005,0.0
73.247672,0.03081443091034889,0.3886906594095528,0.0,-5.126815368745303,2.007386367140241,0.0
73.285967,0.24723470974048226,0.3088514973819256,0.0,-5.121491422824691,2.020742555587408,0.0
73.324246,0.20832605590027942,0.3428163854115903,0.0,-5.112772217550709,2.0332151530301354,0.0
73.353904,0.18179540032285452,0.24709212808598577,0.0,-5.106987106476376,2.0419629063767903,0.0
73.392212,0.09772979211569205,0.37849369568240643,0.0,-5.101633080940409,2.0539453772452503,0.0
73.446667,-0.03629467721754313,0.3196807600130327,0.0,-5.099960356349519,2.0729549222376993,0.0
73.47639,-0.2040950785644874,0.33995556492121515,0.0,-5.1035329087050725,2.0827581074807062,0.0
73.514698,-0.19387972798115202,0.3033154350129217,0.0,-5.111155718149647,2.095079320213445,0.0
73.55301,-0.07740776536895336,0.30488221182016284,0.0,-5.116352501372263,2.106729954336181,0.0
73.582655,0.0988285817138711,0.44128556876443326,0.0,-5.116034991321991,2.1177900262638967,0.0
73.620947,0.0858669368236363,0.4879483060548082,0.0,-5.112498810924071,2.1355811380311853,0.0
73.659235,-0.06071517897856981,0.3392665301179662,0.0,-5.112017305671886,2.1514173388548747,0.0
73.688902,0.013146826850574464,0.23995338843297956,0.0,-5.112722910823177,2.1600091975167013,0.0
73.72722,0.13937480725441873,0.3625593491318673,0.0,-5.109800748835359,2.1715527390557074,0.0
73.765506,0.18121951174849274,0.3188376968585551,0.0,-5.103663611786686,2.1845967227071017,0.0
73.806717,0.29047066308213026,0.10281876753886042,0.0,-5.093944199889213,2.1932851649842435,0.0
73.845074,0.4741626907669306,0.1917400811471194,0.0,-5.079279679112423,2.198934361863766,0.0
73.883404,0.35549414944335817,0.12639651146900654,0.0,-5.063379305769792,2.2050314496612544,0.0
73.913094,0.3130103570879698,0.13479685157418253,0.0,-5.053455356370334,2.208908865135631,0.0
73.9514,0.267161206654802,0.20871239512719214,0.0,-5.042343330409967,2.2154880977377034,0.0
73.989687,0.24410626986904443,0.2489402619101703,0.0,-5.032555881473133,2.2242491713776973,0.0
74.019369,0.12337969098553062,0.3151263653641343,0.0,-5.027102022328092,2.2326204841930735,0.0
74.057658,0.012069179393440486,0.3423050531006753,0.0,-5.0245089214291205,2.245206679983875,0.0
74.095958,-0.0853270979550779,0.3724443309767842,0.0,-5.025911810569576,2.258894130688956,0.0
74.12563,-0.11170336159789562,0.28531039073497055,0.0,-5.028834954467504,2.268652579740273,0.0
74.163941,0.27869876704895497,0.25902455567622185,0.0,-5.0256360739783865,2.2790795878062506,0.0
74.202244,0.8277522481144964,0.027917434709072132,0.0,-5.004445877361484,2.2845749573351144,0.0
74.231903,0.873566463326186,0.04314413580429555,0.0,-4.979216171530167,2.285628764895043,0.0
74.270231,0.6899204038532972,0.054796289236843584,0.0,-4.949253509207545,2.287505695200531,0.0
74.308507,0.33443474094149467,0.34397974485787747,0.0,-4.929649400446457,2.2951374709410377,0.0
74.338194,0.10905798298788072,0.26464950190991166,0.0,-4.923066416198812,2.304171659165434,0.0
74.388254,0.1710265754970312,0.3883985817667246,0.0,-4.916055899699934,2.320517452699861,0.0
74.426615,-0.09352889278343318,0.4941869301021099,0.0,-4.914569455396646,2.3374458841102586,0.0
74.456312,-0.32122601118475197,0.4263433042227328,0.0,-4.920727943588218,2.3511143772946306,0.0
74.494632,-0.14533589384660123,0.28426582394188643,0.0,-4.929667269688618,2.364729648190264,0.0
74.532939,0.36682553561401365,0.057231524414926786,0.0,-4.925424967835026,2.371270517652017,0.0
74.562586,0.4711531663202643,-0.03812637638172506,0.0,-4.913003190546904,2.371553722813887,0.0
74.600873,0.5948674120375514,-0.08009159100991492,0.0,-4.892595825605105,2.3692906171551247,0.0
74.639187,0.2351257559556365,0.03417800269091129,0.0,-4.87669564648586,2.3684110505436977,0.0
74.668867,0.08266671310663223,0.23005009093260767,0.0,-4.8719796062449765,2.3723321954530707,0.0
74.707162,0.013835595376193527,0.2974579112616182,0.0,-4.870131828293302,2.3824326549250823,0.0
74.745451,-0.15151865952503682,0.23417461970567705,0.0,-4.8727677017149,2.3926104939141872,0.0
74.775109,-0.18920006224846841,0.30561404287421706,0.0,-4.877820219640079,2.4006150199915837,0.0
74.813429,0.08689920901155472,0.11851931204366684,0.0,-4.879780303988099,2.4087414150718103,0.0
74.851709,0.5522648769863844,-0.006768149581313118,0.0,-4.867546703382098,2.41088033232134,0.0
74.881403,0.8027022280590534,-0.21645457283926012,0.0,-4.8474295067734845,2.407566144561561,0.0
74.919698,0.5398011815620065,-0.1663410296822786,0.0,-4.821723922737771,2.4002365657622815,0.0
74.958014,0.5560069178072214,-0.051801749844133875,0.0,-4.8007304311700505,2.3960573863921137,0.0
74.987659,0.47628735378277304,0.011196884957790377,0.0,-4.785429249329414,2.395455520782336,0.0
75.025952,0.5241162002799511,-0.10827380557554964,0.0,-4.766275022681547,2.3935968375217276,0.0
75.064242,0.3426441459569931,0.06507727659130096,0.0,-4.749680895852845,2.3927698399743242,0.0
75.105919,0.2843307408056259,0.24259962547159195,0.0,-4.73661567967504,2.399181365097963,0.0
75.144286,0.09300547330605984,0.1213472440867424,0.0,-4.72937705041163,2.406163139870134,0.0
75.182619,0.3789684684379101,-0.13490186931300166,0.0,-4.720330961857192,2.405903345145735,0.0
75.212308,0.5954759559345245,-0.34264513553810116,0.0,-4.7058658215996,2.3988143986322252,0.0
75.250633,0.4393805017511844,-0.06336459521198273,0.0,-4.686035384729197,2.3910342371667266,0.0
75.288925,0.2949900178258419,0.010265176209807375,0.0,-4.671975126761371,2.3900175956905105,0.0
75.31861,0.3063070740006566,-0.14812083476847412,0.0,-4.663050374675936,2.3879714730783537,0.0
75.369096,0.2974275077700913,-0.2519386174763441,0.0,-4.647810302628299,2.3778727723253392,0.0
75.407438,0.4639640498988628,-0.010557146428883099,0.0,-4.6332136650762274,2.372840466035512,0.0
75.437168,0.23732377237308028,0.16951639574217797,0.0,-4.622789021598154,2.375203395276554,0.0
75.475448,0.19096440042832494,0.2094637852061987,0.0,-4.614591585970736,2.382457075939906,0.0
75.513731,0.253824456741482,0.06741739378222825,0.0,-4.606077660061218,2.387756997027514,0.0
75.543396,0.5166336664535404,-0.25717345051157475,0.0,-4.59464983994893,2.384942440316076,0.0
75.581671,0.5914925306124091,-0.6128501828073561,0.0,-4.573443074852581,2.3682923630334356,0.0
75.619985,0.6426210009317994,-0.6814853865983785,0.0,-4.549801161928789,2.3434967765303303,0.0
75.649664,0.7123627127898634,-1.0283824413880407,0.0,-4.529693881109015,2.3181231928969246,0.0
75.68797,0.6070937520870566,-0.773876907036066,0.0,-4.504422331437223,2.2836045195965524,0.0
75.726251,0.5856710831725002,-0.2751387623910904,0.0,-4.48159221610794,2.263525835175883,0.0
75.755928,0.5241465370983481,0.21172550052067637,0.0,-4.465124187349555,2.262584877489619,0.0
