time,height
195.049764,903.382000
195.168689,908.453000
195.275553,905.555000
195.382271,898.794000
195.498078,903.382000
195.604844,908.936000
195.711624,912.478000
195.832086,914.732000
195.952403,924.391000
196.072922,924.632000
196.179789,937.672000
196.286440,942.502000
196.393298,946.366000
196.500775,957.232000
196.607519,960.372000
196.714318,961.096000
196.850433,979.690000
196.957088,993.213000
197.081486,994.179000
197.188274,994.179000
197.294975,999.492000
197.413524,1004.080000
197.520346,1019.776000
197.627107,1020.259000
197.749735,1020.259000
197.856541,1020.259000
197.979288,1027.021000
198.085953,1025.572000
198.192756,1030.401000
198.305653,1028.952000
198.428725,1022.915000
198.535572,1021.708000
198.642217,1024.364000
198.749044,1021.708000
198.855784,1024.606000
198.974846,1022.432000
199.081651,1018.327000
199.200674,1014.705000
199.307386,1006.495000
199.414160,1004.804000
199.520871,1008.910000
199.627526,1009.875000
199.735816,1006.012000
199.842615,1004.804000
199.979944,995.387000
200.086755,990.074000
200.193438,981.381000
200.300237,971.480000
200.406963,970.755000
200.513757,965.926000
200.620433,958.923000
200.747635,954.093000
200.854475,952.644000
200.961135,954.093000
201.067952,949.264000
201.189050,941.295000
201.295860,942.261000
201.416686,942.502000
201.523574,951.678000
201.630287,951.437000
201.737145,950.954000
201.843866,951.920000
201.950640,944.434000
202.073811,943.227000
202.180562,935.982000
202.287357,931.635000
202.409769,929.462000
202.517931,925.357000
202.624760,920.286000
202.747351,913.041000
202.854146,895.413000
202.971571,885.754000
203.078300,887.686000
203.200970,890.101000
203.307915,887.686000
203.442587,886.720000
203.549377,884.305000
203.656070,889.618000
203.762879,904.590000
203.869646,904.348000
203.976493,905.072000
204.095116,909.419000
204.201955,916.422000
204.308792,908.453000
204.416925,901.933000
204.535834,900.001000
204.642582,897.828000
204.761688,898.311000
204.879414,904.831000
205.008488,905.314000
205.130596,899.760000
205.242344,890.101000
205.363293,888.893000
205.470064,894.447000
205.576882,893.481000
205.683563,891.791000
205.791045,883.822000
205.903389,890.584000
206.040173,892.515000
206.146896,898.552000
206.253668,890.825000
206.371226,884.064000
206.481437,885.030000
206.588221,892.274000
206.712262,905.555000
206.835137,891.791000
206.941993,885.995000
207.058665,880.683000
207.165400,888.652000
207.272176,894.206000
207.401452,883.822000
207.508152,877.061000
207.627257,874.163000
207.734077,876.095000
207.840839,880.683000
207.947669,879.958000
208.054442,885.271000
208.161251,886.961000
208.279967,890.825000
208.386666,896.621000
208.493459,890.101000
208.614454,883.098000
208.721239,878.993000
208.828073,885.030000
208.955365,895.172000
209.062078,893.481000
209.168877,898.311000
209.275594,896.621000
209.382376,918.354000
209.489052,924.150000
209.623294,921.010000
209.744264,910.144000
209.851146,897.828000
209.957886,889.618000
210.064679,889.859000
210.171326,890.101000
210.292441,872.473000
210.399295,866.677000
210.506024,872.473000
210.612871,894.206000
210.719542,901.450000
210.826397,904.590000
210.964527,904.107000
211.071401,901.933000
211.186626,905.555000
211.293440,898.794000
211.400192,890.342000
211.532447,882.132000
211.639337,889.135000
211.762338,889.376000
211.869214,893.240000
211.975946,888.410000
212.082773,877.061000
212.189544,872.714000
212.296344,871.024000
212.403059,874.646000
212.521445,871.507000
212.628292,870.782000
212.735020,861.847000
212.853691,852.913000
212.960405,851.464000
213.067238,858.467000
213.186091,866.435000
213.292825,865.711000
213.399627,873.438000
213.506311,865.953000
213.613153,862.089000
213.719815,852.188000
213.847877,848.083000
213.968221,857.984000
214.085089,854.844000
214.205920,855.327000
214.312535,854.844000
