time,vx,vy,vz,px,py,pz
19.633683,-0.13321156027106237,0.08479485601774611,-0.17100076861810892,-0.004941678285595453,-0.016936169108829145,0.01292487810909999
19.63431,-0.13352624894221518,0.085501667778078,-0.17209823927320628,-0.005025399243681946,-0.016882559563132466,0.012816972513076045
19.634937,-0.13383602602088546,0.08623896012106771,-0.1731947332455272,-0.00510931443199724,-0.016828487735136427,0.012708379415330841
19.635564,-0.13416731757057898,0.08695844136380951,-0.17431590006213304,-0.005193437340113716,-0.016773964792401497,0.012599083345992244
19.636191,-0.13450801760559672,0.08769590289035145,-0.17544628127200285,-0.005277773867152625,-0.016718979461289116,0.012489078527634437
19.636816,-0.13485957106039462,0.08845903212308297,-0.17658126880833008,-0.0053620610990652955,-0.01666369256621224,0.01237871523462933
19.637441,-0.1352148045804667,0.08925067465325304,-0.17773814011548078,-0.005446570351928011,-0.016607910894554007,0.012267628897057256
19.638066,-0.13555158273300347,0.09005934235613351,-0.17890444124996394,-0.005531290091136061,-0.016551623805581474,0.01215581362127613
19.638692,-0.13589597221113237,0.09086603671766937,-0.18008225522388543,-0.005616360969740292,-0.01649474166659617,0.012043082129505894
19.639317,-0.1362291028201792,0.09168210329411741,-0.18127205742672226,-0.005701504159002827,-0.0164374403520374,0.011929787093614296
19.639942,-0.13656033166852968,0.09252115759391998,-0.18246495027940854,-0.005786854366296066,-0.016379614628540925,0.01181574649968912
19.640568,-0.13688531772853388,0.0933797417135618,-0.18365664614791224,-0.005872544575193705,-0.016321158910228523,0.011700777439201095
19.641193,-0.1372144580673843,0.09425876621759867,-0.18485627961537043,-0.00595830361148623,-0.016262247181342244,0.011585242264440937
19.641818,-0.13750519740603206,0.09515087736842658,-0.18605623971627566,-0.0060442443598649215,-0.016202777882987032,0.01146895711461837
19.654447,-0.13878013397963848,0.11161666146940438,-0.20156688464105313,-0.0077968986718938375,-0.014793171065289875,0.00892336892848642
19.655149,-0.13898740528465972,0.11264697124126813,-0.2024937839349702,-0.007894467830403727,-0.014714092891478457,0.008781218292163986
