time,deltaX,deltaY
86.574484,-3,-2
86.612792,-1,3
86.642389,-1,2
86.705836,0,2
86.744214,-1,0
86.775934,0,1
86.828415,1,-2
86.866690,0,-5
86.896264,1,-4
86.939364,1,0
86.977642,0,1
87.007192,1,2
87.045445,1,-1
87.083742,1,0
87.113321,3,1
87.151608,1,3
87.189898,1,1
87.219457,0,-1
87.257720,0,-2
87.296014,0,0
87.325565,0,1
87.363837,0,0
87.402136,0,0
87.431692,0,-2
87.469966,0,-3
87.519979,-2,-1
87.549660,0,0
87.587959,0,0
87.626220,-1,0
87.655790,0,0
87.694051,-2,0
87.732356,0,0
87.761929,-1,0
87.812111,-2,0
87.850471,0,0
87.880028,0,0
87.918287,-1,1
87.956574,0,1
87.986124,0,1
88.024411,0,0
88.062672,0,2
88.092227,0,0
88.130489,0,0
88.168785,3,0
88.198346,0,1
88.248690,2,4
88.287059,3,3
88.316645,1,2
88.354916,2,4
88.393195,2,0
88.422741,0,0
88.461012,0,0
88.499271,-1,0
88.528843,-1,-2
88.567116,0,0
88.605390,-2,0
88.634956,0,-1
88.673227,-1,0
88.711503,-1,0
88.741064,0,0
88.779316,-1,0
88.817595,-1,-1
88.847159,0,-2
88.885431,-1,-1
88.923695,-1,0
88.953260,0,0
89.020361,-2,0
89.058713,0,-2
89.088281,-1,-1
