time,deltaX,deltaY
78.351102,-1900,21733,84,255
78.381013,-4,0,86,255
78.419431,0,-1,84,255
78.468091,4,4,87,255
78.497929,2,4,90,255
78.536336,2,4,93,255
78.574798,7,1,93,255
78.604626,0,0,85,255
78.643041,-3,0,91,255
78.681469,-1,0,89,255
78.711324,-1,0,99,255
78.749739,-3,0,89,255
78.798308,-9,0,83,255
78.828157,-1,0,91,255
78.866603,0,1,90,255
78.923614,4,4,94,255
78.953517,1,3,93,255
78.991971,-2,7,95,255
79.043771,-4,10,97,255
79.073669,1,7,93,255
79.112114,1,9,94,255
79.150549,3,9,96,255
79.180373,0,7,102,255
79.218816,0,13,98,255
79.257245,6,14,103,255
79.287072,2,10,103,255
79.325508,2,13,108,255
79.363950,-5,15,105,255
79.393796,-4,13,104,255
79.432243,2,13,100,255
79.470673,6,16,96,255
79.500483,4,15,102,255
79.538911,-2,14,101,255
79.577341,1,16,113,255
79.607178,4,13,114,255
79.645617,5,17,114,255
79.684053,2,15,116,255
79.713866,4,14,119,255
79.773218,0,23,111,255
79.811716,2,16,116,255
79.841560,0,12,112,255
79.880019,2,17,110,255
79.918449,-2,16,108,255
79.947927,-3,11,114,255
80.000705,-8,23,107,255
80.039150,0,20,103,255
80.068978,3,12,104,255
80.107421,2,20,98,255
80.145852,-1,19,102,255
80.175676,-3,15,94,255
80.214117,0,16,90,255
80.252549,1,19,82,255
80.282378,0,16,84,255
80.320819,2,19,81,255
80.366478,1,19,77,255
80.396277,3,15,85,255
80.434700,-2,19,93,255
80.487194,-4,29,95,255
80.517117,2,16,100,255
80.555565,6,24,107,255
80.594001,0,24,106,255
80.623818,-1,15,98,255
80.687021,-7,38,102,255
80.725510,2,21,109,255
80.755376,4,18,115,255
80.793828,7,21,112,255
80.832242,1,23,115,255
80.862038,0,15,115,255
80.900460,-1,22,108,255
80.944583,2,27,103,255
80.974409,2,15,100,255
81.012850,2,23,106,255
81.051269,-5,19,101,255
81.081089,-4,13,104,255
81.119519,-6,19,102,255
81.157956,-6,18,103,255
81.201901,-5,26,118,255
81.240425,-3,16,118,255
81.278901,-1,23,105,255
81.308734,3,16,102,255
81.347170,6,20,103,255
81.385604,0,16,106,255
81.415437,-4,17,113,255
81.453895,-5,18,115,255
81.492346,0,21,119,255
81.522179,3,15,115,255
81.560621,8,19,113,255
81.618112,4,36,111,255
81.648039,0,15,107,255
81.686497,-1,26,109,255
81.724932,7,25,110,255
81.754798,5,18,105,255
81.793237,2,25,106,255
81.831655,-2,26,105,255
81.875657,0,25,105,255
81.914144,3,24,111,255
81.952612,5,24,108,255
81.982421,1,20,107,255
82.020864,0,20,98,255
82.059307,1,25,89,255
82.089118,-1,21,90,255
82.127552,-3,20,84,255
82.166014,-6,25,86,255
82.195849,-3,20,79,255
82.234273,1,24,81,255
82.272712,0,21,73,255
82.302518,-2,20,78,255
82.340955,-1,24,74,255
82.379411,3,22,69,255
82.409238,2,13,59,255
82.447660,0,23,62,255
82.501599,-10,26,77,255
82.531505,0,15,78,255
82.569956,2,23,83,255
82.608416,2,22,85,255
82.638194,-1,21,79,255
82.676633,-2,20,94,255
82.715087,-1,26,86,255
82.744893,4,23,83,255
82.783324,6,27,83,255
82.821765,-1,26,82,255
82.851590,-2,22,73,255
82.890028,3,31,75,255
82.944240,9,32,82,255
82.974171,6,17,79,255
83.012618,9,23,76,255
83.051048,7,23,75,255
83.080892,5,14,70,255
83.119326,3,24,79,255
83.173715,0,34,75,255
83.203620,-1,20,74,255
83.242075,0,24,76,255
83.280516,0,25,88,255
83.310292,-1,16,99,255
83.348735,-3,29,105,255
83.387162,-1,24,106,255
83.417007,0,20,104,255
83.455451,-1,25,105,255
83.505414,-3,36,110,255
83.535209,-4,16,109,255
83.573644,-2,22,113,255
83.612085,5,21,118,255
83.641880,3,15,126,255
83.680293,0,24,133,255
83.718703,-4,24,135,255
83.748499,-3,16,130,255
83.786939,-2,25,125,255
83.856229,-1,50,117,255
83.886107,-2,16,109,255
83.924535,-5,27,107,255
83.963001,-1,27,106,255
83.992799,0,15,111,255
84.031229,3,23,110,255
84.069652,4,24,113,255
84.099455,1,14,111,255
84.137896,-2,24,114,255
84.176320,-3,24,113,255
84.206125,-1,15,112,255
84.244550,-1,24,106,255
84.283002,0,24,103,255
84.312799,0,23,105,255
84.351236,-1,20,106,255
84.389648,-2,30,120,255
84.419451,-2,23,117,255
84.457893,-1,21,117,255
84.496310,0,23,111,255
84.537911,-1,27,118,255
84.576427,-1,19,117,255
84.614849,-1,23,114,255
84.644653,1,18,114,255
84.683086,1,20,117,255
84.721496,0,23,114,255
84.751320,-3,25,113,255
84.789747,-3,27,116,255
84.828146,0,22,111,255
84.857974,0,21,119,255
84.900856,3,26,119,255
84.939261,0,28,123,255
84.981102,0,23,120,255
85.031746,6,28,121,255
85.070194,2,22,120,255
85.100012,0,14,119,255
85.149541,-2,30,122,255
85.188000,0,28,117,255
85.217811,0,15,125,255
85.256247,0,25,124,255
85.308180,-1,40,126,255
85.338075,0,20,123,255
85.376495,-1,27,128,255
85.414930,-5,28,128,255
85.444735,-4,20,138,255
85.483159,-2,29,138,255
85.521619,5,25,122,255
85.551426,1,18,127,255
85.589865,-5,16,122,255
85.628298,-12,18,137,255
85.658119,-3,16,128,255
85.696556,3,18,126,255
85.735668,3,19,130,255
85.765447,-1,19,129,255
85.819906,-5,35,126,255
85.858421,0,26,128,255
85.888219,1,23,115,255
85.940591,0,33,123,255
85.979113,-5,30,129,255
86.008975,-4,20,119,255
86.047418,-2,25,113,255
86.085876,0,19,109,255
86.115704,4,19,109,255
86.154122,6,21,108,255
86.192621,2,23,105,255
86.222427,-2,14,96,255
